game,moves
27,b2b4 b7b5 a2a4 c7c6 g2g3 f7f5 f2f4 c6c5 e1f2 e8f7 c1a3 d8a5
28,b2b4 b7b5 f2f4 f7f5 e1f2 e8f7 c1b2 c7c5 d1e1 f7e8 a2a3 d7d6
29,b2b4 b7b5 g2g4 f7f5 f2f4 e8f7 e1f2 c7c5 b4c5 f5g4 f2e3 f7e8
30,b2b4 b7b5 g2g3 f7f5 a2a4 g7g6 g1h3 h7h6 h1g1 a7a6 f2f4 e8f7
31,b2b4 b7b5 g2g4 f7f5 f2f4 c7c5 h2h4 e8f7 g4g5 g7g6 c1b2 f8h6
32,c2c4 b7b5 b2b3 h7h5 h2h4 f7f5 f2f4 g7g6 b3b4 b5c4 g2g3 e8f7
33,g1f3 c7c6 g2g3 a7a6 h1g1 f7f5 f1h3 b7b5 e1f1 a8a7 d1e1 d8a5
34,b2b4 b7b5 c2c4 g8f6 f2f4 c8b7 c1b2 g7g5 e1f2 b7d5 b2c1 h8g8
35,b2b4 b7b6 g2g3 f7f5 h2h3 e7e5 f2f4 a7a6 h1h2 b6b5 e1f2 e8f7
36,b2b4 d7d5 g2g3 b7b5 f2f4 f7f5 e1f2 e8f7 c2c4 e7e6 g1f3 g7g6
37,b2b4 b7b5 h2h4 h7h5 f2f4 g7g6 c1a3 b8c6 d1c1 f7f5 c2c4 h8h7
38,b1a3 b7b5 b2b3 f7f5 f2f4 g7g5 g2g4 e8f7 e1f2 c7c5 e2e4 g8f6
39,b2b4 b7b6 h2h4 h7h5 f2f4 f7f5 g2g3 g7g5 e1f2 e8f7 c2c4 e7e5
40,b2b4 b7b5 a2a4 h7h5 e2e4 a7a6 f2f4 f7f5 d1h5 g7g6 h5g6
41,g1f3 b7b5 b2b3 f7f6 c1b2 h7h5 b3b4 f6f5 h2h3 a7a6 b2g7 e8f7
42,b2b4 b7b6 h2h4 f7f5 b4b5 g7g5 g1f3 a7a5 g2g4 h7h5 g4f5 f8g7
43,b2b4 b7b6 c1a3 h7h5 g2g3 f7f5 f2f4 g8f6 e1f2 e8f7 g3g4 h8g8
44,b2b4 b7b6 g1f3 g7g6 f3g1 f7f5 c1b2 a7a5 f2f4 e8f7 b2c3 f8h6
45,b2b4 b7b6 f2f4 f7f5 e2e4 h7h5 e1f2 e8f7 f2f3 g7g6 c1b2 a7a6
46,b2b4 b7b6 h2h4 e7e5 e2e4 h7h5 f2f4 a7a6 c2c4 h8h7 d1a4 a8a7
47,b2b4 b7b6 h2h4 h7h5 a2a4 f7f5 e2e4 e7e5 f1c4 f8d6 g1f3 d6e7
48,b2b4 b7b6 c1b2 h7h5 f2f4 g8f6 b2c1 e7e5 f4f5 e8e7 a2a3 d7d6
49,b2b4 b7b5 h2h4 e7e5 g1f3 f7f5 e2e4 d7d6 e1e2 g8f6 c2c3 g7g5
50,b2b4 b7b5 h2h3 f7f5 f2f4 e7e5 h1h2 e8f7 e1f2 g8f6 f2g3 a7a6
51,b2b4 b7b5 h2h4 f7f6 c2c3 e7e5 e2e4 e8f7 c3c4 g7g5 d2d3 f7e6
52,h2h3 e7e5 b2b4 b7b5 a2a4 f7f5 a4b5 c7c6 e2e4 c6b5 e1e2 e8f7
53,b2b4 b7b5 h2h4 f7f5 f2f4 a7a6 g2g4 e8f7 g1f3 e7e5 f3d4 h7h5
54,b2b4 b7b6 h2h4 e7e5 f2f4 f7f5 e2e4 d8f6 f1b5 a7a6 f4e5 h7h6
55,b2b4 g8h6 h2h4 f7f5 h1h3 e8f7 a2a4 e7e5 g2g4 f8b4 a1a2 a7a6
56,h2h4 g8h6 b1c3 f7f5 b2b4 b7b5 f2f4 e8f7 e1f2 g7g5 e2e4 c7c5
57,g1f3 b7b5 b2b4 c8a6 e2e4 f7f5 g2g3 e8f7 f1g2 g8f6 b1a3 d8e8
58,b2b4 b7b5 e2e4 g8f6 f2f4 e7e5 e1f2 f6e4 f2e3 e4d2 a2a3 a7a6
59,b2b4 b7b6 g1f3 f7f6 e2e3 e7e5 g2g4 h7h5 e3e4 g7g6 f1b5 c8b7
60,b2b4 b7b6 b1a3 e7e5 h2h3 g8f6 g1f3 h7h5 c1b2 b6b5 e2e4 c8b7
61,d2d3 h7h5 f2f4 e7e5 e2e4 g7g6 h2h4 f8c5 d1e2 e8e7 a2a3 g8h6
62,b2b4 b7b5 f2f3 f7f5 e2e4 g7g6 e1f2 f5e4 g2g3 f8h6 d2d3 g6g5
63,a2a3 b7b6 b2b4 f7f5 g1f3 h7h5 e2e4 e8f7 c2c3 e7e5 f1c4 d7d5
64,b2b4 b7b6 f2f3 h7h5 b1a3 b8c6 f3f4 e7e5 g2g3 g7g6 f4e5 c6e5
65,b2b4 b7b5 b1a3 a7a6 g2g3 g7g6 f2f4 e7e5 g3g4 f8h6 c1b2 e8f8
66,g1f3 g8f6 b2b4 b7b5 h2h4 c7c6 e2e4 e7e5 c1b2 f6h5 h1h2 e8e7
67,a2a4 b7b5 e2e4 a7a6 g1e2 h7h5 f2f4 e7e5 e1f2 d8h4 f2e3 g8h6
68,g1f3 b7b5 b2b4 g8f6 a2a3 a7a6 e2e4 g7g6 f3g1 h7h6 e4e5 f6h7
69,b2b4 b7b5 h2h4 a7a6 c2c3 f7f5 g2g3 h7h5 f2f4 g7g6 e1f2 e8f7
70,h2h4 h7h5 a2a3 b7b5 f2f4 c8a6 e1f2 e7e6 f2e1 e6e5 g2g3 f8e7
71,g1f3 h7h5 f3g1 a7a6 b2b4 b7b5 a2a4 g8f6 h2h4 e7e5 g1f3 h8h6
72,d2d4 b7b6 b2b4 a7a5 g1f3 h7h5 e1d2 e7e5 a2a4 g7g6 g2g3 b8a6
73,b2b4 b7b5 h2h4 f7f5 f2f4 e8f7 g2g3 f7e6 g1f3 c8b7 a2a3 b7c6
74,g1f3 b7b5 b2b4 f7f5 e2e4 h7h5 e1e2 g7g6 e2e3 f8g7 f3e5 a7a6
75,a2a4 g8f6 b2b3 b7b5 b1a3 c7c6 e2e4 c8a6 f2f4 g7g6 h2h4 h8g8
76,g1f3 b7b5 b2b4 c7c5 f3g5 c5c4 e2e4 g8f6 g2g3 e7e5 c2c3 c8b7
77,b2b3 b7b5 h2h4 f7f5 g2g3 e8f7 e2e4 f7e6 b1c3 c8b7 f1h3 b7c6
78,d2d4 b7b5 b2b4 b8c6 d1d2 c6b8 e1d1 g7g5 g2g3 f7f5 g1h3 g8f6
79,g1f3 b7b5 g2g3 a7a6 b2b4 f7f5 e2e3 g7g6 f1e2 c7c6 h1f1 f8g7
80,g1f3 b7b5 c2c4 g8f6 b2b3 h7h5 c4b5 e7e5 g2g3 h8h7 f1h3 c8b7
81,g1f3 b7b5 b2b4 g8f6 g2g3 g7g6 f1h3 h7h5 e1f1 f6h7 c1b2 f7f6
82,a2a4 b7b5 b2b4 f7f5 a4a5 e7e5 g1f3 a7a6 c1b2 g7g5 c2c3 g5g4
83,g1f3 h7h5 e2e3 b7b6 e1e2 e7e6 g2g3 g8f6 h2h4 b6b5 a2a3 g7g6
84,g1f3 b7b5 e2e4 e7e5 b2b3 a7a5 b3b4 g8f6 c1a3 h7h5 e1e2 h8g8
85,b1a3 a7a6 b2b3 b7b6 b3b4 g8f6 g2g4 f6e4 c2c3 f7f6 a3b5 a6a5
86,b2b4 g8f6 c2c3 b7b5 h2h4 f6g8 f2f4 f7f5 g2g3 g7g5 e1f2 c8a6
87,b2b4 b7b5 c1a3 b8c6 g1f3 c6b8 g2g3 h7h5 h2h3 f7f6 f3d4 f6f5
