game,moves
19,e2e4 g7g5 f2f3 h7h5 b2b4 f7f5 b1a3 b8c6 f1c4 h8h7 e4e5 f8g7
20,e2e3 g7g5 d2d4 b8c6 f1d3 c6e5 g2g3 g8h6 c2c4 b7b5 d3f1 b5b4
21,f2f4 b7b6 c2c4 f7f6 d2d4 c8b7 d4d5 b8c6 b2b3 c6e5 e2e3 b6b5
22,b2b4 g7g5 b4b5 b8c6 c2c3 f7f6 d1a4 c6e5 g1f3 c7c6 h1g1 e8f7
23,c2c3 g7g5 d1a4 b7b6 e2e4 g8h6 e1e2 h8g8 e2e3 f7f6 d2d4 e7e5
24,c2c4 g7g5 e2e3 e7e5 f2f4 f7f5 d2d4 a7a6 e1d2 e8e7 d1c2 d7d5
25,c2c3 f7f5 d1a4 g7g5 g1f3 e8f7 h1g1 c7c5 e2e3 d8e8 a2a3 b7b5
26,e2e3 g7g5 d1h5 b8c6 f2f4 a8b8 a2a4 c6e5 d2d4 b7b5 f1d3 d7d5
27,d2d4 e7e6 c2c4 f8c5 e2e4 d7d5 d1g4 b7b5 c1g5 h7h5 b1a3 h8h7
28,f2f4 f7f5 g2g4 c7c6 c2c4 e7e6 d1a4 c6c5 e2e4 d8e7 f1e2 h7h5
29,c2c3 c7c5 d1a4 f7f5 e2e3 b8c6 a2a3 d8b6 c3c4 e7e6 g2g3 c6e7
30,c2c3 f7f5 d1c2 b7b5 f2f4 b8c6 c2f5 g8h6 e2e4 e7e6 g2g4 e8e7
31,c2c3 f7f5 g1h3 g7g5 b1a3 b7b5 h3g5 b5b4 e2e4 b8c6 h2h3 d7d5
32,e2e3 a7a5 g2g4 f7f5 d1f3 g7g5 e1e2 f8g7 c2c4 b8c6 a2a4 c6d4
33,f2f4 a7a5 c2c3 f7f5 e2e3 g7g5 d2d4 f8g7 e3e4 d7d6 e1e2 g7h6
34,e2e3 g7g5 g2g4 f7f5 d2d4 c7c6 g4f5 e7e5 f2f3 d8f6 e1e2 e5d4
35,e2e3 f7f5 b2b3 g7g5 a2a3 a7a5 f1c4 b8c6 e3e4 a8b8 g2g3 g8h6
36,f2f4 a7a5 b2b4 f7f5 h2h3 g7g5 b4a5 b8c6 c2c4 a8b8 g2g4 g8h6
37,f2f3 e7e5 b1c3 d8g5 f3f4 b7b5 b2b4 f8d6 a2a4 c7c5 c3d5 e5f4
38,e2e3 g8f6 g2g3 h8g8 f2f4 g7g5 g1h3 b7b5 e1f2 c7c5 b2b3 c8b7
39,e2e3 d7d5 d2d4 h7h5 d1h5 e7e5 a2a4 b8d7 h5h8 a7a6 c2c3 g8e7
40,f2f4 f7f5 c2c4 g7g5 a2a4 e8f7 e2e4 b8c6 d1f3 e7e5 f3h5 f7e7
41,f2f4 a7a5 b1c3 g8f6 b2b4 a5a4 a2a3 f6h5 c3d5 f7f5 e2e4 h8g8
42,f2f4 d7d5 c2c3 c8f5 g2g3 h7h5 a2a3 h8h7 d1c2 a7a6 d2d4 d8d7
43,e2e4 f7f5 c2c3 g7g5 d2d4 b7b5 g2g4 c7c6 h2h4 h7h5 e1e2 a7a6
44,f2f4 c7c5 a2a4 b7b5 d2d4 a7a5 e2e3 g7g5 f1e2 e7e5 b2b4 d7d5
45,e2e3 e7e6 d2d4 d7d5 g1f3 g8e7 d1d2 a7a6 d2e2 f7f6 c2c3 b7b5
46,g1f3 f7f5 h1g1 g7g5 c2c3 b7b5 d1c2 c7c5 c2f5 h7h6 d2d4 h8h7
47,g1h3 f7f5 f2f4 g8f6 h1g1 b7b5 c2c3 c7c5 a2a4 h8g8 e2e4 f6d5
48,f2f4 f7f5 d2d4 g7g6 e2e4 c7c6 c2c4 d7d5 d1e2 e7e5 a2a4 e8e7
49,h2h4 g7g6 b2b3 b8c6 c2c3 f7f5 e2e3 c6d4 e3d4 a8b8 d1f3 c7c6
50,e2e3 g8f6 c2c3 h8g8 d1g4 b7b5 e3e4 c8b7 e1e2 g7g5 e2e3 b7e4
51,f2f4 f7f5 c2c4 g7g6 e2e4 b8c6 d1a4 g8f6 g2g3 g6g5 b1c3 f5e4
52,g2g3 a7a5 f2f4 b8a6 g1h3 g7g5 f1g2 f8h6
53,f2f4 f7f5 c2c4 e7e6 g2g3 e8e7 g3g4 b8c6 d1c2 h7h5 g1h3 c6a5
54,f2f4 g7g5 g1h3 b8c6 h1g1 f7f5 c2c4 c6d4 a2a4 f8g7 b2b3 e8f7
55,f2f4 b8c6 a2a3 f7f6 d2d3 g7g6 e2e3
56,f2f4 g7g5 g2g4 b7b5 d2d3 g8f6 d3d4 e7e6 e1d2 h7h5 c2c3 f8d6
57,f2f4 h7h6 g1h3 e7e5 c2c3 d8g5 b2b3
58,g2g3 g7g5 f2f3 d7d5 d2d4 a7a6 e1d2 e7e5 f3f4 f7f6 b1c3 e8e7
59,f2f4 b7b5 c2c4 d7d5 g1h3 c7c5 b2b3 e7e5 a2a4 f7f6 e2e4 a7a6
60,f2f4 d7d5 g1f3 a7a6 h1g1 g8f6 d2d4 c7c5 c2c4 d8a5 d1d2 a5b6
61,g1f3 c7c6 h1g1 b7b5 c2c4 a7a6 h2h3 h7h5 e2e4 g7g5 d1c2 d8c7
62,f2f4 a7a6 d2d3 d7d5 h2h3 h7h5 h1h2 e7e6 g1f3 b8c6 c1d2 c6b4
63,f2f4 d7d5 g1h3 a7a6 h1g1 e8d7 c2c4 e7e6 b1a3 c7c5 g2g4 f7f5
64,f2f4 f7f5 c2c3 g7g5 d1a4 g5f4 c3c4 f4f3 g2g3 b8a6 g1h3 c7c6
65,f2f4 f7f5 e2e3 g7g5 b2b4 b7b5 c2c4 c7c6 a2a4 h7h5 b1c3 h8h6
66,f2f4 f7f5 c2c3 g7g5 d1a4 b8c6 e2e4 c6e5 b2b3 b7b5 g2g4 a8b8
67,f2f4 g8f6 c2c4 h8g8 e1f2 e7e6 g1f3 f8d6 f3e5 c7c6 a2a3 a7a6
68,f2f4 h7h5 c2c3 d7d5 d1c2 a7a6 d2d3 c8f5 b2b4 e7e5 c3c4 d8f6
69,f2f4 g7g6 e2e3 f7f5 c2c3 d7d5 f1c4 a7a6 d1e2 d8d7 g1h3 c7c5
70,f2f4 g8f6 g1f3 h8g8 h1g1 g7g5 c2c3 f8g7 b2b4 b7b5 d1c2 d7d5
71,f2f4 d7d5 g2g4 h7h5 h2h4 a7a6 b2b4 h8h7 c2c3 d5d4 d2d3 e7e5
72,c2c3 f7f5 g1f3 b7b5 h1g1 g7g5 d1a4 a7a6 h2h4 a8a7 b1a3 c8b7
73,f2f4 e7e6 c2c3 f7f6 d1c2 d7d5 g2g3 h7h5 e1d1 e6e5 f1g2 e8f7
74,f2f4 f7f5 c2c3 h7h6 g2g4 a7a6 a2a4 h8h7 c3c4 b8c6 e2e4 e7e5
75,f2f3 f7f5 f3f4 g7g5 g2g4 c7c6 h2h4 h7h5 f1g2 d7d5 c2c4 e8f7
76,f2f4 c7c5 c2c4 e7e6 a2a4 d8f6 g1f3 e8e7 b2b4 f6c3 b1c3 e7d6
77,g1f3 a7a6 f3g5 e7e6 g5f3 c7c6 b2b4 f8d6 g2g3 f7f6 h1g1 e8e7
78,f2f4 d7d5 g1f3 h7h6 c2c4 a7a6 b2b3 h6h5 h2h3 e7e6 h1h2 f7f6
79,f2f4 d7d5 g1f3 a7a6 c2c4 g8f6 b2b4 h8g8 f3e5 c8f5 e5d3 f5d3
80,e2e3 f7f5 g1f3 g7g5 f3e5 b7b5 f1b5 c7c5 b5d3 h7h5 c2c3 b8c6
81,g1h3 c7c6 f2f4 g7g5 h3g1 h7h5 g2g3 d7d5 h2h4 e7e5 b1c3 f7f5
82,f2f4 g8f6 c2c3 e7e6 d1c2 b7b6 g1f3 d8e7 h1g1 b6b5 b2b4 a7a6
83,e2e3 d7d5 g1f3 a7a6 c2c3 e8d7 d1c2 g7g6 d2d4 c7c6 c2a4 f7f5
84,e2e3 e7e6 g1f3 d8g5 c2c3 g5f5 d1a4 f5h3 e1e2 g7g6 b1a3 c7c6
85,f2f4 h7h6 a2a4 g7g5 c2c4 h8h7 b1a3 e7e6 e2e4 f8c5 d2d4 e8f8
86,c2c3 h7h5 d1a4 a7a5 f2f4 b8c6 g2g4
87,f2f3 g7g5 c2c3 h7h5 f3f4 c7c6 e2e3 d7d5 d1a4 h8h7 e1e2 h7g7
88,c2c3 f7f5 g1f3 g7g5 f3d4 e8f7 c3c4 b8c6 f2f4 h7h5 e2e4 a7a6
89,f2f4 f7f5 g1h3 g7g5 h1g1 e8f7 e2e4 b7b5 a2a3 h7h5 c2c3 c7c5
90,e2e3 d7d5 g1f3 b7b5 f1d3 e7e6 b2b4 a7a6 g2g3 h7h6 a2a4 d8f6
91,f2f4 g8f6 g1h3 h7h5 h1g1 a7a6 a2a3 b7b5 c2c4 h8g8 b2b4 g8h8
92,b2b3 d7d5 b3b4 c7c5 f2f4 h7h6 d2d4 c5b4 e1f2 c8f5 c1d2 a7a6
93,f2f4 e7e6 g1h3 d8f6 h1g1 e8e7 b2b4 a7a6 c2c4 f6h6 d1a4 c7c5
94,f2f4 c7c5 a2a3 f7f5 g1h3 b7b5 h1g1 g8f6 a3a4 h7h6 c2c4 g7g5
95,e2e3 g8f6 f2f4 h8g8 d1h5 a7a6 h5h7 c7c6 e1e2 e7e6 b2b4 f8d6
96,c2c3 g8f6 g1f3 g7g6 g2g3 b8c6 e2e4
97,c2c3 b7b5 g1f3 c7c6 h1g1 c6c5 e2e4 g8f6 e1e2 h8g8 b2b3 g7g5
98,g1f3 g7g5 h2h4 b7b5 h1g1 c7c5 f3e5 h7h5 c2c4 f7f5 e2e4 h8h7
99,f2f4 b7b5 g1f3 f7f5 h1g1 e8f7 c2c3 g7g5 b1a3 c7c6 d1c2 h7h5
100,g2g3 g7g5 f2f4 b7b5 c2c3 e7e5 d1a4 b5a4 e2e4 f7f5 g1h3 a7a6
101,f2f4 a7a5 c2c3 a5a4 g1f3 c7c6 d1a4 a8a6 b2b3 g7g6 f3h4 h7h5
102,c2c3 f7f5 d1a4 g7g5 f2f4 b7b5 e1d1 a7a5 b2b3 c8b7 e2e4 h7h6
103,g1f3 g7g5 f3e5 f7f5 d2d4 b8c6 e2e3 a8b8 c2c3 a7a6 c3c4 h7h5
