game,moves
19,a2a3 e7e5 d2d3 b8a6 c2c3 g7g5 b2b3 d7d6 c1g5 b7b6 f2f4 d8d7
20,d2d3 b8a6 d3d4 g8f6 d1d2 a6c5 f2f3 a8b8 d4c5 h8g8 h2h3 e7e5
21,b1a3 a7a5 g2g4 f7f6 f2f3 g8h6 d2d4 b7b5 h2h4 h6g4 a1b1 b5b4
22,e2e4 b8a6 f1a6 a8b8 a2a4 g7g5 c2c3 g8f6 e4e5 f6e4 d2d3 e4c3
23,h2h4 b7b6 b2b3 h7h5 c1b2 e7e5 b2e5 g8f6 d1c1 f6e4 g2g4 a7a5
24,g1f3 h7h5 h2h4 a7a5 b1a3 h8h7 h1g1 a8a7 d2d4 f7f6 c1d2 a5a4
25,b1a3 d7d5 g1f3 f7f6 a1b1 e8d7 d2d3 a7a5 a3c4 c7c6 a2a3 g7g6
26,b1a3 h7h5 a1b1 h5h4 d2d3 b7b6 c1e3 c7c5 e3d4 d7d6 f2f3 e7e6
27,a2a4 g7g6 e2e3 e7e6 g1h3 d8h4 g2g3 f8a3 g3h4 f7f5 b1c3 a3b4
28,h2h4 b7b6 b2b3 c7c6 g2g4 c8b7 f1g2 f7f5 e1f1 d8c8 d2d4 a7a5
29,g1f3 h7h5 b1a3 g8f6 f3e5 h8h7 b2b4 e7e6 e5d7 h7h8 h2h4 f6g4
30,e2e3 g7g6 a2a4 e7e6 f1d3 f8e7 f2f4 e8f8 a4a5 f7f6 c2c3 c7c6
31,d2d3 b8a6 d3d4 g8f6 f2f4 a8b8 h2h3 f6e4 g1f3 h7h5 e2e3 c7c5
32,g1h3 g8f6 h3g5 h8g8 h2h4 e7e6 c2c4 a7a6 a2a4 f8c5 g5h3 h7h6
33,d2d3 b8a6 b2b4 b7b5 e2e4 d7d6 a2a4 b5a4 b4b5 e8d7 d1f3 a8b8
34,e2e4 b8c6 g2g4 g8h6 a2a4 h6g4 g1h3 g4f2 h3f2 g7g5 b1c3 h7h5
35,d2d3 h7h6 a2a3 e7e6 a3a4 g7g6 a4a5 f8b4 b1c3 b4c3 b2c3 d8f6
36,b2b3 b8a6 h2h4 b7b5 g2g4 f7f5 h1h2 b5b4 d2d4 f5g4 e2e4 a8b8
37,a2a4 b8c6 c2c3 c6d4 c3d4 g8f6 a1a2 h7h5 e2e4 a8b8 d2d3 b7b5
38,b1a3 d7d5 g1f3 f7f6 a1b1 b7b6 a3c4 e8d7 e2e3 c7c5 c4a5 g7g5
39,d2d3 h7h5 c2c3 h5h4 c1g5 h8h6 a2a4 a7a5 a1a2 b7b6 e1d2 c8b7
40,d2d3 h7h5 c2c3 b7b6 d1a4 b8a6 a4d4 b6b5 a2a4 b5a4 a1a2 d7d6
41,e2e4 b8c6 d1h5 g8f6 h5d5 c6b4 d5g5 c7c5 e1e2 f6e4 g5e3 h7h5
42,e2e4 b8c6 d2d3 g7g5 c1g5 e7e5 g2g3 c6a5 f2f3 a5c6 a2a3 f7f6
43,d2d3 b8a6 d3d4 h7h5 f2f3 a8b8 a2a4 g8f6 e1d2 h5h4 c2c3 d7d6
44,a2a3 g8h6 e2e3 b8a6 d2d4 c7c6 f2f3 b7b5 h2h4 h6g8 h4h5 a8b8
45,e2e3 e7e5 e3e4 d8h4 b2b4 a7a5 b1a3 a5b4 c2c3 f8c5 c1b2 h4f6
46,d2d3 b7b5 a2a4 a7a5 f2f3 c8a6 a4b5 a8a7 c1e3 a6b5 g2g4 f7f5
47,e2e4 b7b6 f2f4 d7d6 f1c4 g7g6 d2d3 f7f6 g1f3 a7a5 b1d2 a5a4
48,a2a3 b8a6 a3a4 d7d6 c2c3 c8d7 b2b4 a8c8 h2h3 e7e6 g1f3 g7g6
49,e2e4 f7f5 d2d3 c7c6 g1e2 g8f6 g2g3 g7g5 c1g5 h7h6 g5f6 e8f7
50,a2a3 g8f6 a3a4 g7g6 a4a5 e7e6 h2h4 g6g5 d2d3 e8e7 a5a6 b8a6
51,a2a4 g7g6 h2h4 a7a5 h4h5 a8a7 a1a2 g6h5 g1h3 e7e5 c2c4 f8a3
52,e2e4 b8a6 d2d4 h7h5 f1d3 a6b4 h2h4 b4d3 e1e2 d3b4 b2b3 e7e5
53,e2e4 b8c6 g2g4 g8h6 f1d3 f7f5 b1a3 a7a5 h2h4 c6d4 g4g5 e8f7
54,e2e4 f7f6 e1e2 e8f7 d2d3 h7h6 b2b3 e7e5 f2f4 a7a6 d1d2 d7d6
55,e2e4 f7f6 e1e2 g8h6 b2b3 b8a6 c2c4 a8b8 d2d4 e8f7 g1h3 b7b5
56,b1a3 a7a5 g2g4 f7f6 a3b5 h7h6 a1b1 h6h5 e2e3 d7d6 b5c7 d8c7
57,e2e3 a7a5 e1e2 b7b5 g2g3 h7h5 h2h4 d7d5 d2d4 g7g5 a2a3 f7f6
58,d2d3 b7b6 f2f4 d7d6 e2e4 f7f6 b1d2 g7g5 h2h3 b6b5 g2g4 a7a6
59,e2e3 g7g5 g1h3 b8a6 g2g4 f7f5 h3g5 c7c6 a2a4 h7h5 d1e2 f8g7
60,a2a3 b8a6 a3a4 g7g5 f2f3 e7e5 a1a2 g8e7 b1a3 a6c5 d2d3 a7a5
61,c2c3 h7h6 c3c4 g7g6 h2h3 h6h5 d1b3 a7a6 c4c5 a8a7 g1f3 a6a5
62,d2d3 b8a6 d3d4 a8b8 f2f3 b7b5 b1c3 c7c6 a2a4 a6c7 f3f4 a7a5
63,e2e4 b8c6 a2a4 g7g5 c2c3 c6b4 g1h3 a7a5 c3b4 e7e6 b4a5 d8e7
64,d2d3 h7h6 a2a4 e7e5 b2b3 g7g6 h2h4 a7a5 f2f3 h8h7 a1a2 b7b6
65,d2d3 d7d6 e2e4 f7f6 b2b3 e8f7 g2g3 f7e8 a2a3 b8a6 e4e5 e7e6
66,g1f3 h7h5 b1a3 h5h4 c2c3 g8f6 d1b3 h4h3 f3e5 d7d5 c3c4 h8g8
67,e2e3 a7a5 f1b5 a5a4 d1f3 c7c6 g2g3 h7h5 d2d4 h8h7 b2b3 a4b3
68,h2h4 b7b6 g1f3 d7d6 b2b3 e7e6 c2c3 b8d7 b3b4 d7f6 g2g4 a7a5
69,e2e4 b7b6 e1e2 g7g6 g1f3 d7d6 b1a3 c7c6 c2c4 f8g7 a3c2 g7f6
70,f2f4 a7a5 c2c4 d7d5 c4d5 c7c6 a2a4 c8e6 d5c6 f7f5 e1f2 b7c6
71,d2d3 h7h6 c1h6 c7c5 c2c3 c5c4 d3d4 a7a5 h2h3 h8h6 f2f3 a8a7
72,h2h4 b7b6 b2b3 c7c5 h1h3 g8h6 d2d4 f7f6 c2c3 a7a6 e2e4 d7d6
73,e2e3 a7a5 f1b5 h7h5 f2f3 a5a4 c2c4 g7g6 g2g3 h5h4 h2h3 h4g3
74,e2e3 g7g5 h2h3 e7e6 g2g3 g8e7 a2a3 b8a6 f2f3 a8b8 h3h4 a6b4
75,a2a3 b8a6 f2f3 b7b5 d2d4 c7c5 e2e3 c5d4 h2h4 a8b8 c2c4 d7d6
76,b1a3 h7h6 b2b4 g7g5 g2g4 h6h5 f2f4 f7f5 b4b5 c7c5 d2d4 h5g4
77,h2h4 e7e5 h1h2 h7h5 e2e4 a7a5 b2b3 d8e7 d2d3 b7b6 c1h6 h8h6
78,e2e3 g7g5 h2h3 e7e6 f1c4 b7b5 f2f4 c7c6 f4g5 b8a6 d1h5 c6c5
79,e2e3 g7g5 h2h3 e7e6 a2a3 b8c6 b2b4 c6b4 a3b4 b7b6 c2c3 a7a5
80,e2e4 e7e5 d1h5 d8h4 h5h4 g7g5 d2d3 g5h4 b1d2 c7c5 g2g4 h7h6
81,e2e4 e7e5 b1c3 b8c6 a2a4 g7g5 g1e2 c6d4 a1b1 a7a6 f2f3 d8e7
82,e2e4 f7f6 f1c4 c7c6 c4f7 e8f7 a2a3 b8a6 h2h4 a8b8 a3a4 e7e5
83,a2a3 h7h5 e2e3 c7c6 f2f3 b8a6 g1e2 a8b8 d2d4 h8h7 e2g1 b7b5
84,d2d3 b8a6 d3d4 h7h5 b2b3 g7g5 e1d2 a6b8 f2f3 d7d5 e2e4 f7f6
85,d2d3 h7h5 c2c3 c7c6 g2g3 h8h6 c3c4 b8a6 c1h6 d7d5 g3g4 g7h6
86,e2e3 e7e6 h2h3 a7a6 g2g3 e6e5 f1b5 b7b6 d1f3 a6b5 e1d1 b8a6
87,e2e3 a7a5 e3e4 f7f6 d2d4 e7e5 g2g4 a5a4 b1c3 f8e7 c1d2 e5d4
88,e2e3 e7e5 e3e4 d8e7 a2a4 e8d8 b1c3 e7f6 g1e2 f6g5 c3d5 a7a5
89,d2d3 b8a6 e2e4 c7c6 a2a4 a6c7 a1a3 d7d6 g2g4 f7f6 d1d2 e8d7
90,e2e4 e7e5 d1h5 b7b6 d2d3 d7d6 f2f3 a7a5 b1d2 g7g6 h5h4 g6g5
91,d2d3 b7b6 g2g3 d7d6 b2b3 h7h5 f2f3 c7c5 e1f2 d6d5 e2e4 h5h4
92,c2c4 d7d5 h2h4 h7h5 c4c5 e7e5 b1c3 e8e7 a2a3 a7a5 e2e4 f7f6
93,e2e3 e7e5 f2f3 d8e7 g1e2 g7g5 e3e4 b8c6 e1f2 h7h6 a2a4 c6d4
94,a2a3 g8f6 d2d4 a7a6 g2g4 h7h5 f2f3 h5h4 g4g5 h4h3 b1c3 d7d5
95,e2e4 f7f6 e1e2 a7a5 b2b3 e8f7 b1a3 e7e5 f2f3 h7h6 a1b1 a8a7
96,h2h4 h7h5 a2a4 b7b6 f2f3 d7d5 a4a5 c7c6 g2g3 f7f6 h1h2 b6b5
97,d2d3 g8f6 f2f4 e7e6 c2c3 c7c6 c1d2 g7g6 f4f5 b7b5 e2e4 e6f5
98,b1a3 h7h6 a1b1 e7e6 f2f4 a7a5 h2h4 e6e5 d2d3 e5f4 c1d2 f8d6
99,d2d3 b7b6 f2f4 b8a6 b1d2 d7d6 g2g4 e7e6 d2e4 b6b5 c2c4 a8b8
100,d2d3 b7b6 f2f4 d7d6 b1d2 b8d7 f4f5 a7a6 c2c3 c7c5 e2e3 c5c4
101,b1a3 h7h5 g1f3 h5h4 a3c4 d7d6 g2g4 d8d7 a2a4 d7d8 f3h4 b8a6
102,a2a3 g8f6 h2h4 b8a6 h1h3 d7d6 a3a4 c8h3 c2c3 e8d7 g1h3 e7e6
103,e2e3 e7e5 f2f3 b8c6 c2c4 a7a5 g2g4 g8e7 h2h4 f7f6 a2a4 g7g6
104,d2d3 g8h6 b1d2 g7g5 f2f4 c7c5 a1b1 g5f4 c2c4 f7f5 g2g4 h6g4
105,d2d3 d7d6 a2a3 e7e5 b2b3 a7a6 a1a2 c8g4 h2h4 g4e2 d1d2 f7f5
106,d2d3 a7a6 e2e4 f7f5 b2b3 b7b5 c2c3 d7d6 a2a3 f5f4 e4e5 c7c6
107,g2g3 h7h5 f1g2 d7d6 c2c4 c8e6 f2f3 d8d7 e1f1 e6f5 h2h4 e7e5
108,g1f3 h7h5 c2c3 b7b6 e2e4 h8h6 f1d3 c7c6 a2a3 g7g5 d1e2 d7d6
109,d2d3 a7a6 a2a3 f7f6 c2c4 g7g6 h2h4 e7e6 d3d4 h7h5 e1d2 d7d6
110,d2d3 a7a6 e2e4 f7f6 b2b3 d7d6 g2g4 c7c5 h2h3 c8e6 e1d2 c5c4
111,e2e4 b8c6 g2g4 g8h6 e4e5 a7a5 b1a3 c6b4 d2d4 b4c2 d1c2 c7c6
112,a2a3 a7a5 a3a4 g8h6 g1f3 b8c6 b1c3 h6g8 c3d5 c6d4 g2g4 e7e6
113,d2d3 b7b6 c2c3 f7f6 c1e3 e7e6 a2a4 g7g6 a4a5 a7a6 e3d4 f8b4
114,a2a3 a7a5 a3a4 g8h6 g2g3 a8a6 d2d3 a6d6 e1d2 b7b6 e2e4 d6f6
115,g2g3 h7h5 d2d4 b8c6 d4d5 b7b6 c2c3 c8b7 g3g4 h8h6 a2a4 d7d6
116,e2e3 e7e5 f2f3 b7b6 c2c4 d7d5 h2h4 d8d6 b2b4 e8d7 g2g4 b6b5
117,e2e4 b8a6 d2d3 e7e5 b2b4 f8b4 c2c3 b4c5 e1e2 c7c6 a2a4 b7b6
118,g2g3 h7h5 g1h3 e7e5 f2f3 d7d5 b2b4 d8d7 f1g2 e8d8 d2d3 g8e7
119,a2a3 a7a5 e2e3 c7c5 g1f3 h7h5 e1e2 d7d5 c2c3 b7b5 g2g4 h8h6
120,g2g4 h7h5 g1h3 c7c6 c2c4 f7f6 f1g2 c6c5 h1g1 f6f5 e1f1 g7g5
121,a2a3 a7a5 a3a4 e7e5 h2h3 e5e4 b2b3 b7b5 d2d3 e4e3 c1e3 d7d6
122,d2d3 d7d6 a2a3 a7a6 c2c4 b7b5 c1g5 e7e6 g5d8 f7f6 d1b3 b8d7
123,d2d3 b7b6 f2f4 d7d6 a2a3 a7a6 e2e3 c8g4 g1h3 g4c8 e3e4 c7c6
124,e2e4 g7g5 f2f4 g5f4 a2a4 f7f6 d1h5
125,h2h4 b7b6 b2b3 c7c6 g1h3 b8a6 g2g3 h7h5 c2c3 c6c5 h3g5 g8h6
126,h2h4 b7b6 b2b3 h7h5 c2c3 c7c5 c3c4 h8h6 g2g3 f7f6 f1g2 e7e5
127,g1f3 a7a6 c2c3 a6a5 d1c2 h7h5 e2e4 g8h6 d2d3 g7g5 f3g5 b7b5
128,b1a3 d7d5 g1f3 c8d7 e2e4 c7c6 e4d5 c6d5 a1b1 d8b6 f1c4 e8d8
129,e2e3 e7e5 f2f3 b8c6 c2c4 g8e7 h2h4 f7f5 g2g4 e8f7 a2a4 a8b8
130,e2e3 e7e5 f2f3 e8e7 e1e2 c7c5 a2a3 a7a6 d2d4 e5d4 g1h3 d7d6
131,b1a3 d7d5 d2d3 h7h6 f2f4 e7e5 f4f5 c8f5 a1b1 d8f6 h2h4 d5d4
132,e2e3 g7g5 a2a3 c7c6 d2d4 b8a6 g2g4 h7h5 c2c4 g8f6 a1a2 b7b5
133,d2d3 b7b6 c1g5 c7c5 h2h3 d7d6 a2a3 f7f5 e2e4 h7h6 g1e2 h6g5
134,e2e4 b8c6 d1h5 a7a5 h2h4 c6d4 h5a5 f7f6 a5e5 a8a5 e5d5 a5d5
135,h2h4 b7b6 b2b3 c7c5 f2f4 h7h5 g2g4 h5g4 e1f2 c5c4 f1g2 b6b5
136,h2h4 h7h5 a2a3 b7b6 a3a4 d7d6 e2e4 e7e5 b2b3 f7f5 d2d3 b8c6
137,e2e3 g7g5 g1h3 b8a6 d1h5 c7c6 g2g3 g8f6 e3e4 f8g7 g3g4 e8f8
138,e2e3 a7a5 f1b5 a5a4 b5a6 c7c6 g2g3 b8a6 d2d3 a6c5 b1a3 d7d5
139,e2e3 d7d5 g2g3 c8d7 f1e2 h7h5 b2b3 a7a6 e2f3 d7g4 d2d3 g4f3
140,b1a3 h7h5 b2b4 g7g5 f2f3 d7d5 g2g4 f7f6 b4b5 c7c6 c1b2 f8g7
141,e2e3 g7g5 g1e2 d7d5 g2g4 a7a5 f2f3 h7h5 e2d4 b8c6 e1e2 c6d4
142,d2d4 a7a6 c1h6 f7f6 h2h3 e7e6 b2b3 f8b4 c2c3 c7c5 e2e3 d7d5
143,e2e4 b8c6 g2g4 g8h6 d1e2 h6g4 d2d4 f7f6 a2a4 c6d4 e2g4 d7d6
144,e2e3 b8c6 h2h3 e7e5 c2c3 h7h5 f1d3 h8h7 f2f3 g8e7 f3f4 f7f5
145,e2e4 f7f6 d1h5 g7g6 h5e2 a7a5 f2f3 b7b5 c2c3 g6g5 c3c4 c7c6
146,e2e3 a7a5 d2d3 e7e6 e1d2 g7g5 a2a3 c7c5 d3d4 c5d4 a1a2 d4d3
147,e2e3 g7g5 f1e2 b8a6 h2h4 a6b8 h1h2 a7a6 d2d4 d7d5 a2a3 g5h4
148,f2f4 b8a6 d2d4 f7f6 h2h3 a6b4 e2e4 a8b8 d4d5 h7h5 g2g4 h8h7
149,h2h4 g7g5 d2d3 g8f6 c1g5 b8a6 h4h5 c7c5 c2c4 b7b5 g5d2 f6h5
150,d2d3 b7b6 c1g5 f7f6 g1f3 d7d6 g5h4 e8f7 c2c3 a7a5 b1a3 h7h5
151,d2d3 h7h6 b2b3 c7c5 e2e3 e7e5 h2h3 g7g5 d1h5 f8d6 h5f7 e8f7
152,c2c4 d7d5 h2h4 g7g5 d1b3 b7b5 g1h3 c8e6 g2g3 a7a5 e2e4 d5c4
153,a2a4 e7e6 g1f3 h7h6 a4a5 f7f6 e2e4 e8f7 c2c4 b7b6 f1d3 f8a3
154,a2a4 f7f6 a4a5 a7a6 d2d3 h7h6 c1g5 e7e5 e2e4 e8e7 c2c3 h6g5
155,e2e3 a7a5 h2h3 g8h6 f2f3 f7f5 a2a3 b7b5 f1b5 c8b7 d2d4 e7e6
156,a2a3 g8f6 h2h4 b8a6 f2f4 f6g4 a3a4 d7d6 c2c3 e7e6 f4f5 c8d7
157,a2a4 g7g6 d2d3 d7d6 e2e4 d6d5 c2c3 d5e4 c1e3 e8d7 e3c5 e4d3
158,e2e4 f7f6 b1c3 a7a5 a2a4 e7e5 b2b4 a8a7 b4a5 c7c6 c3d5 c6d5
159,e2e4 f7f6 b2b4 d7d6 e4e5 e8d7 b1a3 d6d5 e5e6 d7e6 g1e2 c7c5
160,d2d3 b8a6 d3d4 a8b8 f2f3 f7f6 h2h3 f6f5 e2e3 h7h5 e1e2 g7g5
161,h2h4 b7b6 b2b3 h7h5 g1h3 c7c6 h1h2 g7g6 c2c4 e7e5 f2f4 a7a5
162,e2e3 a7a5 f1b5 a5a4 e1f1 c7c6 d1f3 d7d6 g2g4 c8g4 f3g4 e7e5
163,b1c3 d7d6 h2h3 c7c6 c3b1 a7a5 e2e4 b7b5 g2g3 e7e5 h1h2 c8b7
164,d2d4 a7a6 g2g3 d7d6 c2c4 d6d5 d1d2 d8d7 b2b4 e7e5 c4d5 a6a5
165,h2h4 b7b6 b2b3 h7h5 c1b2 e7e5 a2a4 d8f6 f2f4 f6f4 e2e4 f4e4
166,e2e4 f7f6 g2g3 e7e5 d1h5 g7g6 h5e2 b7b6 f2f3 g8e7 d2d3 d7d5
167,e2e4 b8c6 b2b3 e7e5 d1g4 c6d4 e1d1 a8b8 f1d3 d7d6 g4h5 a7a6
168,d2d4 a7a6 c1h6 g7h6 d1c1 e7e6 e2e4 f7f5 b2b3 f5e4 a2a3 f8d6
169,g2g3 h7h5 f1g2 c7c5 g2f3 f7f5 c2c3 g7g5 d1b3 g5g4 e2e4 g4f3
170,d2d3 b7b6 g2g4 d7d6 e2e4 b6b5 a2a3 g7g5 f1e2 c7c6 d1d2 c8b7
171,d2d4 h7h6 d1d2 e7e5 g2g3 e5d4 e1d1 b7b6 b2b4 f8b4 c2c3 d4c3
172,a2a3 a7a5 e2e4 c7c5 a3a4 a8a7 b1c3 h7h5 h2h4 f7f6 a1a3 e7e5
173,e2e4 f7f6 g2g4 c7c5 d2d4 e7e5 b2b4 b7b5 b1a3 c5d4 h2h4 d7d5
174,a2a3 b7b6 d2d3 h7h6 a3a4 d7d5 c1g5 c8d7 a4a5 b6b5 c2c3 d7e6
175,d2d3 h7h6 b2b3 a7a5 g2g3 e7e5 d3d4 g7g5 f2f4 f7f6 h2h3 d7d6
176,b1a3 b7b6 g1f3 h7h5 a3c4 c7c6 h2h4 g7g6 g2g4 h5g4 f3g5 f8h6
177,b1a3 d7d5 c2c3 d8d7 a1b1 a7a5 d1c2 d5d4 d2d3 g7g5 e2e4 e7e5
178,h2h4 b7b6 b2b3 h7h5 h1h2 d7d5 f2f4 h8h7 f4f5 d5d4 e2e4 b8d7
179,d2d3 b7b6 g2g3 d7d6 b2b3 a7a6 g3g4 c8g4 f2f3 g4f3 c2c4 e7e6
180,e2e4 b8c6 h2h3 b7b6 f1d3 a7a5 e1e2 c6b8 c2c3 g7g5 b2b3 d7d6
181,e2e3 a7a5 f1b5 f7f5 f2f3 c7c6 b5a6 g8h6 g2g3 f5f4 b1a3 a5a4
182,e2e3 a7a5 h2h3 b8c6 f2f3 d7d5 a2a3 e7e6 b2b3 a8a6 d2d4 c6e7
183,g1f3 h7h5 b1a3 c7c5 h2h4 h8h6 f3g1 g7g5 d2d4 e7e5 d4e5 h6h8
184,a2a4 c7c6 d2d3 f7f6 a4a5 g8h6 c2c3 e8f7 e2e3 a7a6 f1e2 a8a7
185,e2e3 g7g5 d2d4 h7h5 e1e2 d7d5 e3e4 a7a6 a2a4 h8h7 g2g3 e7e5
186,e2e3 a7a5 f2f4 a8a7 c2c4 c7c5 h2h3 d7d5 c4d5 h7h5 g1e2 c8g4
187,a2a3 b8a6 h2h4 d7d6 d2d4 g8f6 a3a4 b7b6 g2g4 a8b8 h1h3 c8d7
188,h2h4 c7c6 a2a4 d8c7 b2b4 a7a5 e2e4 d7d6 b4b5 c8h3 f2f3 h3g4
189,a2a3 a7a5 a3a4 g8h6 g1f3 h6g8 b1c3 a8a7 f3g5 e7e5 g5f7 d8h4
190,e2e4 b8c6 d1h5 a7a5 b2b3 c6d4 e1d1 a8b8 g1f3 g8f6 h5h4 g7g5
191,b1c3 d7d6 f2f4 b8a6 a2a4 c8d7 c3d5 c7c6 a1b1 a8c8 d2d4 h7h5
192,e2e4 f7f6 b2b3 d7d6 g2g3 e7e5 d2d3 b8d7 a2a3 h7h5 h2h3 g7g5
193,d2d3 a7a6 c1e3 d7d6 a2a3 c7c6 g2g4 h7h5 e3c5 c8g4 f2f3 d6c5
194,e2e3 a7a5 f1b5 a5a4 e1e2 c7c6 c2c3 g7g5 f2f3 d7d5 d2d4 e8d7
195,e2e4 b8c6 d1h5 a7a5 f1d3 d7d6 e1f1 a8b8 h5f3 c6d4 g1e2 d4f3
196,a2a4 g7g6 e2e3 e7e6 f1d3 f8c5 f2f4 a7a5 a1a2 e8e7 a2a3 c7c6
197,a2a4 a7a5 a1a2 h7h6 c2c4 b7b5 a4b5 h6h5 e2e3 h5h4 d2d4 d7d5
198,h2h4 b7b6 b2b3 h7h5 c2c4 g7g5 h4g5 c7c5 f2f3 d7d5 g2g3 a7a6
199,d2d3 h7h6 b2b3 a7a6 e2e4 b7b6 c1b2 g7g6 c2c4 c7c6 e4e5 f7f6
200,a2a3 b8a6 e2e3 c7c6 a3a4 a6c5 d2d4 d7d5 e1e2 a8b8 h2h4 c5e4
201,b1c3 d7d6 a2a4 c8d7 c3d5 d7e6 a1b1 e6d5 d2d4 c7c6 f2f3 e8d7
202,a2a4 d7d5 d2d3 a7a5 b2b3 g7g5 g1f3 e7e5 c1g5 f7f6 g5c1 h7h6
203,d2d3 b7b6 a2a4 a7a5 e1d2 d7d5 b1a3 a8a7 a3b1 g7g5 b2b3 h7h6
204,e2e3 g7g5 b2b4 e7e5 g1h3 b8a6 c1b2 f8b4 b1a3 b7b5 a3b5 e5e4
205,e2e4 f7f6 d1h5 g7g6 h5e2 c7c5 h2h3 h7h5 e1d1 d7d6 f2f3 c8d7
206,a2a3 g8f6 a3a4 a7a6 a4a5 e7e6 d2d3 e8e7 c2c3 g7g6 f2f4 d7d6
207,a2a4 g7g6 e2e3 e7e5 f2f3 g6g5 e3e4 a7a6 c2c4 d7d5 b2b4 d8f6
208,g1f3 e7e5 c2c3 d8e7 h2h3 g7g5 c3c4 d7d5 h3h4 e8d7 g2g4 b7b6
209,e2e4 e7e6 a2a4 e8e7 g2g4 f7f6 b1c3 h7h5 g1e2 h5g4 a1a3 a7a6
210,c2c3 h7h6 b2b4 e7e5 b1a3 d8g5 d1c2 g7g6 d2d4 g5e7 g1f3 g6g5
211,d2d3 b7b6 f2f4 d7d6 a2a3 a7a6 c2c4 c7c6 f4f5 c8f5 e2e3 f5d3
212,g1f3 e7e6 c2c3 f7f6 e2e4 d7d5 d1c2 c7c6 f1d3 b7b5 e4e5 a7a6
213,b2b4 a7a5 d2d4 a5b4 f2f4 d7d6 e1d2 a8a7 a2a3 c7c6 h2h3 c8h3
214,d2d3 a7a5 a2a4 h7h6 c2c3 c7c6 a1a2 a8a6 g2g4 c6c5 e2e3 e7e5
215,a2a4 e7e6 a4a5 g8f6 d2d3 e8e7 c2c3 d7d5 f2f3 d5d4 a5a6 g7g5
216,a2a3 c7c5 a3a4 g7g6 b1c3 d7d5 g1f3 b7b6 e2e3 g6g5 e1e2 a7a6
217,e2e3 e7e6 f2f3 a7a6 b2b3 e8e7 c1b2 c7c5 g2g4 h7h6 d2d4 f7f6
218,g1f3 g8f6 h2h4 f6e4 g2g4 a7a5 d2d3 b7b5 d3e4 f7f5 a2a3 c8b7
219,g1f3 h7h5 b1a3 c7c5 c2c3 h8h6 a3c4 d7d5 a1b1 f7f5 d2d3 g7g5
220,d2d3 c7c5 a2a4 a7a5 c2c3 d8c7 c1g5 h7h6 d1c1 h6g5 d3d4 c5d4
221,d2d3 h7h6 b2b3 h8h7 c1h6 g7h6 c2c4 b8c6 h2h3 a7a6 a2a3 c6a7
222,d2d3 h7h6 g1f3 a7a5 b2b3 c7c5 e2e4 g8f6 d3d4 a5a4 e1e2 f6e4
223,b1a3 c7c5 a1b1 f7f5 b2b4 g7g5 d2d4 h7h5 b4c5 a7a5 f2f4 a8a7
224,b1c3 d7d6 g1h3 b8a6 g2g4 c8g4 c3b1 h7h5 c2c4 g4d7 f2f3 a8b8
225,e2e4 f7f6 d1h5 g7g6 h5b5 c7c5 g2g3 b8c6 b2b4 g8h6 b4c5 a7a5
226,e2e3 a7a6 b2b3 e7e5 e3e4 a6a5 f2f3 f8d6 d2d3 a8a6 g1e2 b8c6
