game,outcome,end_reason,n_moves,loss,steps,timestamp,moves
32,B,material_adjudication,111,1.666394,160,2026-09-11 03:06:49,g1h3 g8f6 h3g5 h8g8 h2h4 e7e6 c2c4 a7a6 a2a4 f8c5 g5h3 h7h6 b1c3 d7d5 a1a2 c5b4 b2b3 e8f8 d1c2 d8d6 c3b1 h6h5 h1g1 d6e7 c1b2 b8c6 b2c1 a8a7 g2g4 c6e5 c4d5 e6d5 g4h5 b4d6 d2d4 e5c6 g1g3 c6d4 c2c3 f6h5 c3d4 h5g3 f2g3 b7b6 a2d2 c8h3 f1h3 a6a5 d4c3 e7e4 e1f1 g7g5 h3d7 g8h8 c1b2 e4b1 d2d1 b1b2 c3b2 g5h4 g3h4 h8h4 b2c3 c7c6 d1d3 a7d7 d3f3 h4g4 c3c6 f8e7 c6b6 f7f5 f3h3 d5d4 h3d3 e7e8 b6a5 d7d8 a5f5 g4f4 d3f3 f4f5 f3f5 d6a3 a4a5 a3b2 a5a6 b2a1 a6a7 d8c8 a7a8q c8a8 f5d5 a8c8 b3b4 e8e7 b4b5 c8f8 f1e1 e7e6 b5b6 e6d5 b6b7 d5e4 b7b8q f8b8 e1d2 b8b2 d2e1 e4e5 e1f1
33,W,material_adjudication,94,1.743361,165,2026-09-11 03:07:34,d2d3 b8a6 b2b4 b7b5 e2e4 d7d6 a2a4 b5a4 b4b5 e8d7 d1f3 a8b8 e1e2 f7f5 b1d2 g7g5 e4f5 b8b5 d2c4 d6d5 c4e5 d7d6 c2c3 b5b7 e2e1 f8h6 f3e2 c7c5 g2g4 b7b6 c1e3 d6e5 e3g5 e5d6 g5h6 g8h6 h2h4 h6f5 e1d2 d6d7 g4f5 d5d4 f2f3 d4c3 d2c3 b6b4 h4h5 h8g8 a1c1 d8b6 h5h6 b6c6 f3f4 c6h1 e2g2 h1g2 f1g2 a6c7 g2d5 d7e8 d5g8 c8d7 g8h7 e8f8 g1f3 c7b5 c3d2 a4a3 d2e1 d7f5 h7f5 a3a2 f5e6 b4f4 e6a2 b5c3 c1c3 f4f3 c3c5 f8e8 d3d4 f3f5 d4d5 e8d7 h6h7 f5d5 c5d5 d7c7 h7h8q c7b7 e1d2 e7e6 d5d4 e6e5
34,B,checkmate,82,1.713011,170,2026-09-11 03:09:32,e2e4 b8c6 g2g4 g8h6 a2a4 h6g4 g1h3 g4f2 h3f2 g7g5 b1c3 h7h5 a1a2 c6b4 f1d3 b4a2 d3e2 a2c1 d1c1 f8g7 c3b1 a8b8 f2g4 h8h7 e1g1 e7e6 a4a5 g7d4 g1g2 h5g4 c2c3 h7h6 h2h4 g4h3 g2g3 d4c5 d2d4 c5f8 c1g5 f8b4 g5h6 b4c3 b2c3 d7d6 h6e3 d8d7 f1f3 f7f6 g3h2 c7c6 f3f1 f6f5 d4d5 f5f4 f1f4 e6d5 f4f5 d5e4 f5f1 a7a6 h2g1 d6d5 g1h2 c6c5 b1a3 c5c4 a3c2 b7b6 a5b6 e8d8 c2d4 b8b6 f1e1 b6b8 h2h1 d8e8 e1d1 e8f8 e2g4 d7g4 e3c1 g4g2
35,W,value_resign,53,1.742745,175,2026-09-11 03:10:31,d2d3 h7h6 a2a3 e7e6 a3a4 g7g6 a4a5 f8b4 b1c3 b4c3 b2c3 d8f6 h2h4 e8f8 g1f3 c7c6 c1e3 h8h7 e3f4 g6g5 f4e5 f6d8 f3g1 d7d6 h4g5 h7h8 e5h8 f7f5 a1a2 e6e5 e2e4 c8e6 g1e2 e6a2 a5a6 b8a6 f2f3 a6c7 g5h6 c6c5 h8g7 f8e7 h6h7 g8h6 h7h8q h6f7 h8h7 d8g8 h7g8 f5e4 g2g3 e4e3 h1g1
36,W,checkmate,33,1.727962,180,2026-09-11 03:10:32,b2b3 b8a6 h2h4 b7b5 g2g4 f7f5 h1h2 b5b4 d2d4 f5g4 e2e4 a8b8 h2g2 d7d5 e4d5 d8d5 d1d2 e7e5 d4e5 g7g5 c2c3 g8e7 f1a6 d5g2 a6c8 b4c3 b1c3 b8c8 a1b1 g5h4 e5e6 c7c5 d2d7
37,W,material_adjudication,76,1.735658,185,2026-09-11 03:11:15,a2a4 b8c6 c2c3 c6d4 c3d4 g8f6 a1a2 h7h5 e2e4 a8b8 d2d3 b7b5 g2g4 h5g4 e4e5 b8b6 d1c2 d7d6 b1c3 c8d7 e5f6 b6b8 g1f3 g4f3 c1e3 a7a5 f6g7 f8g7 h1g1 f7f5 g1g7 b5a4 c3d5 c7c6 h2h3 c6d5 a2a3 e8f8 g7g5 d8e8 a3a1 b8c8 c2d2 h8g8 h3h4 f5f4 e3f4 c8b8 a1a4 d7a4 g5d5 e7e6 d5a5 b8b3 f4e3 g8g1 a5a7 e6e5 d4e5 e8e5 d2c1 f8g8 e1d2 e5e6 f1h3 g1c1 h3e6 g8f8 d2c1 b3b7 a7b7 a4b3 d3d4 f8e8 b7a7 b3a4
38,B,material_adjudication_moderate,89,1.604904,190,2026-09-11 03:12:28,b1a3 d7d5 g1f3 f7f6 a1b1 b7b6 a3c4 e8d7 e2e3 c7c5 c4a5 g7g5 f1b5 d7c7 d2d3 d8d7 c2c4 d5c4 c1d2 d7b5 b2b4 c4d3 a2a4 c8h3 a4b5 h3d7 b1b3 b6a5 d1b1 h7h5 b4c5 c7b7 b3d3 f6f5 b1c1 a5a4 d3d7 b7c8 f3g5 c8d7 g2g3 d7e8 h1g1 g8f6 f2f3 f6e4 f3e4 h5h4 g3h4 h8h4 g5e6 h4h2 g1g2 h2g2 e4f5 g2g1 e1f2 g1c1 d2c1 a7a6 c1b2 a6b5 f2e2 b8d7 c5c6 b5b4 c6d7 e8d7 e2f3 a4a3 b2a3 b4a3 e6f8 a8f8 e3e4 e7e6 e4e5 f8f5 f3e4 a3a2 e4e3 d7d8 e3e4 f5e5 e4d4 e5g5 d4e4 d8e8 e4f4
39,W,material_adjudication_moderate,132,1.743035,195,2026-09-11 03:12:44,d2d3 h7h5 c2c3 h5h4 c1g5 h8h6 a2a4 a7a5 a1a2 b7b6 e1d2 c8b7 h2h3 h6e6 c3c4 e6f6 d2e1 b8c6 e2e4 c6b4 g5f6 b4a2 f6g7 d8c8 g7f8 e8f8 d1e2 g8h6 e2e3 c7c5 b1c3 h6g4 h3g4 a2c3 b2c3 h4h3 g1h3 d7d6 e3d2 c8g4 h1g1 g4e6 h3f4 e6c8 f4e2 f7f6 d2d1 f8g8 d1b1 g8h7 g2g3 h7g8 b1b3 g8f8 e1d2 f6f5 b3b2 f5e4 d3e4 c8e6 f2f4 b7e4 f4f5 e4f5 e2f4 e6e5 f4g2 a8e8 g3g4 f5e6 b2a3 f8f7 a3b2 e8f8 d2c2 e6g4 g2h4 g4e6 h4g6 e5h2 g1g2 h2h7 g2g3 f8e8 g3g5 h7h6 g5g1 h6e3 g1g2 e8c8 g2e2 e3f3 g6h4 f3f1 e2f2 f1f2 c2d3 c8g8 b2f2 f7g7 f2e2 g8h8 h4f3 h8f8 f3h4 f8f6 e2e3 g7f7 e3e4 f6h6 h4f3 h6f6 f3g5 f7g8 g5e6 f6e6 e4e6 g8f8 e6e2 f8e8 e2e3 e8f8 e3e2 f8g7 e2e3 e7e5 e3e2 e5e4 d3d2 e4e3 d2c2 g7f8
40,W,material_adjudication,66,1.749256,200,2026-09-11 03:16:15,d2d3 h7h5 c2c3 b7b6 d1a4 b8a6 a4d4 b6b5 a2a4 b5a4 a1a2 d7d6 d4e4 e7e5 e4a8 f8e7 d3d4 e8d7 a2a4 c7c6 e2e4 a6c7 a8a7 f7f6 b2b3 e5d4 c1d2 c6c5 e4e5 d6e5 g1f3 h5h4 c3d4 c5d4 b1a3 e7a3 a4a3 h4h3 g2h3 d4d3 a3a4 g7g5 f1d3 d8e7 d3g6 g5g4 h3g4 e7c5 e1e2 c5a7 a4a7 c8b7 d2e3 g8e7 g6f7 e7d5 f3d2 d5e3 e2e3 f6f5 a7b7 d7c8 b7a7 f5g4 f2f3 g4f3
41,W,material_adjudication_moderate,109,1.745038,205,2026-09-11 03:17:17,e2e4 b8c6 d1h5 g8f6 h5d5 c6b4 d5g5 c7c5 e1e2 f6e4 g5e3 h7h5 g1f3 h8g8 e3e4 b4c2 b2b3 d7d5 b1a3 c2a3 e4e3 e7e5 c1a3 e5e4 a1d1 g8h8 d1b1 d5d4 e3e4 d8e7 e4e7 e8e7 b1a1 g7g5 e2e1 g5g4 f3g5 f8h6 f2f4 e7e8 f1d3 a7a5 g5f7 e8f7 a3c5 h8e8 e1d1 b7b6 c5b6 h6f4 a2a4 f4d2 b6d4 d2e3 d4e3 c8b7 e3d2 e8c8 b3b4 a5b4 a1b1 b4b3 d2h6 h5h4 h6g5 f7e8 d3f5 a8b8 d1e2 b3b2 f5c8 b7c8 e2d1 c8d7 a4a5 h4h3 g5h6 h3g2 h1g1 g4g3 h2g3 d7e6 g1g2 e6a2 g2b2 a2b1 b2b8 e8d7 b8b4 d7d6 d1c1 d6c5 c1b1 c5b4 a5a6 b4c3 g3g4 c3b4 g4g5 b4a3 b1c1 a3a2 c1d1 a2a3 d1c1 a3a2 c1d1 a2a1 d1e2
42,B,material_adjudication_moderate,93,1.703618,210,2026-09-11 03:17:31,e2e4 b8c6 d2d3 g7g5 c1g5 e7e5 g2g3 c6a5 f2f3 a5c6 a2a3 f7f6 a3a4 e8e7 b1a3 a7a6 a1a2 e7e8 g5f6 d8f6 a3c4 d7d6 d1d2 f6g6 e1d1 g8e7 a2a3 e8d8 a3a2 b7b6 a4a5 g6h5 a5b6 c7b6 c4b6 a8b8 g3g4 c8g4 f3g4 h5g4 f1e2 g4g2 e2f3 g2d2 d1d2 b8b6 a2a4 h8g8 g1e2 d8e8 a4c4 e8d7 h2h3 b6b4 c4b4 c6b4 c2c3 b4c6 c3c4 c6d4 e2d4 e5d4 c4c5 d7c7 h1f1 d6c5 d2e1 e7g6 f3e2 f8e7 e2f3 g8c8 e1e2 e7g5 f1g1 g5f4 g1g6 h7g6 e2f1 c8d8 b2b3 c5c4 d3c4 c7b6 f3e2 g6g5 h3h4 g5h4 b3b4 f4e5 f1g2 d8e8 c4c5
43,W,checkmate,133,1.726164,215,2026-09-11 03:19:10,d2d3 b8a6 d3d4 h7h5 f2f3 a8b8 a2a4 g8f6 e1d2 h5h4 c2c3 d7d6 g1h3 d8d7 h3g5 f6g8 a4a5 g8f6 h1g1 b7b6 a5b6 a7b6 b1a3 f6h7 g5h7 d7e6 a3c2 h8h7 g2g4 h4g3 c2e1 g3h2 g1h1 e8d7 d4d5 e6h6 d2d3 h6f6 c1e3 d7e8 d3d2 f6f5 b2b4 c8d7 a1a6 b8a8 a6a8 d7c8 a8c8 e8d7 h1g1 h2g1q e3g1 d7c8 f3f4 c8b7 g1e3 e7e6 f1h3 h7h3 d5e6 f7e6 e1c2 d6d5 e3d4 f8e7 d4g7 f5g6 g7d4 b6b5 d4g1 h3h7 d1b1 g6h5 c2d4 h7h6 f4f5 e6f5 d4f5 c7c6 f5h6 h5h6 d2c2 h6h4 e2e4 d5e4 c2d1 e7d8 b1c1 h4e7 d1e1 e4e3 g1e3 e7h4 e1f1 h4f6 e3f2 b7c7 f1e2 c7c8 e2e3 f6e5 e3d2 e5e6 d2d1 d8f6 f2g1 c8d7 c1b1 f6d8 b1c1 d7e8 g1a7 e8f7 a7g1 f7e7 d1c2 e7e8 c2d1 e6c8 d1e1 d8f6 c3c4 b5c4 c1c4 f6g5 g1c5 g5e3 c5e3 c8e6 c4e6 e8f8 e3h6
44,W,checkmate,67,1.686069,220,2026-09-11 03:19:24,a2a3 g8h6 e2e3 b8a6 d2d4 c7c6 f2f3 b7b5 h2h4 h6g8 h4h5 a8b8 f1b5 d7d5 g2g4 a6c7 e1d2 c6b5 a3a4 g8h6 c2c3 b5a4 f3f4 c8d7 g1f3 h6g4 f3e5 a4a3 e5c6 g7g6 c6d8 a3b2 c1b2 b8b2 d2c1 g4f2 d1f3 f2h1 c1b2 e8d8 f3h1 g6h5 h1h5 f7f5 h5d1 d7c8 a1a7 f8g7 e3e4 f5e4 d1b3 g7d4 c3d4 e4e3 b3c2 e3e2 c2e2 c7e6 e2f1 h8e8 f4f5 e6d4 b1d2 c8f5 f1f4 h7h6 f4c7
45,B,checkmate,14,1.725449,225,2026-09-11 03:20:31,e2e3 e7e5 e3e4 d8h4 b2b4 a7a5 b1a3 a5b4 c2c3 f8c5 c1b2 h4f6 a3b5 f6f2
46,W,material_adjudication_moderate,89,1.695421,230,2026-09-11 03:22:08,d2d3 b7b5 a2a4 a7a5 f2f3 c8a6 a4b5 a8a7 c1e3 a6b5 g2g4 f7f5 b1a3 g7g5 a3b5 f5f4 b5a7 d8c8 a1c1 d7d6 e3f4 e7e6 f4e5 d6d5 c2c3 d5d4 e5d4 h7h5 f1g2 f8g7 e2e4 c8b7 d4c5 g7c3 b2c3 h5g4 g1e2 g4f3 g2f3 g5g4 h1g1 g4f3 e2d4 h8h2 d4c2 f3f2 e1f1 f2g1q f1g1 h2c2 c1c2 b7c6 a7c6 b8d7 c2d2 a5a4 d1e2 d7c5 c6e5 c5d3 e5c6 d3c1 d2d6 c7d6 e2g2 a4a3 g2c2 a3a2 c2c1 a2a1q c1a1 e8d7 a1a2 d7c6 a2d2 c6b5 e4e5 b5c4 g1h2 c4b3 d2e2 b3c3 h2g3 g8e7 g3h4 e7g8 e2h2 d6d5 h2g1
47,W,material_adjudication,100,1.666235,235,2026-09-11 03:23:18,e2e4 b7b6 f2f4 d7d6 f1c4 g7g6 d2d3 f7f6 g1f3 a7a5 b1d2 a5a4 f3d4 e7e5 c2c3 f8e7 d2f1 b8d7 c4g8 e5d4 g8f7 e8f7 c1d2 c7c6 f4f5 d7e5 a1b1 c8d7 c3d4 a8c8 d1c2 d6d5 d4e5 d5d4 a2a3 f6e5 g2g4 g6f5 e4f5 e7h4 f1g3 f7e7 f5f6 e7f8 h1g1 f8e8 f6f7 e8f7 c2a4 d7g4 h2h3 h4g3 g1g3 g4e6 a4a7 d8e7 a7b6 h7h5 d2g5 e7d7 b6a6 h8f8 g5d2 f8e8 b1d1 e8e7 d2a5 e5e4 a6b6 c6c5 d3e4 c5c4 g3e3 c8a8 e4e5 d4e3 d1d7 e7d7 a3a4 d7d4 b6d4 a8a5 d4e3 a5a4 e3c1 f7g6 c1c2 g6f7 c2a4 h5h4 a4a7 f7e8 e1f1 c4c3 b2c3 e6f5 a7e3 e8d7 e3f2 f5e6
48,W,checkmate,59,1.719613,240,2026-09-11 03:26:23,a2a3 b8a6 a3a4 d7d6 c2c3 c8d7 b2b4 a8c8 h2h3 e7e6 g1f3 g7g6 h1g1 d8f6 b4b5 f8g7 e2e3 g8e7 g2g4 d6d5 h3h4 d5d4 e3d4 a6b4 b1a3 f6f3 d1b3 b4a2 b3a2 f3d5 f1g2 f7f5 g2d5 e7d5 h4h5 f5g4 a3c2 g6h5 e1d1 h8g8 a1b1 g7h8 c1a3 a7a5 b5a6 b7b6 a2c4 h5h4 c2e3 d5f4 g1g4 g8g4 e3g4 h7h5 g4e5 b6b5 c4b4 f4d5 b4f8
49,B,material_adjudication,67,1.720749,245,2026-09-11 03:27:07,e2e4 f7f5 d2d3 c7c6 g1e2 g8f6 g2g3 g7g5 c1g5 h7h6 g5f6 e8f7 b2b4 b7b6 b1c3 e7f6 c3b5 c6b5 a2a4 f8b4 e2c3 b4c3 e1e2 b8c6 e4e5 c6b4 a4a5 b4d5 d3d4 d5c7 a5b6 c8b7 b6c7 d8c7 h2h3 c3a1 d1d3 b7a6 c2c4 c7c6 c4b5 a6b5 d3b5 c6b5 e2e1 b5a4 f2f4 h8d8 f1c4 f7f8 e1e2 a8c8 h1a1 a4b3 c4b3 a7a6 e2f3 d8e8 d4d5 f6e5 a1c1 c8c1 b3c4 e5f4 g3f4 c1c2 h3h4
50,B,material_adjudication,101,1.737351,250,2026-09-11 03:27:50,a2a3 g8f6 a3a4 g7g6 a4a5 e7e6 h2h4 g6g5 d2d3 e8e7 a5a6 b8a6 e2e3 e6e5 b2b3 e5e4 h4h5 f8g7 c2c3 f6g4 d1g4 c7c6 g4e4 e7f8 e4f3 a6b8 f3f7 f8f7 c1d2 h8g8 b1a3 c6c5 e1d1 d7d5 c3c4 d5c4 b3c4 d8c7 f2f4 c7d8 g2g4 g7a1 a3b5 a1c3 b5c3 b8c6 f1e2 a7a5 c3b5 g5f4 e3f4 c8g4 e2g4 g8g4 g1f3 f7e7 h1g1 c6b4 g1g4 e7e6 g4g5 d8e7 f3e1 a5a4 b5c3 h7h6 g5g6 e6f7 g6g1 a8a5 c3d5 b4d5 d2a5 d5f6 g1h1 f6g4 h1g1 g4f6 g1h1 f6g4 h1g1 g4f6 g1h1 f6g4 h1g1 g4f6 g1h1 f6g8 a5d2 a4a3 h1f1 g8f6 f1h1 a3a2 h1h3 a2a1q d1c2 a1d4 h3h4 e7e6 c2b1
51,W,material_adjudication,76,1.686110,255,2026-09-11 03:28:54,a2a4 g7g6 h2h4 a7a5 h4h5 a8a7 a1a2 g6h5 g1h3 e7e5 c2c4 f8a3 d1c2 e8f8 b1a3 f8g7 h1g1 b7b6 a3b5 a7a6 c4c5 e5e4 c2e4 g8f6 e4d4 b8c6 d4d3 c6b4 d3d4 b4a2 d4e3 d7d5 c5d6 c8d7 g2g4 f6d5 g4h5 g7f8 e3b3 a2c1 b3d5 c7d6 b5d6 c1d3 d5d3 a6a7 e2e4 f8e7 h5h6 d8b8 d3b3 f7f5 d6c4 b6b5 a4b5 a5a4 b3a2 b8b5 f2f4 b5b3 a2b3 a4b3 e4f5 a7a4 f1d3 a4c4 d3c4 d7c6 d2d3 c6d5 c4d5 e7f8 d5f3 f8e8 e1d2 e8f8
52,W,material_adjudication,84,1.664593,260,2026-09-11 03:29:51,e2e4 b8a6 d2d4 h7h5 f1d3 a6b4 h2h4 b4d3 e1e2 d3b4 b2b3 e7e5 d4e5 b4a6 f2f3 f8e7 h1h3 d7d6 c1b2 e8d7 h3g3 f7f5 e5d6 f5f4 d6e7 d7e7 g3g5 a8b8 e2e1 e7e8 b1c3 c7c6 g5a5 a6c7 g1e2 g8f6 g2g3 b7b6 a5a7 f6e4 f3e4 b6b5 d1d8 e8d8 a2a4 c8d7 g3f4 b5b4 f4f5 b4c3 b2c3 h8e8 a1d1 b8b7 a7b7 e8e6 b3b4 d8c8 b7a7 e6h6 c3d2 c8b8 d2e3 d7e6 b4b5 c6b5 a4a5 e6d7 e3h6 g7h6 e4e5 b8a7 d1d7 a7b8 e5e6 c7e6 d7d6 b5b4 d6e6 b4b3 e2g3 b3c2 e1d2 b8b7
53,W,material_adjudication,98,1.735791,265,2026-09-11 03:31:16,e2e4 b8c6 g2g4 g8h6 f1d3 f7f5 b1a3 a7a5 h2h4 c6d4 g4g5 e8f7 g1e2 e7e6 e2d4 f5e4 h4h5 d8g5 d3e4 f7e7 h1h3 g7g6 h3d3 h6g4 e4b7 c8b7 d3g3 b7e4 a3c4 g4h2 g3g5 f8h6 d2d3 e4g2 d4f3 e6e5 c4e5 h8e8 f3h4 h6g5 c1g5 e7f8 a2a3 d7d6 f2f4 d6e5 d1e2 e5f4 a1d1 f4f3 e2e4 e8e4 d3e4 g6h5 e4e5 g2h3 c2c4 c7c5 h4f3 h3g4 f3h4 f8e8 b2b4 g4d1 b4a5 a8c8 e1d1 h7h6 a5a6 h6g5 h4f5 g5g4 f5d6 e8d8 d6c8 d8c8 a6a7 c8b7 a7a8q b7a8 e5e6 a8b8 e6e7 b8a7 e7e8q g4g3 d1e1 g3g2 e1f2 a7b6 f2g2 h5h4 g2h2 h4h3 h2h3 b6c7 h3g2 c7d6
54,B,material_adjudication,87,1.782083,270,2026-09-11 03:31:30,e2e4 f7f6 e1e2 e8f7 d2d3 h7h6 b2b3 e7e5 f2f4 a7a6 d1d2 d7d6 b1a3 b8d7 g2g4 g7g5 d3d4 e5d4 g1f3 d8e8 f3d4 e8e7 f1h3 b7b6 f4f5 c8b7 e2e3 d7c5 b3b4 f8g7 b4c5 d6c5 d4e6 c7c6 d2d3 h6h5 d3e2 h5g4 h3g4 c5c4 a3c4 b6b5 c2c3 b5c4 e3f3 g7f8 f3g2 f7e8 c1b2 a6a5 a2a4 e7d7 e2f1 f8e7 h1g1 b7a6 e4e5 c6c5 g2g3 a8c8 e6g5 f6g5 g3f3 e8f8 b2a3 g8h6 g4h3 h6f5 h3f5 d7f5 f3g3 f5f1 g1f1 f8g7 a3c5 c8c5 a1d1 g7g8 f1e1 a6b7 d1d5 b7d5 e1c1 g5g4 g3g4 d5e4 c1a1
55,B,checkmate,50,1.775069,275,2026-09-11 03:31:30,e2e4 f7f6 e1e2 g8h6 b2b3 b8a6 c2c4 a8b8 d2d4 e8f7 g1h3 b7b5 a2a3 c7c5 d4c5 d7d5 b3b4 c8g4 f2f3 g4h3 e4d5 h3d7 c4b5 a6c7 c5c6 e7e6 d5e6 f7e8 e6d7 e8f7 h2h4 g7g5 f3f4 g5h4 g2g3 h4g3 f1g2 f6f5 b1c3 c7b5 d1b3 f7e7 c3b5 d8b6 a1b1 b8d8 c6c7 d8d7 g2a8 b6f2
56,W,material_adjudication,66,1.690062,280,2026-09-11 03:32:10,b1a3 a7a5 g2g4 f7f6 a3b5 h7h6 a1b1 h6h5 e2e3 d7d6 b5c7 d8c7 d2d4 h8h6 e1d2 c7d7 g4h5 e7e5 a2a3 h6h5 d1e1 d7b5 f1b5 b8c6 d4d5 c8g4 f2f3 h5h3 b2b4 e8d8 d5c6 b7c6 e1f1 c6b5 f3g4 h3h2 g1e2 h2h1 f1h1 a5b4 a3b4 a8b8 h1h7 d8e8 e2c3 d6d5 c3b5 b8b5 h7g6 e8e7 d2d1 b5b4 b1b4 e7e6 c2c4 g8e7 g6h7 d5c4 b4b6 e6d5 b6b7 g7g5 b7b1 e7c6 c1d2 c6e7
57,W,material_adjudication_moderate,88,1.730231,285,2026-09-11 03:33:44,e2e3 a7a5 e1e2 b7b5 g2g3 h7h5 h2h4 d7d5 d2d4 g7g5 a2a3 f7f6 h4g5 c7c5 a3a4 e8f7 a4b5 c8e6 d1d2 f6g5 d4c5 f8g7 e3e4 d5e4 f2f3 g8f6 f3e4 e6g4 g1f3 d8c7 e4e5 c7e5 d2e3 g4f3 e2f3 b8d7 e3e5 d7e5 f3f2 h8b8 c1g5 b8b5 f1b5 e5f3 h1h2 f3h2 c2c3 a8a7 b1a3 f7g8 a3c4 h2f1 a1f1 f6e4 f2g1 e4g3 f1e1 g3e4 g5e7 e4c5 e7c5 g7f8 c4b6 f8c5 g1g2 c5b6 b2b3 h5h4 c3c4 b6c5 g2h3 a7d7 b5d7 g8f8 d7f5 f8g7 h3g2 g7f6 f5c2 a5a4 b3a4 h4h3 g2h3 f6g5 c2d3 c5d6 e1h1 d6f4
58,B,material_adjudication,69,1.716088,290,2026-09-11 03:33:59,d2d3 b7b6 f2f4 d7d6 e2e4 f7f6 b1d2 g7g5 h2h3 b6b5 g2g4 a7a6 h1h2 e7e5 g1f3 d8e7 d1e2 b8d7 f4g5 a6a5 f1g2 f6g5 e2d1 g8f6 f3g5 h7h6 g5f7 e7f7 h2h1 f7e7 g2f3 f8g7 d1e2 a5a4 e2f2 b5b4 f2e3 f6e4 f3e4 h6h5 e4a8 g7f6 e3e2 b4b3 g4h5 b3c2 d2c4 e5e4 e2c2 e4d3 c4e3 d3c2 a1b1 d7b6 b2b3 d6d5 h1g1 d5d4 a8f3 d4e3 c1a3 f6g7 h5h6 g7h6 g1g6 a4b3 a2b3 c2b1q e1e2
59,B,material_adjudication,66,1.679013,295,2026-09-11 03:34:52,e2e3 g7g5 g1h3 b8a6 g2g4 f7f5 h3g5 c7c6 a2a4 h7h5 d1e2 f8g7 b2b3 h5g4 d2d4 h8h3 e1d1 b7b6 b1a3 h3h5 e2d2 h5g5 a3c4 g8f6 a4a5 d7d5 a1a4 d5c4 a5b6 c8d7 a4c4 a6b4 c4b4 d8b8 b6b7 a7a5 b7a8q b8a8 b4c4 e8f7 c1b2 a8b8 f1e2 f6e4 d2d3 e4f2 d1d2 f2d3 h1c1 d3b2 h2h4 g4h3 c1b1 b2c4 e2c4 d7e6 d4d5 c6d5 c4d3 g5g4 d3e2 a5a4 b3a4 b8d8 e2g4 f5g4
60,B,checkmate,64,1.718558,300,2026-09-11 03:35:44,a2a3 b8a6 a3a4 g7g5 f2f3 e7e5 a1a2 g8e7 b1a3 a6c5 d2d3 a7a5 a3b1 c5e6 c2c3 a8a7 c1g5 d7d6 g2g4 d8d7 b1d2 f7f6 g5e3 d7c6 c3c4 h7h6 h2h4 d6d5 e3a7 d5d4 h1h3 c8d7 d1c2 e7g8 h3h1 h6h5 g4h5 h8h5 d2e4 b7b6 f3f4 c6b7 h1h3 b7a7 f4f5 h5f5 e4g3 d7a4 c2a4 b6b5 c4b5 f5f4 e2e4 d4e3 g3e4 a7b6 e1d1 f4f1 d1e2 f1g1 h4h5 f8h6 a4a5 e6d4
61,W,checkmate,27,1.732279,305,2026-09-11 03:37:19,c2c3 h7h6 c3c4 g7g6 h2h3 h6h5 d1b3 a7a6 c4c5 a8a7 g1f3 a6a5 f3h2 c7c6 a2a4 g6g5 b3c4 f7f6 a1a2 g5g4 f2f3 h5h4 c4c2 f6f5 f3g4 f5f4 c2g6
62,B,material_adjudication,67,1.738275,310,2026-09-11 03:38:00,d2d3 b8a6 d3d4 a8b8 f2f3 b7b5 b1c3 c7c6 a2a4 a6c7 f3f4 a7a5 c3d5 b5a4 a1a4 b8a8 d5e3 f7f5 g1f3 e7e6 h2h3 a8a6 g2g4 g8f6 g4g5 f6d5 e3c4 c6c5 a4a1 d5b6 c4e5 d7d6 d4c5 d6e5 c5b6 e5f4 c1d2 c7a8 a1b1 c8b7 c2c4 g7g6 f3h4 b7h1 b6b7 h1b7 e2e3 f4e3 d2e3 h8g8 e3d2 d8d4 h4f3 d4e4 f1e2 f8c5 h3h4 f5f4 h4h5 g6h5 b2b4 a5b4 b1c1 e8d7 d1c2 e4c2 c1c2
63,W,value_resign,56,1.702474,315,2026-09-11 03:41:01,e2e4 b8c6 a2a4 g7g5 c2c3 c6b4 g1h3 a7a5 c3b4 e7e6 b4a5 d8e7 g2g4 g8f6 h3g5 h8g8 g5h7 b7b5 b1a3 g8g4 a3b5 f6e4 h7f8 e7b4 f8d7 c8d7 b5c7 e8e7 c7a8 e4d2 a8c7 g4e4 d1e2 e4d4 c7d5 e7d8 d5b4 f7f5 c1d2 d4c4 h1g1 d8e8 d2c1 c4d4 g1g3 e6e5 f1h3 e5e4 a1a3 e8e7 e2e3 f5f4 e3d4 f4g3 d4g7 e7e8
