game,moves
35,a2a4 a7a5 b2b4 a5b4 g1f3 f7f6 a1a2 d7d6 d2d4 b8d7 h1g1 c7c5
36,b2b4 a7a5 g2g3 a5b4 d2d4 f7f6 a2a3 d7d6 a3b4 b8d7 d4d5 e7e5
37,b2b3 h7h6 d2d3 d7d6 c2c4 b7b5 h2h4 f7f6 b3b4 b8c6 b1d2 a7a5
38,e2e3 e7e6 b2b3 e6e5 f2f3 f7f5 c2c4 g7g6 h2h3 f5f4 c1b2 b7b6
39,h2h3 a7a5 f2f3 d7d6 a2a4 h7h6 d2d3 a8a6 b2b4 a5b4 e1f2 d8d7
40,g1f3 f7f6 d2d4 a7a5 a2a3 c7c6 g2g3 e8f7 a1a2 b7b6 f3e5 f7e8
41,a2a3 c7c5 e2e3 b7b6 f2f3 b8a6 c2c4 a8b8 g2g4 f7f6 d2d4 g8h6
42,c2c3 e7e5 c3c4 g8e7 b1c3 d7d5 g2g4 b8d7 g1f3 f7f5 h2h3 f5g4
43,a2a4 a7a5 b2b3 b7b5 a4b5 a8a7 a1a4 h7h6 a4a3 b8a6 b5a6 a5a4
44,a2a4 c7c5 a4a5 d7d6 g2g4 h7h5 g4h5 g8h6 a1a2 b8c6 f1g2 h6f5
45,g1f3 h7h6 a2a3 b7b6 d2d3 b8c6 g2g4 c6d4 f3d4 c7c5 f1g2 a8b8
46,b2b4 b7b5 g2g3 f7f5 a2a3 a7a6 f2f3 e7e5 h2h4 f8b4 c2c3 a6a5
47,b2b3 f7f6 f2f3 d7d6 e1f2 g7g6 a2a4 g6g5 f2e1 a7a6 a4a5 c8f5
48,a2a4 a7a5 h2h3 b7b6 f2f4 b6b5 f4f5 b8a6 a4b5 a6c5 b1a3 c8a6
49,c2c3 e7e6 a2a4 e8e7 a4a5 h7h5 b2b3 c7c6 a1a3 d8e8 h2h4 c6c5
50,g1f3 f7f6 b2b4 b7b6 a2a4 e7e6 f3g5 c7c6 c2c3 b8a6 d2d4 f8d6
51,a2a4 a7a5 b1c3 e7e5 g2g3 d8f6 c3b5 e5e4 f1g2 e4e3 h2h4 f6f2
52,b2b3 c7c5 h2h3 d7d6 c1b2 h7h5 g1f3 b8a6 b1c3 c5c4 e2e3 a6b4
53,b2b4 f7f5 a2a4 d7d6 g2g4 e7e5 b4b5 g7g5 g1f3 h7h5 g4f5 c8d7
54,b1c3 f7f5 c3b1 e7e6 g1f3 f5f4 d2d4 b7b6 d4d5 c7c5 b2b4 e6e5
55,b2b3 a7a5 f2f3 b7b5 e2e4 h7h5 c1a3 c8a6 h2h4 e7e6 g1e2 d8c8
56,g1f3 b7b5 b1c3 f7f5 c3b5 d7d5 g2g3 f5f4 a2a4 g8f6 f1g2 a7a5
57,e2e4 d7d5 e4e5 f7f5 g1f3 h7h6 d2d3 d8d6 e5d6 b7b5 c1d2 b5b4
58,c2c4 d7d5 d2d3 h7h5 c1g5 g8h6 a2a3 c8d7 f2f4 d5d4 e1f2 b7b6
59,b2b3 b7b5 c2c4 a7a5 e2e3 e7e5 c4b5 f8c5 b1c3 e8e7 e1e2 d7d5
60,g1h3 g7g6 g2g4 f7f6 e2e4 b7b6 b2b4 c7c5 c2c3 h7h5 d2d4 h5g4
61,b2b4 a7a5 g1h3 a5b4 b1a3 d7d6 a1b1 b8a6 c2c4 f7f6 b1b2 a8a7
62,b2b3 c7c5 d2d3 d7d6 f2f3 a7a6 e1f2 f7f5 h2h4 c5c4 d3c4 g7g5
63,b2b4 a7a5 g2g3 a5b4 d2d4 d7d6 d4d5 c7c5 d1d2 d8c7 a2a3 g8h6
64,e2e3 h7h5 a2a4 g8f6 b2b4 g7g6 h2h4 a7a6 g2g4 e7e5 g4g5 b7b5
65,a2a4 c7c5 b1a3 b8c6 c2c4 f7f6 d2d3 c6e5 d1b3 a7a5 b3b5 e8f7
66,a2a4 a7a5 c2c3 c7c5 g1h3 g8h6 f2f3 h8g8 c3c4 f7f5 d2d3 a8a7
67,b2b4 a7a5 b1a3 b7b5 d2d4 a5a4 g2g3 f7f5 h2h4 d7d5 g3g4 e8f7
68,b2b3 f7f6 f2f3 d7d5 e1f2 e7e5 c2c3 f8c5 f2e1 e8e7 d2d4 g7g6
69,a2a4 a7a5 b2b3 b7b6 b1c3 d7d6 a1a2 f7f6 d2d3 e8d7 b3b4 a5b4
70,b2b3 h7h6 c2c4 e7e5 d2d3 f7f5 h2h3 a7a5 f2f3 a5a4 e1f2 g7g6
71,c2c4 h7h5 b2b3 g8f6 f2f3 f6e4 g1h3 g7g6 f3e4 h8h6 e1f2 b7b6
72,c2c4 d7d6 b2b3 f7f6 f2f3 c7c5 e1f2 a7a5 e2e3 g8h6 g1e2 a8a7
73,h2h3 c7c5 g2g4 b7b6 d2d4 d7d6 b1c3 e8d7 h3h4 a7a6 g1f3 c8b7
74,b2b3 e7e5 c2c4 d7d5 g1f3 b8a6 d2d4 b7b5 f3g5 f7f6 h1g1 f6g5
75,g2g3 b7b6 b1c3 c7c5 a1b1 f7f5 h2h3 d7d5 c3a4 h7h6 g3g4 d8d6
76,a2a4 f7f6 c2c3 e8f7 d2d4 d7d6 f2f4 h7h6 d4d5 c7c6 a1a3 b7b5
77,e2e4 g8f6 b2b3 b8c6 f2f3 b7b6 c2c4 g7g5 a2a3 f6g8 e4e5 d7d6
78,b2b4 e7e6 b1c3 g7g6 f2f3 d8e7 e2e3 d7d5 e1f2 f7f5 f3f4 f8h6
79,b2b4 a7a5 d2d4 a5b4 g2g3 d7d6 c2c3 f7f6 c3b4 a8a4 e1d2 b8a6
80,b2b4 a7a5 g2g4 a5b4 a2a4 d7d6 b1a3 h7h5 f1g2 g7g5 g1h3 c8d7
81,a2a4 c7c5 b2b4 c5b4 b1a3 b8a6 d2d4 d7d6 g1f3 a6c5 c2c4 b4c3
82,c2c3 a7a5 a2a3 b7b5 c3c4 a8a6 c4b5 a6e6 d2d3 g8f6 f2f3 d7d5
83,b2b4 b7b6 d2d4 e7e6 c1d2 f8d6 h2h4 b6b5 b1a3 e6e5 d4e5 d8f6
84,h2h3 b8c6 f2f4 g7g5 b2b3 c6d4 b1a3 d7d6 e1f2 e7e5 f4e5 b7b5
85,a2a4 a7a5 b2b3 b7b6 b1c3 d7d6 c3b5 b8c6 f2f3 c6b4 b5d4 a8b8
86,f2f4 g7g6 b2b4 a7a6 f4f5 b7b5 e2e3 e7e6 d1e2 a6a5 f5e6 d7e6
87,b2b3 h7h6 c2c4 b7b6 d2d3 e7e5 d1c2 c7c6 f2f3 c8b7 b3b4 f7f6
88,f2f4 c7c5 d2d3 b7b6 e2e3 b8a6 b1c3 a8b8 f4f5 g8h6 c3d5 g7g5
89,g1h3 b7b5 g2g4 g7g5 e2e4 g8f6 c2c3 f8g7 f1g2 g7h6 b2b4 f6g4
90,g2g3 f7f5 g1f3 b7b6 h2h4 h7h5 f3e5 a7a6 b2b3 g7g5 e2e3 f8g7
91,f2f4 d7d5 e1f2 b8d7 d2d4 c7c5 b2b4 c5d4 e2e3 d7c5 c2c3 c8g4
92,b2b3 f7f6 f2f3 a7a5 c1b2 b7b5 b1c3 d7d6 e2e4 c7c5 g2g3 c8g4
93,b1a3 g8f6 h2h3 f6g4 c2c3 d7d5 h3g4 a7a5 g1f3 a8a6 a1b1 h7h5
94,d2d4 b8c6 b2b4 g7g6 g1f3 d7d6 c1d2 d8d7 b4b5 c6d4 h2h4 a7a6
95,b2b4 a7a5 b1a3 a5a4 b4b5 f7f6 h2h4 g7g6 f2f4 d7d5 g2g4 e7e5
96,a2a4 a7a5 b2b4 a5b4 a1a2 f7f6 g1h3 d7d6 h3f4 b8d7 d2d3 a8a4
97,b2b4 a7a5 d2d4 a5b4 g2g3 d7d6 f2f3 b8d7 d4d5 f7f6 c2c3 c7c6
98,b2b4 e7e6 g1f3 b7b6 a2a4 f7f6 f3g5 c7c5 c2c3 c5b4 e2e4 h7h6
99,a2a4 c7c5 g1h3 a7a6 c2c4 e7e5 b1a3 d8f6 g2g3 g8e7 e2e4 f6c6
100,c2c4 h7h5 b2b3 f7f5 b1c3 g7g5 b3b4 d7d6 a1b1 e7e5 c4c5 f5f4
101,b2b3 h7h6 d2d3 a7a6 c1b2 f7f5 c2c4 b7b6 e2e4 e7e6 d1h5 g7g6
102,b1c3 f7f5 b2b4 d7d6 c3b5 b8a6 b5c7 d8c7 h2h3 e7e5 d2d4 f5f4
103,c2c3 a7a5 c3c4 c7c6 a2a3 f7f6 d2d3 c6c5 f2f4 e8f7 e1f2 g7g5
104,g2g3 b7b6 g3g4 e7e6 h2h3 c7c5 b1a3 c8a6 g4g5 d7d5 a1b1 g7g6
105,a2a3 b7b5 g2g3 g7g6 f2f4 g8f6 d2d3 e7e6 b2b4 e8e7 a1a2 d8e8
106,b2b3 h7h6 d2d3 g7g5 c1g5 h6g5 a2a4 e7e5 a1a2 c7c5 c2c4 f8d6
107,a2a4 e7e6 d2d3 g8f6 a1a2 c7c6 a4a5 h8g8 b1c3 g7g6 h2h4 f8g7
108,b2b4 a7a5 b1c3 a5b4 g1f3 d7d6 e2e3 b8c6 e1e2 c6a5 a2a3 h7h5
109,b2b4 a7a5 b1a3 a5b4 g1f3 b4a3 a1b1 b8a6 c2c4 a8a7 g2g4 g8h6
110,e2e4 b8c6 d2d3 g8f6 d3d4 e7e6 e1d2 a7a5 g2g4 f6h5 g1e2 e6e5
111,a2a4 a7a5 b2b3 b7b6 a1a2 f7f6 b1c3 d7d6 h2h4 c8d7 f2f4 d7g4
112,b2b4 g7g6 f2f4 d7d6 e2e4 g6g5 f1d3 b8d7 b4b5 g5f4 d1e2 g8h6
113,e2e3 h7h6 f2f3 a7a5 f3f4 b8a6 h2h3 c7c6 b1c3 d7d6 a2a3 c6c5
114,b2b4 a7a5 g1f3 a5b4 c1a3 c7c5 b1c3 a8a5 a3b4 c5b4 a1b1 a5c5
115,g1f3 g7g6 b2b4 e7e6 g2g3 d7d6 b4b5 h7h6 h2h3 a7a5 h1g1 h6h5
116,g1f3 f7f6 b2b4 b7b6 d2d4 e8f7 f3e5 f6e5 f2f4 e5d4 c2c4 g8h6
117,a2a4 a7a5 b2b3 f7f6 b1a3 b7b6 a1a2 e8f7 d2d3 f7e6 h2h3 e6f7
118,b2b4 b8a6 g1f3 d7d5 b4b5 h7h5 g2g3 d5d4 c1a3 f7f6 c2c4 d4c3
119,b2b4 a7a5 b1c3 a5b4 c3d5 b8a6 g1f3 d7d6 g2g3 b7b5 f3h4 f7f5
120,g1f3 f7f6 b2b4 b7b6 e2e3 a7a5 a2a4 c8a6 f3d4 a5b4 h2h4 a6c8
121,f2f4 a7a5 g2g4 e7e6 c2c4 c7c6 b2b4 c6c5 a2a4 d8h4
122,g1f3 f7f6 b1c3 b7b6 f3e5 f6e5 a2a4 b8c6 b2b3 g7g5 h1g1 e8f7
123,a2a4 c7c5 c2c3 b7b5 a4b5 b8a6 b5a6 g8h6 f2f3 a8b8 b2b3 c8b7
124,b2b4 b7b6 a2a4 b6b5 a4b5 g7g5 b1a3 g8h6 d2d3 d7d5 c1g5 d5d4
125,b2b4 b8a6 b4b5 c7c5 e2e3 h7h6 f2f3 a8b8 b5a6 b7a6 g2g3 a6a5
126,b1c3 f7f5 g2g4 b8a6 h2h3 d7d6 a2a3 f5g4 c3e4 a8b8 h3g4 g7g5
127,g1h3 d7d6 h3f4 f7f5 c2c3 e7e6 e2e3 e8d7 d1c2 d8g5 f1e2 g8e7
128,g1f3 f7f6 c2c3 e8f7 d2d4 a7a5 b2b4 a5b4 c3b4 c7c6 b1a3 d7d5
129,b2b4 b8a6 g1f3 h7h6 f3e5 c7c6 c1a3 a8b8 d2d4 f7f5 b1c3 d7d5
130,a2a4 a7a5 b2b3 b7b6 b1a3 a8a7 a1b1 d7d5 a3b5 h7h5 d2d4 g8f6
131,g1f3 f7f6 e2e4 b7b6 f3d4 b8c6 f2f4 f6f5 c2c3 a8b8 b1a3 c6a5
132,g1f3 f7f5 e2e4 d7d6 e4f5 h7h5 f1d3 h8h7 d3e4 h7h6 h2h4 c8f5
133,g1f3 a7a5 b1c3 f7f5 g2g3 d7d6 a2a4 h7h5 h2h3 g7g5 f3g5 f8g7
134,a2a4 f7f6 d2d3 g7g6 g1h3 c7c5 b1d2 d7d6 d2b3 g6g5 a4a5 a7a6
135,a2a4 e7e6 c2c3 b7b6 d2d3 f7f6 b1d2 g7g6 h2h4 d7d5 a1a3 c7c5
136,g1f3 c7c5 b1c3 f7f5 f3e5 d7d6 g2g4 d6e5 d2d3 b7b6 c1f4 e5f4
137,e2e4 b7b5 g1e2 g8f6 b2b4 a7a5 b1a3 c8a6 d2d4 f6d5 h2h4 c7c5
138,b2b3 c7c6 e2e3 f7f6 b3b4 h7h6 g1h3 b8a6 d2d4 e8f7 e1e2 c6c5
139,b2b4 a7a5 b1a3 a5b4 c2c3 b8a6 g1f3 d7d6 c3b4 h7h6 f3e5 h8h7
140,b2b4 a7a5 b1a3 a5b4 g1h3 b8a6 h3f4 d7d5 f4d5 h7h5 d2d4 h8h6
141,g1f3 a7a6 d2d4 g7g5 c2c4 c7c5 d4d5 d7d6 f3g5 f7f6 g5e6 c8e6
142,f2f3 d7d5 a2a4 b7b5 b1a3 g7g6 a4b5 d5d4 d2d3 e8d7 g1h3 a7a6
143,a2a4 e7e6 f2f3 f7f6 e1f2 b7b6 a4a5 b8c6 b2b4 f6f5 f3f4 c6a5
144,g1f3 f7f6 d2d4 b7b6 b2b4 c7c6 f3g5 d7d5 g2g4 f6f5 c2c4 e8d7
145,a2a4 e7e6 f2f3 f7f6 e1f2 b7b6 b2b3 b8c6 b1a3 c8b7 a3b5 f6f5
146,g1h3 b7b5 g2g4 a7a5 c2c4 d7d6 h3f4 f7f5 h2h3 g7g5 g4f5 c8f5
147,g1h3 f7f5 a2a4 e8f7 h3g5 f7f6 f2f4 g8h6 h1g1 b8c6 e2e4 h8g8
148,a2a4 d7d5 c2c3 g7g6 b1a3 a7a6 f2f3 b7b6 d2d4 e7e5 e2e4 d5e4
149,b2b4 a7a5 b1a3 a5b4 g1f3 d7d6 c2c4 b8d7 f3h4 c7c5 c1b2 h7h5
150,a2a4 e7e6 f2f3 g8e7 b2b4 c7c6 b4b5 f7f6 a1a3 b7b6 d2d3 a7a6
151,b2b4 a7a5 b1a3 a5b4 g1h3 b4a3 h3f4 f7f5 a1b1 d7d6 c2c4 b8d7
152,e2e3 a7a5 f1b5 f7f6 b1c3 a5a4 h2h4 g7g6 e1e2 f8g7 a2a3 e8f8
153,b2b3 a7a5 a2a4 c7c6 f2f3 h7h6 b1a3 f7f5 e1f2 e8f7 h2h3 g7g5
154,b2b4 c7c5 d2d4 c5d4 g2g3 b7b6 a2a4 c8a6 c1d2 e7e5 a4a5 f8d6
155,e2e3 g7g6 b2b3 d7d5 b1c3 d5d4 f1d3 g6g5 e3e4 e7e5 c3d5 f7f6
156,b2b4 c7c5 e2e3 c5b4 d2d3 a7a5 f2f3 a8a7 e3e4 g8h6 g2g4 g7g5
157,a2a4 b8c6 b1c3 b7b6 b2b4 f7f6 f2f4 g7g6 d2d3 e7e5 c3b5 c6b4
158,a2a4 b7b5 a4b5 b8c6 a1a7 a8a7 b1a3 d7d5 b2b4 c6d4 f2f3 c7c6
159,g1f3 g7g5 a2a4 g8f6 b1c3 b7b6 a4a5 f6e4 f3h4 b8c6 c3d5 g5h4
160,b2b4 a7a5 a2a4 b7b5 b1a3 f7f6 a4b5 a5b4 g2g3 d7d6 a1a2 g7g5
161,a2a4 e7e6 b2b4 b8c6 b4b5 g7g6 b5c6 d7d6 f2f3 c8d7 a1a2 b7c6
162,a2a4 e7e6 c2c3 e8e7 a4a5 h7h5 f2f3 g8h6 d2d4 h6f5 c1f4 f5g3
163,a2a4 e7e6 c2c3 g7g6 h2h3 e8e7 d2d3 a7a6 h1h2 d7d5 b1d2 b7b5
164,a2a4 e7e6 c2c3 d7d6 d1b3 c8d7 h2h3 g8f6 f2f4 e6e5 e1f2 e5f4
165,b2b3 b7b6 g2g4 e7e6 d2d4 c7c5 b1a3 b8c6 c1d2 c6b4 g4g5 f8d6
166,h2h3 d7d6 a2a4 c8g4 b1c3 b7b6 h1h2 g4e2 f2f4 b8a6 c3e2 e7e6
167,b2b3 f7f5 a2a4 b7b5 f2f4 g7g5 c2c3 e7e6 h2h4 d7d6 h1h2 d8d7
168,a2a4 c7c5 b1a3 d7d6 a3b1 h7h5 c2c3 b8d7 f2f3 a7a6 g2g3 h5h4
169,b1c3 f7f5 a2a4 b7b6 c3e4 a7a6 e4g5 h7h5 c2c4 g7g6 d2d3 h8h7
170,e2e3 h7h6 f1c4 a7a5 b2b4 h6h5 h2h4 e7e6 b1a3 b8c6 c4f1 a5b4
171,g1f3 f7f5 e2e4 b8c6 e4f5 d7d6 g2g3 c6d4 f1g2 g7g6 h1g1 c8d7
172,b2b4 a7a5 b1a3 a5b4 f2f3 b8a6 e2e3 d7d5 d2d3 e8d7 g1e2 a6c5
173,b1c3 f7f5 c3b1 b7b6 f2f4 c7c5 d2d3 c5c4 g1h3 e7e5 f4e5 e8f7
174,g2g4 a7a5 c2c4 c7c5 f2f3 d7d6 d2d3 a8a6 a2a3 f7f6 a1a2 b8d7
175,b2b3 f7f5 f2f4 e7e6 e1f2 e6e5 h2h4 e5f4 g1f3 f8e7 b3b4 c7c6
176,g1f3 f7f6 b1c3 b7b6 b2b4 g7g6 d2d3 c7c5 g2g4 e7e5 f3d4 f8d6
177,e2e3 b7b6 h2h3 c7c5 f2f4 f7f6 b2b3 e7e6 h1h2 h7h6 f4f5 d7d5
178,a2a4 e7e6 d2d3 b8c6 c1g5 b7b6 b2b4 d7d6 a4a5 f7f6 b1c3 b6a5
179,g1f3 a7a6 f3d4 f7f5 a2a4 b7b5 b2b4 g7g6 e2e3 d7d5 e1e2 b8d7
180,g1f3 f7f6 e2e3 a7a6 b2b4 f6f5 c2c4 e8f7 d2d4 f7g6 c4c5 h7h5
181,e2e3 g7g6 g2g4 g8h6 d2d4 e7e6 b2b3 h6g4 d4d5 f7f5 h2h3 h7h6
182,b2b3 f7f5 c2c4 e7e6 h2h4 d7d6 c1b2 g7g5 h1h2 f5f4 b2h8 c7c5
183,g1f3 g8f6 b2b4 h7h6 f3e5 f6h5 d2d4 g7g5 a2a4 g5g4 c1f4 b8c6
184,g1f3 a7a6 d2d4 a6a5 b1a3 d7d6 b2b4 g7g5 c1f4 e7e6 a3b5 g5f4
185,b2b4 a7a5 b1a3 f7f5 d2d4 c7c6 f2f3 a5b4 c2c3 a8a3 c3b4 a3e3
186,f2f3 h7h6 d2d3 e7e6 g2g4 a7a5 a2a4 f7f5 g4g5 c7c6 h2h3 f8e7
187,b2b3 b7b5 f2f3 d7d5 e1f2 d5d4 h2h3 c7c6 e2e4 b8a6 c1a3 c8g4
188,b2b4 a7a5 g2g3 a5b4 d2d4 d7d6 c2c3 b8a6 f2f3 g7g5 e2e4 f7f6
189,b1c3 f7f5 c3b1 b8c6 a2a4 b7b6 c2c4 e8f7 b2b3 e7e5 d2d3 a7a5
190,f2f3 f7f5 e1f2 b8c6 f3f4 g7g5 b1a3 e8f7 g2g4 c6a5 a1b1 g5f4
191,a2a4 e7e6 c2c3 d7d5 d2d4 g8e7 c1g5 g7g6 g5e7 e8e7 h2h3 b7b6
192,b2b4 a7a5 g1f3 a5b4 b1c3 d7d6 a2a4 b4c3 d2c3 c7c6 h2h3 b8d7
193,g1h3 f7f6 h3f4 f6f5 f4d5 e8f7 b1a3 b7b6 a1b1 g8f6 b2b4 f6d5
194,b2b4 a7a5 b1a3 a5b4 d2d4 d7d6 g1f3 b8c6 f3e5 g7g6 g2g3 c8h3
195,b2b4 a7a5 b1a3 a5b4 g1f3 d7d6 a1b1 c7c6 b1b4 b8d7 f3h4 f7f6
196,e2e3 g8h6 c2c4 g7g6 b2b3 b8c6 a2a3 h6f5 f2f3 f7f6 g2g4 f8g7
197,g1f3 f7f6 b1c3 d7d6 e2e3 b7b5 f1c4 b5b4 d2d3 b8a6 c4b5 e8f7
198,f2f3 f7f5 b2b3 g7g6 b1a3 e8f7 a1b1 b7b6 c2c3 b6b5 d2d4 b5b4
199,b2b4 a7a5 b1a3 a5b4 g1f3 e7e6 a1b1 b8a6 f3h4 d8h4 g2g3 h4d8
200,b2b3 c7c6 a2a4 f7f6 f2f3 e7e5 e1f2 f6f5 d2d3 f8d6 b3b4 b8a6
201,c2c4 a7a5 a2a3 b8c6 f2f4 e7e5 e2e3 e5f4 d2d3 c6e7 c4c5 c7c6
202,a2a4 b8a6 d2d3 b7b6 a4a5 c7c6 b1d2 e7e6 c2c4 g7g6 f2f3 e8e7
203,g1f3 b8c6 b1a3 a7a5 a1b1 f7f6 c2c3 b7b6 b2b4 e8f7 c3c4 a5b4
204,a2a4 g7g6 g2g4 b8c6 g1h3 a7a6 d2d3 b7b6 c2c4 c6e5 c1f4 a8b8
205,b1c3 f7f5 a2a4 b8c6 g2g3 b7b6 e2e3 e8f7 f1c4 f7e8 e1e2 g8h6
206,d2d4 c7c5 c2c3 c5d4 e2e4 e7e6 c3d4 h7h6 d4d5 b8a6 f2f3 e6e5
207,b2b3 c7c6 e2e3 f7f6 f2f3 e8f7 e1f2 g7g5 g1e2 b7b5 g2g4 h7h5
208,b2b4 a7a5 g1h3 a5b4 a2a4 d7d6 a1a2 b8d7 c1b2 d7f6 b2f6 g8f6
209,g1f3 b8c6 b1a3 f7f5 d2d4 d7d6 b2b4 e8f7 f3d2 c6e5 d4e5 f7g6
210,b2b3 c7c6 f2f3 e7e5 e2e3 f7f6 e1f2 g7g5 a2a4 f8g7 g1e2 h7h5
211,b2b3 c7c6 e2e3 f7f6 f2f3 e8f7 e1f2 b7b5 a2a4 g7g5 g2g3 h7h5
212,b2b3 h7h6 c2c4 b7b6 b3b4 b8a6 d2d3 b6b5 g2g4 g7g6 b1a3 d7d6
213,e2e3 g7g6 h2h4 g8h6 e1e2 f8g7 b2b3 h8f8 b1c3 g6g5 c3b1 d7d6
214,b2b3 c7c6 f2f3 d7d5 e1f2 b7b5 a2a4 b8a6 a1a3 c8g4 f2g3 g4c8
215,b2b3 f7f5 f2f3 e7e6 e1f2 b7b6 h2h3 f5f4 h3h4 c8b7 d2d4 b7a6
216,a2a4 a7a5 h2h3 g7g5 d2d3 f7f5 c1e3 b7b5 a4b5 f8g7 c2c4 g7d4
217,c2c3 a7a5 b2b4 c7c6 f2f3 h7h6 e1f2 f7f5 h2h4 a8a7 b1a3 e8f7
218,b1c3 f7f5 a2a4 h7h6 h2h3 b8c6 c3e4 b7b6 d2d3 e8f7 b2b4 f5e4
219,c2c4 h7h5 g1h3 f7f5 b2b3 b7b6 a2a4 e8f7 a1a2 f5f4 h3g5 f7g6
220,a2a4 a7a5 h2h3 b7b6 h1h2 b8c6 f2f3 d7d6 c2c4 e8d7 f3f4 h7h6
221,h2h3 e7e5 b1a3 b7b6 a3b5 d7d6 a2a4 d8d7 e2e4 h7h6 f2f4 g8f6
222,b2b4 a7a5 g2g3 h7h6 e2e3 a5a4 g3g4 b8a6 f2f3 h6h5 d2d3 a8a7
223,a2a4 a7a5 h2h3 b7b5 g2g4 d7d6 f2f4 g7g5 c2c4 b5a4 a1a4 a8a6
224,g1f3 b7b6 f3g1 f7f6 b2b4 h7h5 a2a4 e7e6 g1h3 b8a6 h1g1 c7c6
225,b2b3 b7b6 d2d4 h7h6 e1d2 f7f5 h2h4 h6h5 a2a3 e8f7 h1h3 g7g5
226,b2b3 a7a5 a2a4 b7b6 a1a2 d7d6 g1h3 f7f6 h3g5 g8h6 g5f3 a8a7
