game,position,move1,pct1,move2,pct2,move3,pct3,move4,pct4,move5,pct5
750,after_e4,g7g5,14.1%,g8f6,11.1%,b7b5,8.1%,b7b6,8.1%,g7g6,7.1%
750,after_d4,g8f6,19.2%,b7b6,13.1%,b7b5,11.1%,e7e6,7.1%,f7f5,5.1%
750,italian_game,a2a4,20.2%,g2g4,10.1%,b2b3,7.1%,d2d4,6.1%,a2a3,6.1%
750,queens_gambit,g8f6,11.1%,e7e6,8.1%,g7g6,8.1%,b7b5,6.1%,b7b6,6.1%
800,start,b2b3,17.2%,g1f3,16.2%,b2b4,11.1%,a2a4,9.1%,g2g3,4.0%
800,after_e4,g8f6,14.1%,g7g5,12.1%,b7b5,12.1%,b7b6,8.1%,g7g6,8.1%
800,after_d4,g8f6,24.2%,b7b6,12.1%,b7b5,9.1%,e7e6,8.1%,c7c6,4.0%
800,italian_game,g2g4,15.2%,a2a4,11.1%,d2d3,9.1%,b1c3,8.1%,b2b3,8.1%
800,queens_gambit,b7b6,12.1%,g8f6,8.1%,g7g6,7.1%,b7b5,7.1%,f7f5,5.1%
850,start,b2b3,20.2%,g1f3,14.1%,b2b4,10.1%,a2a4,9.1%,g2g3,6.1%
850,after_e4,g7g6,16.2%,g8f6,14.1%,b7b6,8.1%,g7g5,7.1%,b7b5,6.1%
850,after_d4,g8f6,24.2%,b7b6,13.1%,b7b5,9.1%,e7e6,6.1%,f7f5,4.0%
850,italian_game,g2g4,14.1%,b2b3,10.1%,d2d3,9.1%,a2a4,9.1%,b2b4,8.1%
850,queens_gambit,b7b6,17.2%,b7b5,8.1%,g8f6,8.1%,g7g6,6.1%,f7f5,5.1%
900,start,b2b3,18.2%,b2b4,13.1%,g1f3,13.1%,a2a4,8.1%,g2g3,6.1%
900,after_e4,g7g6,12.1%,b7b5,9.1%,g8f6,9.1%,g7g5,8.1%,b8a6,8.1%
900,after_d4,b7b6,19.2%,g8f6,17.2%,b7b5,12.1%,e7e6,6.1%,f7f5,5.1%
900,italian_game,g2g4,12.1%,b1c3,12.1%,b2b4,11.1%,b2b3,9.1%,d2d3,6.1%
900,queens_gambit,b7b6,15.2%,b7b5,13.1%,g8f6,7.1%,f7f5,6.1%,g7g5,4.0%
950,start,b2b3,16.2%,a2a4,13.1%,b2b4,12.1%,g1f3,9.1%,g2g3,5.1%
950,after_e4,g7g6,22.2%,g7g5,19.2%,g8f6,7.1%,a7a5,6.1%,b8a6,4.0%
950,after_d4,b7b6,17.2%,g8f6,14.1%,e7e6,12.1%,b7b5,11.1%,b8c6,4.0%
950,italian_game,g2g4,18.2%,b2b3,12.1%,b2b4,8.1%,b1c3,6.1%,a2a4,6.1%
950,queens_gambit,b7b6,14.1%,b7b5,11.1%,g8f6,5.1%,f7f5,5.1%,e7e6,5.1%
1000,start,b2b4,16.2%,g1f3,14.1%,b2b3,14.1%,a2a4,11.1%,g2g3,4.0%
1000,after_e4,g7g6,14.1%,g8f6,11.1%,b7b5,11.1%,g7g5,11.1%,b7b6,6.1%
1000,after_d4,g8f6,23.2%,b7b6,12.1%,b7b5,9.1%,f7f5,6.1%,e7e6,6.1%
1000,italian_game,g2g4,22.2%,b2b4,13.1%,b2b3,10.1%,b1c3,7.1%,a2a4,6.1%
1000,queens_gambit,b7b5,14.1%,g8f6,8.1%,b7b6,8.1%,g7g6,7.1%,g8h6,6.1%
1050,start,b2b3,17.2%,g1f3,16.2%,b2b4,13.1%,a2a4,8.1%,g1h3,3.0%
1050,after_e4,g7g5,10.1%,g8f6,10.1%,b8a6,9.1%,g7g6,9.1%,b7b5,7.1%
1050,after_d4,g8f6,24.2%,b7b6,20.2%,b7b5,7.1%,e7e6,6.1%,f7f5,5.1%
1050,italian_game,g2g4,15.2%,b2b3,11.1%,a2a3,9.1%,a2a4,9.1%,b1c3,9.1%
1050,queens_gambit,b7b5,12.1%,b7b6,10.1%,g7g6,9.1%,g8f6,5.1%,f7f6,4.0%
1100,start,b2b3,16.2%,b2b4,13.1%,g1f3,13.1%,a2a4,9.1%,g2g3,5.1%
1100,after_e4,g7g6,15.2%,g8f6,11.1%,b7b5,10.1%,g7g5,9.1%,b7b6,6.1%
1100,after_d4,g8f6,21.2%,b7b6,15.2%,b7b5,10.1%,e7e6,7.1%,f7f5,5.1%
1100,italian_game,g2g4,18.2%,b2b3,9.1%,a2a3,9.1%,b1c3,7.1%,b2b4,7.1%
1100,queens_gambit,b7b5,17.2%,b7b6,14.1%,g7g6,6.1%,c8e6,4.0%,c7c6,4.0%
1150,start,g1f3,16.2%,b2b3,13.1%,a2a4,11.1%,b2b4,10.1%,g2g3,8.1%
1150,after_e4,g7g5,15.2%,g7g6,13.1%,b7b5,10.1%,g8f6,10.1%,a7a5,8.1%
1150,after_d4,g8f6,30.3%,b7b6,9.1%,g7g6,7.1%,b7b5,6.1%,e7e6,5.1%
1150,italian_game,g2g4,10.1%,b1c3,10.1%,b2b4,8.1%,b2b3,7.1%,g2g3,7.1%
1150,queens_gambit,b7b5,13.1%,b7b6,12.1%,g7g6,11.1%,f7f5,8.1%,h7h6,4.0%
1200,start,b2b3,16.2%,b2b4,12.1%,a2a4,10.1%,g1f3,9.1%,g2g3,6.1%
1200,after_e4,b7b6,14.1%,b7b5,14.1%,g7g6,10.1%,g7g5,9.1%,g8f6,7.1%
1200,after_d4,b7b6,19.2%,g8f6,14.1%,b7b5,14.1%,e7e6,6.1%,g7g6,5.1%
1200,italian_game,g2g4,11.1%,b2b3,11.1%,g2g3,6.1%,d2d3,6.1%,b2b4,6.1%
1200,queens_gambit,b7b5,15.2%,b7b6,13.1%,g7g6,6.1%,g8f6,5.1%,h7h6,5.1%
1250,start,b2b4,16.2%,b2b3,15.2%,a2a4,11.1%,g1f3,10.1%,g2g3,4.0%
1250,after_e4,g7g6,15.2%,g8f6,13.1%,g7g5,11.1%,b7b5,9.1%,b8a6,7.1%
1250,after_d4,g8f6,22.2%,b7b5,13.1%,b7b6,11.1%,e7e6,6.1%,f7f5,4.0%
1250,italian_game,g2g4,12.1%,b2b4,7.1%,b2b3,6.1%,d2d4,6.1%,a2a4,5.1%
1250,queens_gambit,b7b6,11.1%,b7b5,11.1%,g8f6,7.1%,g7g6,7.1%,f7f6,4.0%
1300,start,b2b4,16.2%,b2b3,13.1%,a2a4,12.1%,g1f3,9.1%,g2g3,5.1%
1300,after_e4,g7g6,12.1%,g7g5,12.1%,b7b6,9.1%,b8a6,9.1%,a7a5,8.1%
1300,after_d4,g8f6,18.2%,b7b6,12.1%,b7b5,10.1%,e7e6,6.1%,g7g6,6.1%
1300,italian_game,g2g4,18.2%,b2b3,15.2%,g2g3,6.1%,d2d3,6.1%,b2b4,6.1%
1300,queens_gambit,b7b6,10.1%,b7b5,10.1%,g7g6,6.1%,f7f6,5.1%,a7a5,5.1%
1350,start,b2b4,16.2%,b2b3,13.1%,g1f3,12.1%,a2a4,7.1%,g2g3,6.1%
1350,after_e4,g7g6,17.2%,g8f6,9.1%,b8a6,9.1%,g7g5,8.1%,b7b5,6.1%
1350,after_d4,g8f6,28.3%,b7b6,9.1%,b7b5,9.1%,g7g6,5.1%,b8c6,4.0%
1350,italian_game,g2g3,12.1%,g2g4,12.1%,b1a3,12.1%,b2b3,9.1%,b1c3,7.1%
1350,queens_gambit,g8f6,11.1%,g7g6,8.1%,b7b6,8.1%,b7b5,7.1%,f7f6,5.1%
1400,start,b2b3,14.1%,b2b4,14.1%,a2a4,13.1%,g1f3,9.1%,g2g3,6.1%
1400,after_e4,g7g6,13.1%,b8a6,12.1%,g8f6,11.1%,b7b5,7.1%,g7g5,6.1%
1400,after_d4,g8f6,26.3%,b7b6,13.1%,b7b5,8.1%,f7f5,4.0%,g7g6,4.0%
1400,italian_game,g2g4,17.2%,b2b3,16.2%,b1a3,9.1%,d2d3,5.1%,b2b4,5.1%
1400,queens_gambit,b7b6,12.1%,b7b5,7.1%,g8f6,6.1%,e7e6,5.1%,b8a6,5.1%
1450,start,b2b3,17.2%,b2b4,13.1%,a2a4,11.1%,g1f3,10.1%,g2g3,4.0%
1450,after_e4,b8a6,10.1%,g7g5,10.1%,g8f6,9.1%,g7g6,8.1%,b7b6,8.1%
1450,after_d4,g8f6,25.3%,b7b6,14.1%,b7b5,6.1%,a7a5,6.1%,f7f5,5.1%
1450,italian_game,g2g4,10.1%,b2b3,10.1%,d2d3,9.1%,a2a3,9.1%,b1a3,6.1%
1450,queens_gambit,g7g6,15.2%,g8f6,10.1%,b7b5,8.1%,f7f5,4.0%,a7a6,4.0%
1500,start,b2b3,15.2%,a2a4,12.1%,b2b4,11.1%,g1f3,10.1%,g2g3,7.1%
1500,after_e4,g7g5,17.2%,g7g6,16.2%,b8a6,11.1%,a7a5,6.1%,b7b5,5.1%
1500,after_d4,g8f6,24.2%,b7b6,15.2%,b7b5,6.1%,g7g6,6.1%,f7f5,5.1%
1500,italian_game,g2g4,21.2%,g2g3,7.1%,f3e5,6.1%,a2a3,6.1%,a2a4,5.1%
1500,queens_gambit,g7g6,11.1%,b7b6,9.1%,g8f6,7.1%,b7b5,7.1%,f7f6,5.1%
1550,start,a2a4,14.1%,b2b4,12.1%,g1f3,12.1%,b2b3,10.1%,g2g3,8.1%
1550,after_e4,g7g5,14.1%,g7g6,12.1%,g8f6,11.1%,b8a6,9.1%,a7a5,7.1%
1550,after_d4,g8f6,24.2%,b7b5,10.1%,b7b6,9.1%,g7g6,7.1%,f7f5,4.0%
1550,italian_game,g2g4,18.2%,b2b3,11.1%,a2a3,6.1%,g2g3,6.1%,a2a4,6.1%
1550,queens_gambit,g7g6,20.2%,g8f6,9.1%,f7f6,5.1%,b7b5,5.1%,b7b6,5.1%
1600,start,b2b4,16.2%,b2b3,14.1%,a2a4,12.1%,g1f3,10.1%,g2g3,4.0%
1600,after_e4,a7a5,11.1%,b7b6,9.1%,b8a6,9.1%,g7g6,8.1%,g7g5,8.1%
1600,after_d4,g8f6,18.2%,b7b6,13.1%,b7b5,9.1%,g7g6,7.1%,a7a5,7.1%
1600,italian_game,a2a4,12.1%,g2g4,8.1%,b2b3,7.1%,f3e5,7.1%,g2g3,7.1%
1600,queens_gambit,g7g6,15.2%,g8f6,10.1%,b7b6,8.1%,h7h6,6.1%,b7b5,5.1%
1650,start,a2a4,14.1%,b2b4,12.1%,g1f3,12.1%,b2b3,12.1%,g2g3,5.1%
1650,after_e4,g7g6,13.1%,g7g5,11.1%,b8a6,10.1%,g8f6,10.1%,a7a5,8.1%
1650,after_d4,g8f6,24.2%,b7b6,11.1%,e7e6,6.1%,b7b5,6.1%,g7g6,6.1%
1650,italian_game,g2g4,16.2%,g2g3,12.1%,b2b3,12.1%,d2d3,7.1%,a2a3,6.1%
1650,queens_gambit,g7g6,11.1%,g8f6,9.1%,b7b6,9.1%,h7h6,5.1%,e7e6,5.1%
1700,start,b2b4,15.2%,g1f3,12.1%,b2b3,11.1%,g2g3,10.1%,a2a4,8.1%
1700,after_e4,b7b5,12.1%,b7b6,9.1%,g8f6,9.1%,g7g5,8.1%,g7g6,8.1%
1700,after_d4,g8f6,29.3%,b7b6,11.1%,b7b5,7.1%,g7g6,6.1%,b8c6,4.0%
1700,italian_game,g2g4,12.1%,g2g3,10.1%,b2b3,9.1%,a2a3,7.1%,d2d3,6.1%
1700,queens_gambit,g7g6,21.2%,g8f6,9.1%,h7h6,6.1%,g8h6,6.1%,f7f6,5.1%
1750,start,b2b3,15.2%,a2a4,14.1%,b2b4,12.1%,g1f3,11.1%,g2g3,5.1%
1750,after_e4,g7g6,12.1%,g7g5,10.1%,g8f6,10.1%,b7b5,7.1%,a7a5,7.1%
1750,after_d4,g8f6,20.2%,b7b6,13.1%,b7b5,9.1%,g7g6,6.1%,b8c6,5.1%
1750,italian_game,g2g4,11.1%,b2b4,8.1%,a2a4,8.1%,b1c3,7.1%,d2d4,7.1%
1750,queens_gambit,g7g6,22.2%,g7g5,6.1%,g8f6,5.1%,b7b5,5.1%,e7e5,4.0%
