game,outcome,end_reason,n_moves,loss,steps,timestamp,moves
13,B,material_adjudication,91,1.733266,65,2026-09-11 10:31:05,a2a3 b7b6 c2c4 g8f6 d2d3 b8a6 h2h4 f6e4 h4h5 c7c5 f2f4 d7d6 b1c3 e7e6 c3e4 e8e7 a1a2 f7f5 b2b3 c8b7 e4d6 e7d6 h1h3 h8g8 e1f2 d8e8 a2d2 a8c8 b3b4 c5b4 a3b4 g7g5 c1a3 e6e5 f4g5 g8g5 e2e3 d6e6 f2e2 f8b4 a3b4 a6b4 c4c5 e6f6 d1a4 e8a4 h5h6 c8a8 d2a2 a7a5 a2a4 b6c5 e3e4 c5c4 d3c4 b7e4 g1f3 g5g8 h3h5 b4c6 a4a2 f6g6 h5h3 e4f3 h3f3 g6h6 a2d2 h6g6 e2f2 e5e4 f3e3 g8d8 f2e2 c6b4 g2g3 a5a4 c4c5 d8b8 f1g2 b4a6 d2d5 a6b4 g2e4 f5e4 e3e4 b4d5 e4e3 a4a3 e2d1 d5f6 d1e1
14,B,checkmate,64,1.724896,70,2026-09-11 10:31:06,d2d3 d7d5 f2f4 e8d7 f4f5 a7a6 d1d2 f7f6 g1f3 g7g5 a2a3 b7b5 f3d4 g8h6 g2g3 h6f7 d2e3 c7c5 b1d2 f7e5 d2b1 c8b7 b2b4 c5d4 e3f2 e5d3 e1d1 f8h6 f1g2 d3e5 f2d4 d7c8 g2d5 b7d5 d4d5 d8d5 c1d2 b8d7 b1c3 d5b7 a3a4 d7b8 c3b5 h8f8 b5d4 b8c6 d4c6 b7c6 b4b5 c6b7 b5a6 b7a6 h2h4 a6a5 d2a5 a8a5 h4g5 f6g5 h1h6 f8f5 h6h7 e5c4 h7h2 f5f1
15,B,checkmate,92,1.763740,75,2026-09-11 10:31:25,a2a3 b7b6 e2e3 e7e5 d2d3 d8h4 h2h3 a7a6 g2g3 h4h6 e3e4 d7d6 c1h6 a8a7 d1f3 a6a5 f3f5 c8f5 b2b4 f7f6 g1e2 f5h3 b1c3 h3g2 h1h5 g8h6 e1c1 b8c6 g3g4 h6g4 f1g2 a5b4 g2f3 b4c3 f3g4 a7a5 g4f3 g7g6 h5h1 c6d4 e2d4 e5d4 a3a4 f8g7 h1e1 c7c5 c1b1 f6f5 e4f5 e8f8 b1c1 g6f5 f3e2 g7f6 f2f3 a5a6 f3f4 a6a5 e2f3 h8g8 e1g1 g8h8 g1e1 h8g8 f3g2 g8h8 g2f3 h8g8 e1h1 a5a6 f3b7 a6a7 b7c8 g8g3 h1h7 a7a5 d1f1 g3e3 c8f5 e3e8 f5d7 e8d8 d7c6 f6e7 h7e7 f8e7 f1f3 e7f8 c6d5 d8e8 f4f5 e8e1
16,B,material_adjudication,97,1.747232,80,2026-09-11 10:32:51,a2a3 h7h6 e2e4 b8c6 b2b4 h6h5 f2f4 h5h4 f1d3 c6d4 g1f3 b7b5 e4e5 d4f3 d1f3 d7d5 b1c3 c7c6 a3a4 a8b8 c3b5 h8h7 a1b1 c6b5 c2c3 b5a4 f4f5 g8h6 b4b5 c8d7 e5e6 a7a5 e6d7 d8d7 c1b2 e7e5 f5e6 f7e6 d3h7 d7b5 h1f1 b5c6 d2d3 f8e7 c3c4 g7g5 b1a1 b8c8 h7e4 c8b8 a1a4 d5e4 f3e4 c6a4 b2d4 b8b3 g2g4 h4h3 e4f3 e8d7 d4c3 b3c3 f3d1 a4b3 d1b3 c3b3 f1f3 e7a3 f3h3 b3b2 h3h6 b2b1 e1d2 a3e7 d2c2 b1g1 c2c3 g1b1 c3c2 b1b8 c2c3 a5a4 h6e6 d7e6 c3d4 b8c8 c4c5 a4a3 h2h3 a3a2 d4c4 a2a1q h3h4 c8b8 h4g5 e7f8 g5g6
17,W,checkmate,39,1.733514,85,2026-09-11 10:40:15,a2a3 g8f6 h2h4 f6g8 h1h3 h7h5 e2e4 b7b5 a3a4 a7a5 g2g3 f7f5 h3h2 f5e4 f1b5 e7e5 f2f3 e4f3 h2h1 e8f7 d2d4 c8a6 g1f3 e5d4 b2b3 a6b5 a4b5 f8e7 b1a3 d8f8 c1b2 f7g6 d1d4 e7a3 a1a3 f8f3 h1f1 f3g4 d4g7
18,B,material_adjudication_moderate,123,1.771096,90,2026-09-11 10:40:58,e2e3 g7g5 d1h5 g8f6 h5e2 b8a6 e3e4 c7c6 f2f3 b7b5 g2g3 b5b4 h2h3 c6c5 a2a4 f8g7 e1d1 f6g4 h3g4 f7f5 a4a5 f5e4 c2c4 d7d6 h1h3 g7c3 e2h2 c3b2 c1b2 e4f3 h2h1 d8d7 b2h8 a8b8 h3h7 e7e6 f1d3 d7h7 d3h7 f3f2 g1e2 f2f1q h1f1 e8e7 f1g2 c8b7 e2d4 b7g2 d4b5 b8h8 h7e4 g2e4 b5a7 h8a8 a7b5 a8d8 d1e2 e4a8 d2d4 c5d4 b5d4 a8b7 e2d3 e6e5 d4b5 e5e4 d3c2 d8f8 a1a4 e7d7 a4b4 a6b4 c2c3 f8f6 c3b4 e4e3 b4c3 d6d5 c4d5 b7d5 c3b4 f6e6 b1c3 d5c6 c3e2 e6f6 b5d4 c6g2 a5a6 d7c7 a6a7 g2a8 d4c2 c7b7 c2e3 b7a7 e2c1 a8f3 e3f5 f3g4 f5g7 f6a6 b4b5 a6g6 g7f5 a7a8 b5c4 g4f5 g3g4 f5g4 c1b3 a8b8 c4c5 g4h3 b3a1 g6g8 c5d4 b8c8 d4e3 g5g4 e3f4 g8g6 f4e3
19,W,value_resign,32,1.764283,95,2026-09-11 10:40:59,h2h4 g8h6 a2a3 b7b6 g2g4 f7f5 a3a4 e8f7 f2f4 h6g8 g4f5 b8a6 f5f6 d7d5 b2b4 f7e8 f6g7 h7h5 g7h8q d8d6 f1h3 a6b8 h1h2 e7e5 h3f5 g8f6 b4b5 e8e7 h2h1 f6h7 f5h7 f8g7
20,W,material_adjudication,94,1.727953,100,2026-09-11 10:41:39,h2h4 h7h5 a2a4 a7a5 b2b4 c7c5 d2d4 c5c4 d4d5 a8a7 g2g3 b8c6 c1b2 a5b4 h1h2 b7b6 d5c6 h8h6 a4a5 c4c3 b2c1 a7a6 f1g2 a6a5 c1g5 h6h7 g5e3 a5a8 a1a8 e7e5 g2e4 f8e7 h2h3 d8c7 e3d2 c3d2 d1d2 c7b8 a8b8 d7d6 e4f5 g8f6 d2d1 g7g6 f5e6 f7e6 g3g4 h5g4 h3e3 f6e4 c2c4 b4c3 b1c3 e4c3 d1d2 c3e4 e3e4 h7h6 g1h3 g4h3 e1f1 h3h2 f1g2 h6h5 d2d1 h5h4 e4e3 h4d4 d1c1 e5e4 c1c3 e7f6 c3d4 f6d4 e3e4 d4f2 b8c8 e8e7 e4f4 e6e5 f4f2 g6g5 f2f1 e5e4 f1d1 e4e3 g2h1 g5g4 h1h2 b6b5 h2g3 b5b4 g3h4 b4b3
21,B,material_adjudication,66,1.756626,105,2026-09-11 10:44:02,a2a3 c7c5 a3a4 h7h5 b1c3 b8a6 b2b3 d7d6 a4a5 a6c7 d2d3 h8h6 f2f3 a7a6 c3b5 a6b5 e1f2 g7g6 h2h4 c7e6 a5a6 c5c4 a6b7 c8b7 c1d2 e6c5 f2e1 c5b3 a1a8 d8a8 d2c3 f8g7 d1d2 b3d2 c3d2 g7d4 d3c4 b5b4 e2e3 e7e5 e3d4 e5d4 g2g4 h5g4 f3g4 f7f6 g4g5 h6h5 c4c5 b7h1 f1e2 b4b3 c2b3 a8d8 g5f6 g8h6 g1f3 g6g5 h4g5 h6g4 c5d6 g4h6 b3b4 h6f7 g5g6 e8f8
22,B,material_adjudication,66,1.744466,110,2026-09-11 10:44:03,e2e4 f7f6 d1h5 g7g6 h5e2 d7d5 g2g4 c8g4 b2b3 g4e2 g1e2 g6g5 e4d5 f8h6 d2d4 b8a6 f2f3 a6b8 e1d1 d8d7 f3f4 g5f4 c1f4 b7b5 a2a4 d7c8 b1d2 e8f7 f1g2 b5b4 f4h6 g8h6 g2e4 f6f5 e4d3 c7c6 d5c6 b8c6 d4d5 c6d8 a1b1 a7a5 h1f1 d8b7 f1f5 h6f5 d3f5 c8f5 e2d4 f5f6 d4f5 f6f5 b1c1 f7g8 d1e1 a8f8 d2c4 f5g5 h2h3 g5f6 h3h4 f6f5 c1b1 b7c5 e1d2 f5d7
23,B,material_adjudication,73,1.775564,115,2026-09-11 10:44:22,b1a3 a7a5 f2f3 b7b5 e2e3 b5b4 a3b1 e7e6 e3e4 g7g5 b2b3 f8e7 e4e5 d7d5 a2a4 h7h6 c1b2 c7c5 f1c4 g5g4 d1c1 b8a6 c4a6 c8d7 a1a3 a8c8 c2c4 b4a3 a6c8 a3b2 c1b2 d8c8 c4d5 g4g3 d5e6 d7e6 g1e2 f7f5 f3f4 c8d7 b1c3 c5c4 e2g3 h6h5 c3b5 c4b3 g3h5 e7c5 d2d4 c5b6 d4d5 e6d5 b5c7 d7c7 e1d1 h8h5 g2g4 d5h1 g4h5 g8h6 b2b3 c7d8 d1e1 e8e7 b3e3 h1a8 e3d3 d8d3 h2h4 d3d4 e1f1 e7e6 f1e2
24,B,material_adjudication,67,1.750378,120,2026-09-11 10:44:23,e2e3 g7g6 d2d3 g6g5 e3e4 d7d5 b2b3 d8d7 c2c3 e7e5 c1d2 h7h5 h2h4 c7c6 d2e3 h8h7 f1e2 f7f6 h4g5 g8e7 g5f6 b7b5 e3d2 c8a6 g1h3 a6b7 e2g4 h5g4 d1g4 d5d4 f6e7 d7g4 e7f8q e8f8 f2f3 g4g8 h3g1 d4c3 h1h7 g8h7 b1c3 b5b4 c3a4 b8a6 d3d4 a6c7 a1c1 e5d4 g2g4 b7a6 g4g5 a6b7 g1e2 h7h5 e2f4 h5h4 e1e2 b7a6 f4d3 c6c5 c1h1 h4h1 d2e3 a8c8 e3g1 c8a8 a2a3
25,W,material_adjudication_moderate,77,1.736477,125,2026-09-11 10:47:25,f2f4 e7e6 c2c4 a7a5 h2h4 f8e7 h4h5 d7d6 g2g4 a5a4 f1h3 b7b6 b2b4 a8a6 e2e3 e7h4 e1f1 h4f6 d1e1 g8e7 b4b5 a6a8 g4g5 f6a1 f1e2 a1f6 g5f6 b8a6 b5a6 e7f5 f6g7 h8g8 h3f5 e6f5 g1f3 c8a6 h5h6 b6b5 c4b5 a6b5 e2f2 b5c6 e1f1 e8d7 b1a3 c6f3 f2f3 c7c6 f1g2 g8g7 h6g7 d8g8 e3e4 f5e4 f3f2 g8g7 g2g7 d7c7 a3c2 a8f8 g7h8 f8h8 h1h2 h8b8 c1a3 d6d5 c2e3 d5d4 e3c2 h7h5 a3c5 b8b5 c5d4 f7f6 d4e3 c7b8 f2e2
26,W,checkmate,37,1.716960,130,2026-09-11 10:52:50,h2h4 b7b6 b2b3 h7h5 f2f4 c8b7 e1f2 a7a5 a2a4 h8h7 c1b2 d7d5 f4f5 d8d7 f5f6 e7e5 e2e4 g7f6 f2g3 e8d8 g3f3 a8a6 e4d5 d7c6 f3e3 c6d5 f1c4 d5c4 b3c4 d8d7 d2d4 e5d4 e3d4 h7h6 d4c3 d7c6 d1d5
27,B,material_adjudication,66,1.709504,135,2026-09-11 10:53:45,e2e4 b8c6 g2g4 g8h6 d1e2 h6g4 a2a4 a7a6 g1f3 g4e3 b2b4 e3c2 e1d1 c6b4 e2e3 c2e3 d1e1 b4c2 e1e2 d7d5 f2e3 c8f5 e4f5 c2b4 b1c3 d8d7 f3e5 d7c8 c3d1 e8d8 c1a3 c8f5 a3b4 f5e5 b4c3 e5d6 c3b4 d6b4 a1b1 b4c4 d2d3 c4c6 e3e4 g7g5 e4d5 c6c5 b1c1 c5c1 h1g1 b7b6 g1g3 c1a3 f1g2 f7f5 g3e3 c7c6 d5c6 f8g7 g2h3 e7e6 h3g2 h7h6 g2h3 h8f8 h3g2 a3b4
28,B,material_adjudication_moderate,76,1.732420,140,2026-09-11 10:54:28,b1a3 e7e6 e2e4 h7h6 e4e5 g8f6 d1e2 f6e4 a3b1 g7g5 f2f3 f7f6 f3e4 f6e5 h2h3 b8a6 e2b5 a6b8 h3h4 c7c6 b5c4 a7a6 a2a3 g5g4 c4b4 f8b4 g2g3 b4d6 a3a4 e8f8 d2d4 e5d4 b2b3 a6a5 c1b2 f8g7 h4h5 d8g8 f1c4 c6c5 g1f3 e6e5 b1d2 g4f3 h1h2 a8a7 c4g8 h8g8 d2f3 g7f8 e1f2 b8c6 c2c3 d4c3 b2c3 f8g7 c3e5 d6e5 f3e5 c6e5 g3g4 e5d3 f2e2 a7a8 g4g5 b7b6 g5h6 g7h6 h2h3 c8b7 h3e3 d3b4 e2d2 g8h8 a1c1 h6g7
29,W,material_adjudication_moderate,78,1.708790,145,2026-09-11 10:56:09,e2e4 f7f6 d1h5 g7g6 h5e2 b7b5 b2b4 a7a5 f2f3 a5b4 b1a3 g8h6 a3c4 h8g8 f3f4 e7e6 a2a4 b8a6 e4e5 b5c4 g1f3 c8b7 e5f6 f8e7 f6e7 d8e7 e2e5 h6g4 d2d4 g8h8 e5h8 e8f7 h8h7 f7f6 h7e7 f6e7 f3e5 g4e5 f4e5 a6c5 d4c5 d7d6 h1g1 a8b8 g1h1 d6e5 c1b2 c4c3 g2g4 c3b2 a1b1 b7h1 b1b2 h1c6 a4a5 e7d7 c2c3 b4c3 b2b8 c3c2 e1d2 c2c1q d2c1 g6g5 a5a6 c6d5 b8b4 d7c6 f1e2 e5e4 c1d2 c6c5 b4b1 c5c6 b1a1 e4e3 d2e3 e6e5
30,B,material_adjudication_moderate,101,1.747278,150,2026-09-11 11:00:23,h2h4 b7b6 b2b3 h7h5 h1h2 g7g6 g2g3 d7d5 f2f4 f8g7 f1g2 e8f8 e1f2 g8f6 d2d4 c8g4 f2e1 f8g8 g1f3 b8d7 c1b2 a7a5 e1f1 d8e8 b1a3 c7c6 c2c4 b6b5 a3b1 d7b8 a2a4 g4f3 g2f3 b5a4 h2h1 e8f8 b3a4 b8d7 c4d5 f6d5 f3d5 c6d5 d1c1 a8c8 b1c3 d7f6 h1h2 c8c4 c3b5 c4c1 a1c1 f6e4 c1a1 e4g3 f1g2 g3e4 g2f3 f8e8 a1c1 e8f8 c1a1 f8e8 h2h1 e4c3 b2c3 e8f8 a1c1 h8h7 c3b2 h7h8 h1f1 h8h7 f4f5 h7h6 f5g6 f7g6 f3g2 f8d8 b2a3 g6g5 h4g5 h6e6 a3b2 e6e2 g2g3 e2b2 f1f3 d8b6 b5c7 b6g6 c1c5 g6g5 g3h3 g5h6 h3g3 g7d4 c5a5 h6g7 g3h4 g7h7 h4g3
31,B,material_adjudication_moderate,113,1.750398,155,2026-09-11 11:03:02,a2a3 g8f6 h2h4 b8a6 b2b4 h7h5 h1h3 f6g4 c2c3 a6b8 g2g3 g7g6 f2f3 a7a5 e2e4 h8h7 d2d4 g4e3 c1e3 b8c6 b4a5 f7f5 f1e2 b7b6 d4d5 c6a5 e1f2 c8b7 b1d2 f8h6 e3h6 h7h6 f2f1 d8c8 d2c4 a5c4 e2c4 f5e4 f3e4 c8b8 c4d3 e7e5 f1e2 h6h7 g1f3 e8f7 g3g4 h5g4 h3g3 g4f3 e2f3 c7c6 f3g2 c6d5 e4d5 b7d5 g2f2 e5e4 d3e2 e4e3 g3e3 b8b7 d1f1 h7h4 c3c4 d5c6 e2d3 h4f4 f2e1 f4f1 e1f1 a8h8 e3e5 c6g2 f1f2 b7c6 a1b1 d7d6 e5e6 c6a4 b1b4 a4a3 f2g2 f7e6 b4b5 h8d8 b5b6 a3a2 g2f1 g6g5 b6a6 a2b2 a6a5 e6d7 a5b5 d8b8 b5b2 b8b2 f1e1 g5g4 e1f1 b2a2 d3e4 g4g3 e4d3 d7e8 c4c5 d6d5 c5c6 e8d8 c6c7 d8c7 d3e4
32,B,material_adjudication_moderate,103,1.737397,160,2026-09-11 11:04:54,d2d3 e7e5 b2b3 g7g5 h2h4 d7d6 h4g5 b8d7 f2f3 d8e7 a2a3 d6d5 g2g4 e5e4 b1d2 e4d3 c2d3 a8b8 f1g2 a7a5 e1f1 e7e5 f3f4 e5a1 e2e3 a1c3 a3a4 f8c5 c1a3 c5a3 d2b1 c3b2 b1a3 f7f6 a3b5 e8d8 g2f3 f6g5 f4g5 g8e7 h1h3 b2g7 d1b1 e7c6 b5c3 c6e5 f3d5 e5g4 g1e2 h7h5 g5h6 h8h6 d5c4 c7c6 f1g2 h6d6 h3f3 c6c5 f3h3 b8a8 c4d5 d8e7 h3g3 d6f6 g3g4 g7g4 e2g3 g4g5 c3e4 g5h6 e4f6 d7f6 d5c4 c8d7 b1e1 a8h8 e1a5 h6e3 a5c7 f6e8 g3f5 e7f6 f5e3 e8c7 a4a5 d7f5 e3f5 f6f5 g2g3 f5f6 a5a6 c7a6 d3d4 c5d4 g3g2 h8h7 c4d3 h7h5 d3c2 h5g5 g2h2 a6b4 c2d3
33,W,material_adjudication,66,1.727136,165,2026-09-11 11:06:22,e2e3 e7e5 g1e2 b8c6 b1c3 g7g5 e3e4 c6e7 a2a4 d7d6 c3b5 c8g4 b5c3 h7h5 f2f3 g8h6 f3g4 e7g8 a1b1 c7c6 h2h3 d8b8 d2d3 f8e7 g2g3 a7a5 c1d2 d6d5 e4d5 e7d6 c3b5 c6d5 b5d6 e8e7 f1g2 e7d6 g4h5 f7f6 d3d4 h6g4 h3g4 d6d7 b2b4 e5e4 e1g1 b8d6 f1f5 g8e7 b1b2 e7f5 g4f5 h8c8 g3g4 a8b8 h5h6 a5b4 d2b4 d6b4 b2b4 c8c7 c2c4 b8a8 c4c5 a8c8 g1f2 c8b8
34,B,material_adjudication,66,1.725065,170,2026-09-11 11:06:44,a2a3 a7a5 b2b3 a5a4 d2d3 c7c5 e2e3 h7h6 d1e2 a4b3 g1f3 g7g5 f3d2 f8g7 g2g4 h6h5 e1d1 d8a5 c2b3 f7f5 g4h5 b8c6 a3a4 a5b6 d1c2 c6d8 f1g2 g7a1 c1a3 e8f7 e2f3 g8f6 h1d1 h8h5 b1c3 h5h6 d1a1 h6h2 c3d5 f6d5 d2c4 b6h6 c4b6 d5b6 a1b1 d7d5 a3c5 b6d7 c5b4 b7b6 b1h1 h2h1 f3f4 g5f4 g2h1 d5d4 c2b1 a8a6 b1b2 e7e6 e3f4 d7c5 b4c5 a6a7 c5d4 a7a6
