game,position,move1,pct1,move2,pct2,move3,pct3,move4,pct4,move5,pct5
1100,after_e4,b8a6,22.0%,e7e6,14.0%,a7a5,14.0%,g8h6,12.0%,e7e5,9.0%
1100,after_d4,h7h6,19.0%,d7d5,18.0%,b7b6,8.0%,a7a6,8.0%,e7e6,7.0%
1100,italian_game,g2g4,29.0%,b1a3,23.0%,h2h4,12.0%,c2c3,7.0%,a2a3,6.0%
1100,queens_gambit,e7e6,35.0%,h7h6,13.0%,f7f6,12.0%,b7b6,11.0%,b8a6,10.0%
1150,start,e2e4,13.0%,a2a3,13.0%,e2e3,12.0%,c2c3,11.0%,g2g3,10.0%
1150,after_e4,f7f6,14.0%,e7e6,12.0%,e7e5,11.0%,g8h6,10.0%,g7g5,8.0%
1150,after_d4,b7b6,9.0%,g7g6,9.0%,a7a5,9.0%,c7c6,7.0%,a7a6,7.0%
1150,italian_game,g2g4,14.0%,b1a3,12.0%,c2c3,8.0%,e1e2,5.0%,a2a3,4.0%
1150,queens_gambit,b7b6,15.0%,c7c6,11.0%,b8a6,11.0%,a7a5,8.0%,f7f6,6.0%
1200,start,c2c3,13.0%,e2e3,13.0%,g2g4,11.0%,a2a3,11.0%,e2e4,10.0%
1200,after_e4,b8a6,15.0%,g8h6,12.0%,a7a5,9.0%,f7f6,8.0%,e7e6,8.0%
1200,after_d4,f7f6,11.0%,a7a6,9.0%,g7g6,9.0%,c7c5,8.0%,a7a5,8.0%
1200,italian_game,g2g4,17.0%,c2c3,10.0%,d2d4,10.0%,b1a3,10.0%,d2d3,9.0%
1200,queens_gambit,c7c6,29.0%,e7e6,13.0%,b7b6,8.0%,d8d7,7.0%,g8h6,6.0%
1250,start,a2a3,20.0%,e2e4,13.0%,c2c3,13.0%,e2e3,10.0%,g2g4,7.0%
1250,after_e4,e7e6,23.0%,f7f6,14.0%,b8a6,11.0%,g8h6,10.0%,g7g5,6.0%
1250,after_d4,a7a6,17.0%,b8a6,14.0%,f7f6,13.0%,h7h6,10.0%,b7b5,6.0%
1250,italian_game,g2g4,31.0%,c2c3,14.0%,b1a3,12.0%,h2h4,11.0%,h2h3,11.0%
1250,queens_gambit,c7c6,16.0%,f7f6,12.0%,e7e6,11.0%,h7h6,10.0%,g7g5,8.0%
1300,start,c2c3,13.0%,e2e3,13.0%,a2a3,13.0%,e2e4,11.0%,g2g4,10.0%
1300,after_e4,e7e6,12.0%,g8h6,12.0%,b8a6,10.0%,f7f5,10.0%,f7f6,9.0%
1300,after_d4,a7a6,12.0%,h7h6,12.0%,f7f6,11.0%,g8h6,10.0%,g8f6,10.0%
1300,italian_game,h2h3,23.0%,c2c3,17.0%,a2a3,17.0%,g2g4,14.0%,b1a3,12.0%
1300,queens_gambit,f7f5,21.0%,f7f6,21.0%,c7c6,13.0%,b7b5,13.0%,b7b6,12.0%
1350,start,a2a3,19.0%,c2c3,14.0%,e2e3,13.0%,e2e4,12.0%,g2g3,8.0%
1350,after_e4,b8a6,17.0%,e7e6,12.0%,g8h6,9.0%,a7a6,8.0%,b7b5,7.0%
1350,after_d4,f7f5,12.0%,b7b5,11.0%,f7f6,9.0%,g8h6,7.0%,a7a6,7.0%
1350,italian_game,a2a3,15.0%,g2g4,14.0%,c2c3,13.0%,b1a3,11.0%,d2d4,10.0%
1350,queens_gambit,b7b6,12.0%,e7e5,11.0%,e7e6,11.0%,f7f6,8.0%,f7f5,8.0%
1400,start,e2e3,18.0%,e2e4,16.0%,c2c3,11.0%,a2a3,10.0%,g2g4,8.0%
1400,after_e4,b8a6,23.0%,e7e6,12.0%,d7d5,8.0%,f7f5,7.0%,f7f6,6.0%
1400,after_d4,h7h6,12.0%,b7b5,11.0%,d7d5,8.0%,g8h6,6.0%,h7h5,6.0%
1400,italian_game,g2g4,37.0%,b1a3,18.0%,c2c3,16.0%,a2a3,12.0%,a2a4,4.0%
1400,queens_gambit,h7h6,12.0%,e7e6,11.0%,b7b6,7.0%,a7a6,7.0%,b7b5,7.0%
1450,start,e2e3,15.0%,c2c3,13.0%,e2e4,13.0%,a2a3,13.0%,c2c4,8.0%
1450,after_e4,b8a6,19.0%,a7a6,11.0%,b7b5,9.0%,b7b6,8.0%,e7e6,8.0%
1450,after_d4,f7f6,44.0%,f7f5,10.0%,a7a6,7.0%,b7b6,5.0%,b7b5,5.0%
1450,italian_game,g2g4,20.0%,c2c3,16.0%,b1a3,13.0%,a2a3,12.0%,h2h3,9.0%
1450,queens_gambit,e7e6,30.0%,f7f6,17.0%,c7c6,12.0%,b7b6,11.0%,b8a6,10.0%
1500,start,e2e3,17.0%,a2a3,13.0%,e2e4,13.0%,c2c3,12.0%,g2g4,7.0%
1500,after_e4,a7a6,11.0%,e7e6,10.0%,b8a6,9.0%,h7h6,8.0%,b7b6,6.0%
1500,after_d4,f7f6,17.0%,b7b5,11.0%,e7e6,10.0%,h7h6,8.0%,e7e5,6.0%
1500,italian_game,a2a3,17.0%,c2c3,12.0%,d2d4,11.0%,h2h3,9.0%,b1a3,8.0%
1500,queens_gambit,e7e6,34.0%,f7f6,10.0%,h7h6,10.0%,c7c6,9.0%,f7f5,8.0%
1550,start,e2e3,13.0%,e2e4,13.0%,a2a3,13.0%,c2c3,12.0%,g2g4,8.0%
1550,after_e4,b8a6,15.0%,b7b6,10.0%,e7e6,9.0%,b7b5,8.0%,a7a5,7.0%
1550,after_d4,b7b6,12.0%,f7f6,11.0%,g8h6,10.0%,h7h6,10.0%,b7b5,7.0%
1550,italian_game,h2h3,16.0%,g2g4,10.0%,a2a3,7.0%,b1a3,7.0%,c2c3,6.0%
1550,queens_gambit,f7f6,13.0%,f7f5,12.0%,e7e6,11.0%,h7h6,10.0%,c7c6,10.0%
1600,start,e2e4,13.0%,e2e3,13.0%,g2g4,13.0%,c2c3,13.0%,a2a3,12.0%
1600,after_e4,b8a6,10.0%,e7e6,8.0%,a7a5,8.0%,a7a6,7.0%,g7g5,6.0%
1600,after_d4,f7f6,19.0%,g8h6,16.0%,b7b6,10.0%,h7h6,9.0%,d7d5,7.0%
1600,italian_game,g2g4,9.0%,f3e5,8.0%,a2a3,6.0%,c2c3,6.0%,b1a3,6.0%
1600,queens_gambit,g8h6,15.0%,c7c6,13.0%,f7f6,12.0%,e7e6,11.0%,b8c6,10.0%
1650,start,e2e3,14.0%,e2e4,14.0%,c2c3,13.0%,a2a3,12.0%,g2g4,9.0%
1650,after_e4,e7e6,11.0%,a7a6,9.0%,c7c5,8.0%,a7a5,7.0%,c7c6,6.0%
1650,after_d4,b7b6,13.0%,g8h6,12.0%,e7e6,12.0%,f7f6,9.0%,f7f5,7.0%
1650,italian_game,c4f7,25.0%,a2a3,6.0%,h2h3,6.0%,c2c3,6.0%,a2a4,5.0%
1650,queens_gambit,e7e6,18.0%,b8c6,15.0%,g8h6,12.0%,f7f6,9.0%,f7f5,9.0%
1700,start,e2e4,25.0%,c2c3,15.0%,e2e3,13.0%,g1h3,10.0%,g1f3,8.0%
1700,after_e4,e7e6,15.0%,b8a6,7.0%,a7a5,7.0%,g8h6,6.0%,h7h6,6.0%
1700,after_d4,g8h6,23.0%,h7h6,13.0%,b7b6,10.0%,d7d5,9.0%,e7e6,7.0%
1700,italian_game,c4f7,50.0%,h2h4,5.0%,c2c3,5.0%,a2a3,4.0%,d2d4,4.0%
1700,queens_gambit,g8h6,22.0%,h7h6,22.0%,e7e6,17.0%,f7f5,13.0%,c7c6,11.0%
1750,start,c2c3,20.0%,e2e3,17.0%,a2a3,9.0%,e2e4,8.0%,g2g4,6.0%
1750,after_e4,d7d5,33.0%,b8a6,16.0%,e7e6,12.0%,b7b6,8.0%,a7a5,6.0%
1750,after_d4,b7b6,11.0%,b8a6,11.0%,f7f6,10.0%,a7a5,10.0%,e7e6,8.0%
1750,italian_game,f3g1,9.0%,c4f7,9.0%,a2a3,7.0%,f3d4,6.0%,c2c3,5.0%
1750,queens_gambit,e7e6,38.0%,g8h6,12.0%,c7c6,12.0%,b7b6,9.0%,b8a6,9.0%
1800,start,a2a3,33.0%,c2c3,23.0%,e2e4,12.0%,e2e3,9.0%,g1f3,4.0%
1800,after_e4,a7a6,19.0%,c7c6,17.0%,e7e6,11.0%,b8a6,10.0%,h7h5,8.0%
1800,after_d4,a7a6,24.0%,a7a5,13.0%,h7h5,9.0%,h7h6,9.0%,d7d5,6.0%
1800,italian_game,c4f7,37.0%,c2c3,5.0%,g2g4,4.0%,h2h3,3.0%,a2a3,3.0%
1800,queens_gambit,e7e6,21.0%,b7b6,18.0%,g8h6,16.0%,c7c6,13.0%,e7e5,10.0%
1850,start,e2e4,17.0%,a2a3,16.0%,e2e3,13.0%,c2c3,12.0%,g1h3,5.0%
1850,after_e4,a7a6,18.0%,e7e6,17.0%,b8a6,13.0%,c7c6,12.0%,e7e5,8.0%
1850,after_d4,b7b6,14.0%,e7e6,11.0%,e7e5,9.0%,b8a6,8.0%,h7h6,7.0%
1850,italian_game,f3d4,13.0%,f3h4,13.0%,f3g5,13.0%,f3g1,11.0%,g2g4,4.0%
1850,queens_gambit,e7e6,26.0%,f7f5,12.0%,b8c6,11.0%,b8a6,9.0%,e7e5,8.0%
1900,start,e2e3,21.0%,e2e4,13.0%,a2a3,12.0%,c2c3,12.0%,g1f3,7.0%
1900,after_e4,e7e6,18.0%,a7a6,11.0%,c7c6,10.0%,b8a6,9.0%,f7f5,6.0%
1900,after_d4,e7e6,14.0%,b7b6,11.0%,f7f6,9.0%,f7f5,7.0%,a7a5,7.0%
1900,italian_game,c2c3,7.0%,h1g1,5.0%,f3e5,5.0%,h2h4,5.0%,g2g4,5.0%
1900,queens_gambit,e7e6,31.0%,c7c6,20.0%,b7b6,12.0%,g8h6,11.0%,f7f5,11.0%
1950,start,e2e4,19.0%,c2c3,13.0%,e2e3,11.0%,a2a3,9.0%,g2g4,6.0%
1950,after_e4,e7e6,12.0%,c7c6,10.0%,b8a6,7.0%,a7a6,7.0%,c7c5,7.0%
1950,after_d4,f7f6,17.0%,b7b6,13.0%,d7d5,9.0%,h7h6,8.0%,g7g5,7.0%
1950,italian_game,f3d4,10.0%,c2c3,9.0%,c4f7,6.0%,h2h3,5.0%,h2h4,5.0%
1950,queens_gambit,e7e6,20.0%,b7b6,18.0%,b8c6,9.0%,g7g5,8.0%,f7f6,8.0%
2000,start,e2e4,18.0%,a2a3,13.0%,e2e3,13.0%,c2c3,13.0%,g1h3,5.0%
2000,after_e4,e7e6,14.0%,c7c6,11.0%,a7a6,10.0%,e7e5,9.0%,b7b5,9.0%
2000,after_d4,f7f6,13.0%,b7b6,10.0%,h7h6,10.0%,e7e5,9.0%,e7e6,8.0%
2000,italian_game,c4f7,14.0%,h1g1,12.0%,g2g4,9.0%,f3d4,7.0%,d2d3,7.0%
2000,queens_gambit,f7f5,34.0%,f7f6,16.0%,e7e6,12.0%,h7h6,10.0%,h7h5,5.0%
2050,start,e2e4,13.0%,e2e3,13.0%,c2c3,12.0%,a2a3,10.0%,g1h3,9.0%
2050,after_e4,e7e6,19.0%,b7b5,13.0%,b7b6,9.0%,e7e5,8.0%,a7a5,6.0%
2050,after_d4,a7a5,16.0%,b7b6,13.0%,f7f6,12.0%,d7d5,9.0%,h7h6,7.0%
2050,italian_game,d2d4,15.0%,c4f7,14.0%,d2d3,11.0%,g2g4,5.0%,a2a3,4.0%
2050,queens_gambit,f7f5,19.0%,c7c6,12.0%,e7e6,12.0%,g8h6,11.0%,b7b6,9.0%
2100,start,e2e4,40.0%,a2a3,16.0%,c2c3,13.0%,e2e3,10.0%,g2g4,3.0%
2100,after_e4,e7e6,18.0%,e7e5,15.0%,a7a6,13.0%,c7c6,6.0%,c7c5,5.0%
2100,after_d4,e7e5,31.0%,b7b6,17.0%,e7e6,14.0%,c7c6,10.0%,b7b5,8.0%
2100,italian_game,c2c3,9.0%,d2d4,8.0%,d2d3,8.0%,h1g1,6.0%,a2a3,6.0%
2100,queens_gambit,e7e5,36.0%,b7b6,17.0%,e7e6,11.0%,c7c6,10.0%,f7f5,6.0%
2150,start,a2a3,18.0%,e2e4,13.0%,e2e3,13.0%,c2c3,13.0%,g2g4,6.0%
2150,after_e4,e7e6,19.0%,a7a6,8.0%,e7e5,8.0%,b8c6,7.0%,b7b6,6.0%
2150,after_d4,b7b6,14.0%,a7a6,13.0%,e7e6,12.0%,a7a5,8.0%,d7d5,7.0%
2150,italian_game,c4f7,7.0%,c2c3,7.0%,f3e5,5.0%,g2g4,5.0%,a2a3,4.0%
2150,queens_gambit,a7a6,15.0%,f7f6,10.0%,f7f5,7.0%,e7e6,7.0%,c7c6,7.0%
2200,start,c2c3,14.0%,e2e4,13.0%,e2e3,13.0%,a2a3,13.0%,g1h3,6.0%
2200,after_e4,e7e6,25.0%,e7e5,10.0%,b7b5,8.0%,b8a6,6.0%,a7a6,6.0%
2200,after_d4,b7b6,18.0%,e7e6,11.0%,a7a6,10.0%,b8a6,8.0%,a7a5,8.0%
2200,italian_game,g2g4,7.0%,c2c3,7.0%,d2d3,5.0%,a2a3,4.0%,a2a4,4.0%
2200,queens_gambit,e7e5,14.0%,f7f5,14.0%,b8d7,12.0%,e7e6,8.0%,h7h6,7.0%
2250,start,e2e3,16.0%,e2e4,15.0%,c2c3,12.0%,f2f3,6.0%,a2a3,6.0%
2250,after_e4,e7e6,13.0%,b7b5,13.0%,c7c6,11.0%,a7a6,7.0%,a7a5,7.0%
2250,after_d4,b7b6,18.0%,f7f6,11.0%,e7e6,11.0%,f7f5,8.0%,b7b5,8.0%
2250,italian_game,c4f7,14.0%,g2g4,5.0%,c2c3,5.0%,h1g1,3.0%,b1c3,3.0%
2250,queens_gambit,e7e6,17.0%,e7e5,11.0%,b7b6,9.0%,f7f5,8.0%,c7c6,8.0%
2300,start,e2e4,16.0%,c2c3,13.0%,e2e3,13.0%,a2a3,13.0%,f2f3,6.0%
2300,after_e4,e7e5,7.0%,e7e6,7.0%,d7d6,7.0%,b7b6,6.0%,a7a6,6.0%
2300,after_d4,b7b6,15.0%,e7e6,11.0%,a7a5,10.0%,e7e5,8.0%,a7a6,7.0%
2300,italian_game,c2c3,8.0%,b1c3,4.0%,d2d3,4.0%,a2a4,4.0%,h1g1,4.0%
2300,queens_gambit,f7f6,15.0%,e7e5,14.0%,g8h6,11.0%,c7c6,8.0%,f7f5,7.0%
2350,start,e2e4,18.0%,e2e3,14.0%,c2c3,13.0%,a2a3,13.0%,g1h3,8.0%
2350,after_e4,b7b5,15.0%,e7e5,9.0%,b8a6,7.0%,e7e6,7.0%,a7a6,6.0%
2350,after_d4,f7f6,18.0%,b7b6,13.0%,a7a5,13.0%,h7h6,10.0%,f7f5,8.0%
2350,italian_game,c4f7,15.0%,g2g4,5.0%,c4d3,5.0%,a2a3,5.0%,a2a4,4.0%
2350,queens_gambit,f7f5,16.0%,h7h6,13.0%,b8d7,9.0%,e7e6,8.0%,c7c6,6.0%
2400,start,e2e4,16.0%,e2e3,13.0%,a2a3,12.0%,c2c3,12.0%,f2f3,7.0%
2400,after_e4,b7b6,13.0%,b8c6,11.0%,b7b5,9.0%,a7a6,8.0%,h7h6,7.0%
2400,after_d4,b7b6,11.0%,h7h5,11.0%,a7a5,9.0%,b8a6,8.0%,a7a6,7.0%
2400,italian_game,a2a3,6.0%,f3g1,6.0%,c4f7,6.0%,c2c3,6.0%,f3g5,5.0%
2400,queens_gambit,h7h6,13.0%,f7f5,12.0%,b8c6,10.0%,b7b6,7.0%,c7c6,7.0%
2450,start,e2e4,17.0%,c2c3,17.0%,e2e3,13.0%,a2a3,13.0%,g1h3,9.0%
2450,after_e4,c7c6,14.0%,e7e5,10.0%,e7e6,8.0%,a7a6,8.0%,c7c5,6.0%
