game,moves
1445,a2a3 c7c5 g1f3 g7g5 e2e3 b8a6 c2c3 a8b8 d2d4 c5c4 e3e4 f7f6
1446,g1f3 a7a5 c2c4 c7c6 b2b3 d7d5 c4c5 d8c7 f3g5 b8a6 g2g4 a8a7
1447,g2g3 e7e6 b1a3 b8c6 c2c3 d8e7 f1h3 g8h6 d2d4 c6e5 e2e3 e5d3
1448,e2e3 b7b6 d2d4 g8h6 d1f3 c8a6 b2b3 e7e6 f3a8 a6c8 c1d2 h8g8
1449,b1a3 g8f6 g2g4 g7g5 c2c3 c7c6 h2h3 b7b6 b2b3 d8c7 h1h2 h7h6
1450,f2f4 g8h6 c2c3 f7f5 e1f2 d7d5 d1b3 e8f7 g1h3 h8g8 a2a3 g7g5
1451,b1a3 e7e6 c2c3 e8e7 d2d4 e6e5 e2e3 b8a6 c3c4 c7c5 g1e2 d8a5
1452,e2e3 g8h6 a2a4 c7c6 c2c3 d8a5 d1g4 h8g8 f2f4 d7d5 d2d4 f7f6
1453,c2c3 b7b6 a2a3 g7g5 g2g4 g8f6 b2b4 a7a6 h2h4 h7h6 e2e4 e7e5
1454,e2e4 b8a6 f1d3 b7b6 g2g3 e7e5 d1g4 b6b5 f2f3 g7g5 g4d7 c8d7
1455,c2c3 b7b5 e2e3 d7d5 d1g4 a7a6 b1a3 g8h6 f2f4 c8d7 d2d4 f7f6
1456,e2e4 b8a6 g1f3 e7e5 f3g5 d8g5 b1a3 d7d5 d1g4 g5e3 d2e3 f7f6
1457,d2d4 b8c6 e2e3 d7d5 b2b4 c8f5 a2a3 g8h6 c1d2 e8d7 e3e4 c6e5
1458,a2a3 a7a6 c2c3 c7c6 g1h3 f7f5 f2f4 e7e6 d2d3 d8g5 a1a2 d7d5
1459,e2e4 e7e6 d1g4 f8b4 f2f3 d8g5 h2h3 e8e7 e1e2 b8a6 c2c3 d7d5
1460,f2f3 b7b6 e2e4 e7e6 g2g4 d8g5 e4e5 e8e7 f1g2 g5f6 e1f2 a7a5
1461,g2g4 a7a5 e2e3 g7g5 f1b5 e7e5 a2a4 h7h5 f2f4 c7c5 b2b4 d8c7
1462,g1h3 e7e6 e2e4 f8b4 h3g5 c7c6 g5f7 a7a5 c2c4 b7b5 d1g4 d8g5
1463,a2a3 g8h6 g1f3 b7b6 b2b3 f7f5 c2c3 e7e5 b3b4 b8a6 c3c4 d7d6
1464,g1f3 e7e5 a2a3 a7a6 f3g5 d8g5 h1g1 c7c6 c2c3 e8e7 d1c2 f7f6
1465,g1f3 b8a6 b1a3 g7g5 b2b4 g8f6 f3g1 e7e6 g2g4 f6g8 c2c3 c7c5
1466,d2d4 a7a5 e2e3 a5a4 b2b4 f7f5 c2c3 e7e6 d1g4 h7h6 e1e2 d7d5
1467,h2h3 e7e6 c2c3 b7b5 g1f3 c7c5 h1g1 e8e7 a2a4 e6e5 a1a2 g8f6
1468,a2a3 g8h6 b2b4 h6g8 e2e3 a7a5 d2d4 g8h6 f1a6 f7f6 g1f3 e7e6
1469,a2a3 e7e6 g2g4 d8g5 f1h3 a7a6 c2c3 c7c5 f2f3 f7f5 d2d4 b7b5
1470,c2c3 b8c6 b1a3 c6d4 g2g4 d4c6 e2e3 c6a5 d1e2 e7e6 d2d3 f8b4
1471,d2d4 b7b5 e2e3 e7e6 f2f4 a7a5 g2g3 c7c6 b2b4 a8a7 c2c3 g8e7
1472,e2e4 g7g5 c2c4 h7h6 d1g4 e7e6 d2d4 d8f6 g1h3 b7b5 a2a3 e8e7
1473,g1f3 b8c6 a2a3 a7a6 h2h3 c6b4 g2g4 c7c6 c2c4 f7f6 d1c2 d7d5
1474,e2e3 g7g5 f2f3 h7h6 b2b3 b8a6 f3f4 c7c6 g1h3 a6b8 d1e2 d7d5
1475,a2a4 f7f5 c2c3 g7g6 a1a2 c7c6 d2d4 b7b5 b2b4 e7e5 h2h4 b8a6
1476,g2g4 f7f6 e2e4 b7b5 a2a3 f6f5 c2c4 e7e5 d1c2 e8e7 g1h3 c7c6
1477,e2e3 a7a5 d1g4 g8h6 e1e2 a8a7 f2f3 d7d6 h2h3 c7c6 g4c4 e7e5
1478,e2e3 g8f6 d1g4 f6g4 f2f3 c7c6 d2d4 b7b6
1479,e2e3 f7f6 c2c4 e7e6 f2f4 d8e7 d1g4 c7c6 b2b3 d7d5 d2d4 c8d7
1480,d2d4 b7b5 f2f3 h7h6 e2e3 c7c5 g2g3 g7g5 b2b3 h8h7 e1f2 b8a6
1481,e2e3 g7g5 b2b3 a7a6 g2g4 c7c6 e1e2 e7e6 c2c3 d7d5 f1g2 e8d7
1482,a2a3 d7d5 b2b4 c7c6 g1f3 f7f5 g2g4 e7e6 c2c3 d8c7 f3h4 b7b6
1483,d2d3 d7d6 a2a3 f7f5 f2f4 b8a6 d3d4 b7b6 e2e4 g7g5 c2c3 c7c6
1484,d2d3 b7b6 f2f3 f7f5 a2a3 g8h6 e2e3 c7c6 g1e2 b8a6 e1f2 d7d6
1485,c2c3 a7a5 e2e3 g8f6 d1g4 e7e5 g4c4 e5e4 c4f7 e8f7 g2g4 h7h6
1486,g2g3 e7e5 e2e4 d8e7 c2c3 h7h5 h2h4 e7e6 f1e2 b7b6 d1a4 h8h7
1487,a2a3 b7b5 e2e3 g7g5 c2c4 e7e5 d1g4 a7a6 f2f3 e8e7 d2d4 d7d6
1488,f2f4 e7e5 d2d4 a7a6 e2e4 d8f6 b1a3 b7b5 b2b3 a8a7 a3c4 g8h6
1489,f2f4 g7g5 e2e4 b8a6 d2d4 d7d5 g1e2 e7e6 e4e5 e8e7 b2b4 b7b5
1490,a2a3 d7d6 f2f4 d6d5 d2d4 a7a6 d1d3 h7h5 e2e3 c7c6 h2h3 d8b6
1491,e2e3 g8h6 d2d4 f7f6 f2f4 b7b5 a2a3 h6g8 d1g4 g7g6 a1a2 c7c6
1492,e2e3 b7b5 c2c3 g8h6 g2g4 b8a6 f2f4 e7e5 c3c4 h8g8 a2a3 c7c6
1493,g1h3 f7f6 a2a4 c7c5 h1g1 a7a5 c2c4 b8a6 g1h1 d8c7 d1c2 c7d8
1494,g2g4 g8f6 g1f3 g7g5 c2c3 b8a6 f3g5 b7b5 a2a3 c7c6 c3c4 d8a5
1495,e2e4 b8a6 c2c4 c7c6 f1d3 g7g5 g1h3 e7e6 g2g4 g8e7 d1b3 d7d6
1496,e2e3 h7h6 d1g4 c7c6 b1a3 h6h5 a1b1 c6c5 e1e2 b7b5 g4g6 e7e5
1497,e2e4 b8a6 b1c3 g7g5 d1e2 c7c6 g1h3 e7e6 d2d4 h7h6 h3g1 e6e5
1498,e2e4 g8f6 g2g4 b8a6 g1f3 e7e6 h2h4 h7h6 f1a6 g7g5 b2b3 h8g8
1499,e2e3 c7c6 g2g4 f7f6 d2d4 e7e6 c2c3 g7g5 d1d3 e8e7 a2a3 e6e5
1500,h2h3 d7d6 g2g4 b7b5 a2a3 a7a5 e2e3 a8a7 d2d4 e8d7 d1d3 e7e5
1501,e2e3 e7e6 d1g4 d7d5 d2d4 f7f5 f2f4 g7g6 e1e2 c7c5 a2a3 b7b5
1502,a2a3 b7b5 g2g4 e7e6 f2f4 g7g5 e2e4 c7c5 d1e2 a7a6 e4e5 d8b6
1503,a2a3 h7h5 g2g3 g7g5 e2e4 c7c6 a1a2 d8c7 d2d3 e7e5 c1e3 e8e7
1504,a2a4 e7e6 d2d3 d7d5 b2b4 c7c6 f2f4 d8g5 g1h3 f7f5 b1c3 c8d7
1505,e2e3 d7d5 f2f3 e7e5 b2b4 d8g5 d2d4 g8e7 e1f2 e8d8 h2h3 g5f4
1506,a2a3 g8f6 h2h4 c7c5 g2g3 e7e5 e2e4 h7h6 b2b4 a7a5 a1a2 f6g4
1507,d2d4 e7e6 e2e3 a7a5 c2c3 e8e7 g2g4 d7d5 a2a4 b7b5 g1e2 h7h6
1508,h2h4 e7e6 g1f3 h7h6 f3h2 d8g5 c2c3 f8d6 e2e3 c7c6 d2d4 e8f8
1509,f2f3 h7h6 g1h3 a7a6 h3g1 c7c5 f3f4 e7e5 b1a3 f7f5 e2e3 g8e7
1510,e2e3 g8h6 d1g4 h6g4 c2c3 a7a5 f1c4 h7h6
1511,c2c3 e7e6 b1a3 d8g5 f2f4 b7b6 e2e3 d7d5 d2d4 c7c6 g2g4 g5e7
1512,g1h3 f7f5 a2a4 d7d5 h1g1 a7a6 d2d4 c7c6 b2b4 g8f6 e2e4 b7b5
1513,h2h4 a7a6 c2c3 c7c6 g1f3 g8f6 b2b3 f6g4 a2a3 g7g5 d1c2 a8a7
1514,f2f4 c7c6 d2d4 b7b6 b2b3 b8a6 b1c3 e7e6 c1a3 g8h6 g1h3 e6e5
1515,c2c3 h7h6 g1f3 b8c6 d1b3 g8f6 e2e4 d7d5 b3b4 c8d7 h2h3 f6h5
1516,e2e3 d7d5 d1g4 b7b5 g4g7 g8f6 g7g5 f8g7 f2f3 h7h6 e3e4 b8c6
1517,c2c4 b8a6 g2g4 g8f6 g4g5 d7d5 d1b3 c7c6 f2f4 e7e5 f1h3 d8b6
1518,c2c4 b8a6 e2e3 c7c6 d2d4 f7f5 d1a4 g8h6 b1a3 d8c7 f2f3 c7f4
1519,d2d4 b7b6 e2e3 h7h5 d1g4 d7d5 a2a3 d8d6 e1e2 b8a6 e2d3 h8h7
1520,f2f3 a7a5 c2c4 a8a7 b1a3 b8a6 e2e4 c7c6 g2g4 e7e5 d1c2 d8g5
1521,d2d3 b7b6 g2g4 g8f6 f2f3 c7c6 a2a3 g7g5 c1d2 a7a6 f1g2 h7h6
1522,f2f3 c7c5 g2g3 a7a5 c2c4 a8a7 d1b3 e7e5 f1g2 d8g5 b3b4 f7f5
1523,c2c3 f7f5 b1a3 b8a6 d1c2 e8f7 e2e4 f7e6 a3c4 g7g5 f1e2 d7d5
1524,f2f3 a7a5 d2d4 b7b6 h2h4 b8c6 c2c4 c8b7 c1d2 f7f5 b2b3 g8f6
1525,a2a3 f7f5 e2e3 g8h6 f2f4 c7c6 d1g4 b8a6 c2c3 d7d5 f1e2 h8g8
1526,f2f3 a7a6 h2h4 g7g5 b1a3 b8c6 e2e4 c6b8 a1b1 g8f6 c2c3 c7c6
1527,g2g3 g7g5 f2f3 c7c5 e2e3 f7f5 a2a3 e7e5 d2d4 c5c4 c2c3 h7h6
1528,f2f4 f7f6 a2a3 b7b5 g2g4 f6f5 e1f2 e7e5 e2e4 d8h4 f2e2 h4f6
1529,g1h3 a7a5 h3g1 g7g5 f2f3 c7c6 b1a3 e7e5 e1f2 d8c7 d2d3 h7h6
1530,b2b4 e7e6 c2c3 d8g5 g1f3 f7f6 h2h4 f6f5 f3e5 b7b6 d2d4 g8e7
1531,e2e4 e7e6 g2g4 d8g5 a2a4 f7f5 e1e2 g7g6 c2c3 b7b5 g1h3 c7c6
1532,b2b4 g8f6 e2e3 a7a6 a2a4 c7c5 d1g4 c5c4 d2d3 h8g8 d3d4 a8a7
1533,f2f3 f7f6 c2c4 c7c6 b2b3 d7d5 c4c5 a7a5 b3b4 e7e6 d1b3 d8c7
1534,e2e3 a7a5 a2a4 h7h6 f2f3 c7c6 f3f4 d8c7 d1f3 e7e5 f1c4 f7f5
1535,g2g4 d7d6 g1f3 g8h6 h2h3 e7e5 h1h2 d8e7 a2a3 b7b6 h2g2 f7f5
1536,e2e3 g7g5 d1g4 h7h6 d2d4 c7c6 a2a4 a7a5 b2b4 b7b5 f2f4 d7d5
1537,g1h3 g8f6 c2c3 b8c6 h1g1 h8g8 d2d4 f6e4 e2e3 g8h8 g2g3 h7h6
1538,c2c3 e7e6 e2e3 c7c6 a2a3 g8h6 f2f3 e6e5 g2g4 a7a5 d1e2 d8c7
1539,h2h4 f7f5 d2d4 e7e6 g2g3 d8e7 b2b3 g7g5 e2e3 e7f7 d1d2 f5f4
1540,f2f3 e7e6 g1h3 d7d6 d2d4 d6d5 f3f4 f7f6 a2a4 d8d6 g2g4 c7c6
1541,h2h3 h7h6 g1f3 d7d5 a2a3 f7f5 f3e5 b8a6 a1a2 g7g5 c2c3 h8h7
1542,a2a3 a7a5 c2c3 h7h6 g2g4 e7e5 d1c2 d8g5 e2e3 d7d5 a1a2 c7c6
1543,g1h3 h7h5 d2d4 e7e5 f2f3 d8g5 c1g5 d7d5 h3f4 c7c5 a2a3
1544,a2a3 c7c6 d2d3 g8f6 b2b4 a7a6 c1b2 d8a5 d1d2 g7g5 b2d4 f6e4
1545,e2e4 e7e5 d1g4 d8g5 g4f5 d7d5 a2a3 g8f6 g1h3 c7c6 f5f4 a7a5
1546,g2g3 d7d6 a2a3 e7e5 f2f3 d8g5 e1f2 e8d7 g3g4 g8h6 f2g3 b8a6
1547,g2g4 e7e6 b2b4 d8g5 c2c3 f8e7 g1h3 h7h6 e2e4 b7b6 d1c2 e8f8
1548,g1h3 d7d5 d2d4 e7e6 b2b4 f8d6 a2a4 f7f5 c1d2 g7g6 h1g1 e8f7
1549,a2a4 a7a5 c2c3 b8a6 h2h3 g7g5 g1f3 d7d5 b2b3 f7f5 g2g4 c7c6
1550,e2e4 a7a5 d1g4 e7e5 g1h3 d8g5 d2d4 e8e7 e1e2 d7d5 c2c3 b7b5
1551,a2a3 d7d5 b1c3 g7g5 b2b3 f7f5 f2f4 e8d7 g2g4 c7c6 f1g2 e7e5
1552,f2f3 b8a6 g1h3 d7d5 c2c3 b7b6 d1a4 d8d7 a2a3 e8d8 e2e3 e7e6
1553,e2e3 c7c5 b1a3 c5c4 g2g3 h7h6 c2c3 b7b6 a3b5 b8c6 d1g4 h6h5
1554,e2e3 b7b5 f2f4 g7g6 g2g4 b8a6 e1e2 b5b4 f4f5 e7e6 c2c3 e8e7
1555,f2f3 e7e6 e2e3 e8e7 c2c4 d7d5 d2d4 e7d7 b2b3 d8g5 b1d2 f7f5
1556,h2h4 f7f6 g1f3 f6f5 b1a3 e7e6 c2c3 g8e7 g2g4 h7h6 h1g1 b7b5
1557,d2d4 b7b6 f2f3 g8h6 b2b4 b8c6 g1h3 h8g8 b1d2 h6g4 d2b1 a7a6
1558,e2e4 b7b5 d1g4 d7d5 e4e5 e7e6 a2a3 f8c5 d2d4 b8d7 a1a2 c5e7
1559,e2e3 b7b6 b2b4 f7f6 g2g3 g8h6 f2f3 c8b7 c2c4 a7a5 e1e2 h6f5
1560,e2e4 b8a6 a2a4 e7e6 d1g4 e8e7 d2d4 d7d5 g4f3 c7c6 e1d2 a6b8
1561,e2e4 b8a6 c2c4 g8h6 d1a4 e7e5 g1f3 f8c5 f3d4 h8g8 b1a3 e8e7
1562,a2a4 c7c5 c2c3 c5c4 g2g4 b8c6 h2h3 h7h6 f2f4 d7d5 e1f2 h6h5
1563,c2c3 a7a5 d2d3 f7f6 c1d2 a8a7 f2f3 c7c6 b2b3 d8b6 e2e3 b8a6
1564,g1f3 f7f5 e2e4 d7d5 c2c3 b7b6 f3h4 g8h6 d1g4 c7c6 a2a3 h6g4
1565,h2h4 e7e5 h4h5 d7d5 b2b3 f8d6 b1a3 g8e7 g2g4 c8d7 g1f3 g7g5
1566,e2e4 b8a6 d1g4 e7e6 g1h3 d8g5 f1b5 e8e7 e1e2 a6c5 d2d4 f7f5
1567,e2e4 g8h6 d2d4 a7a5 a2a4 e7e5 d1g4 b8a6 g4g7 c7c6 b2b4 d8e7
1568,e2e4 e7e6 g1f3 d8g5 d2d4 b8c6 c2c3 d7d5 a2a3 f8b4 h1g1 e8e7
1569,a2a3 e7e6 e2e4 b8a6 b2b4 e8e7 d1h5 b7b6 e1e2 e7f6 g2g4 f8d6
1570,d2d3 g8h6 c1d2 f7f5 b1a3 e7e5 e2e4 g7g6 a3b5 d7d5 c2c3 c7c6
1571,g1h3 e7e5 h1g1 d7d5 f2f3 g8e7 a2a4 c7c6 d2d3 b7b5 b2b3 c6c5
1572,a2a3 g7g5 c2c4 a7a6 e2e3 b7b6 f2f4 c7c6 f1d3 e7e5 a1a2 e8e7
1573,g2g4 g7g5 g1f3 b7b6 c2c3 e7e5 b1a3 e8e7 d1b3 b8a6 c3c4 h7h5
1574,c2c3 c7c6 d1a4 g7g5 b2b3 d8b6 g1h3 b6b5 h3g5 h7h6 g2g3 h8h7
1575,f2f3 f7f6 e2e3 a7a5 c2c4 e8f7 d2d4 g8h6 a2a4 d7d5 e1e2 h8g8
1576,a2a3 e7e6 f2f4 d8g5 e2e3 f7f6 g2g4 b8a6 c2c3 c7c6 d1f3 a6b4
1577,c2c3 d7d6 e2e3 c8d7 a2a4 b7b6 d1g4 b8c6 a1a2 e7e5 f2f4 g8h6
1578,e2e3 c7c5 g2g4 d8c7 d2d4 e8d8 a2a3 e7e6 f2f3 f7f6 c2c4 g8e7
1579,f2f3 e7e6 a2a3 a7a6 d2d3 d8f6 c2c4 g7g5 a1a2 b7b5 d1b3 d7d6
1580,e2e3 b8c6 d1g4 e7e6 f2f3 d8h4 g2g3 a7a6 a2a3 f7f6 e1f2 d7d6
1581,b1c3 b7b6 g1f3 e7e6 e2e4 c8b7 g2g4 f7f5 h2h3 a7a5 f3g1 d8h4
1582,g2g3 d7d5 f2f3 e7e5 e2e3 c7c6 e1f2 d8g5 b2b3 e8e7 d2d4 b7b6
1583,g1f3 f7f5 a2a3 e7e5 f3g1 c7c6 e2e3 d8g5 d1g4 g5f4 c2c3 f4g5
1584,f2f3 a7a6 d2d4 c7c5 c2c3 e7e5 h2h3 d8g5 e1f2 f7f5 d1b3 d7d6
1585,g2g4 c7c5 a2a3 e7e6 d2d4 d8h4 c2c3 f7f6 e2e4 c5d4 d1b3 d4d3
1586,f2f3 f7f6 a2a3 h7h5 f3f4 c7c5 c2c3 d8b6 d2d3 c5c4 a1a2 b6d6
1587,h2h4 g7g5 a2a4 c7c6 e2e4 g5g4 g1e2 g8h6 b2b3 d8c7 c2c3 a7a5
1588,c2c3 g8f6 e2e4 h7h5 a2a3 g7g5 g2g4 f6g4 c3c4 d7d6 g1e2 b7b6
1589,e2e4 e7e6 f2f3 d7d5 h2h3 b7b5 h3h4 d8g5 b2b3 g8e7 c2c4 b8a6
1590,g1f3 c7c5 b1a3 e7e6 e2e3 f7f5 f1a6 d8b6 d2d4 d7d5 a6b7 b6b5
1591,c2c4 d7d5 g2g4 c7c6 b2b4 g8h6 c4d5 d8d6 e2e4 b8a6 b1a3 d6c5
1592,e2e4 g8h6 f1d3 b8a6 g1h3 e7e6 d1g4 c7c6 e4e5 f7f5 d3e2 d7d5
1593,g1h3 g8f6 a2a3 a7a5 c2c4 e7e5 f2f3 c7c6 g2g4 d8b6 h1g1 b6b5
1594,f2f3 g7g5 a2a4 f7f6 a1a3 c7c5 h2h4 a7a5 h1h2 d8c7 c2c4 f6f5
1595,a2a3 g7g5 g2g3 c7c5 e2e3 a7a6 d2d4 g8f6 d1g4 f6g4 c2c3 c5c4
1596,g2g3 e7e6 f2f3 e8e7 e2e3 g7g5 d2d4 d7d5 c2c3 a7a5 d1a4 c7c6
1597,g2g4 e7e5 g4g5 a7a5 h2h3 c7c6 c2c4 d8f6 d1c2 g8h6 f1g2 f6f5
1598,g2g3 c7c6 c2c3 c6c5 d1b3 e7e5 e2e3 d8g5 g3g4 g8e7 b3f7 e8f7
1599,e2e3 e7e5 d1g4 d8g5 e1d1 f7f6 g1h3 e5e4 d2d4 c7c5 f2f4 h7h6
1600,f2f3 e7e5 h2h3 d8g5 c2c3 f7f6 e1f2 h7h5 d1b3 b7b6 e2e3 a7a5
1601,g2g4 a7a6 a2a3 c7c6 g1h3 d7d5 h3g5 f7f5 b2b4 d5d4 g5e4 e7e5
1602,c2c3 g7g6 e2e3 g6g5 d1g4 b7b6 f2f3 b6b5 g2g3 e7e6 d2d3 c7c6
1603,b2b4 f7f5 a2a3 e8f7 a1a2 c7c6 g2g4 g7g5 c2c4 d8b6 a2b2 a7a6
1604,e2e3 h7h5 f2f4 g8f6 f1b5 f6h7 c2c3 f7f5 b2b3 c7c6 b1a3 e8f7
1605,d2d4 g7g5 f2f3 h7h6 e2e3 b8a6 f3f4 e7e5 b2b4 d7d5 e3e4 e8e7
1606,g2g4 a7a6 a2a4 g8h6 g1h3 f7f6 f2f4 c7c6 e1f2 d8a5 c2c4 h6g4
1607,c2c3 b7b6 g2g4 e7e5 a2a3 g8e7 b2b3 f7f5 c3c4 e8f7 e2e3 d7d5
1608,b2b3 g8f6 d2d4 g7g5 h2h4 h7h6 c1f4 b7b6 e2e4 g5h4 f4d6 e7e5
1609,e2e4 g7g6 d1g4 g6g5 f2f3 e7e6 c2c3 c7c5 h2h4 d8f6 a2a3 b7b5
1610,b1c3 g8f6 f2f4 e7e5 c3b5 c7c6 a1b1 e8e7 e1f2 b7b6 e2e3 d7d5
1611,c2c3 b7b6 a2a3 g8f6 e2e3 g7g5 d1g4 f6g4 e1e2 g4f6 b2b4 f6e4
1612,e2e3 g8h6 d1g4 c7c6 f2f3 g7g5 e1e2 d8c7 h2h3 d7d5 b2b3
1613,d2d4 d7d6 g2g4 b7b5 h2h4 e7e5 d1d2 f7f5 h4h5 g8e7 b1c3 h8g8
1614,e2e3 a7a6 f2f4 g7g5 c2c3 g5g4 d1b3 b7b5 b3f7 e8f7 g1e2 e7e5
1615,a2a3 g7g5 g2g4 d7d6 h2h3 a7a6 c2c3 g8f6 b2b3 c7c6 d1c2 d8c7
1616,e2e3 b8a6 d1g4 a6b8 a2a3 c7c6 d2d4 h7h6 c2c3 g7g5 a1a2 a7a5
1617,g2g4 h7h5 h2h3 b7b6 g4h5 g8f6 a2a3 e7e5 h1h2 c7c6 c2c4 c8b7
1618,a2a3 g7g5 g2g3 d7d6 e2e3 c7c6 b2b4 a7a6 f2f3 d8b6 f1d3 g5g4
1619,d2d4 e7e6 d4d5 d8g5 h2h4 b7b6 e2e3 a7a6 a2a3 c7c6 g2g3 f7f5
1620,e2e3 a7a6 h2h3 c7c6 g1e2 g7g5 e2d4 e7e5 h1h2 d7d5 d4e6 f7f6
1621,a2a4 b7b6 g2g4 h7h6 g4g5 d7d5 a1a3 e7e6 g1h3 d8g5 h1g1 c7c6
1622,e2e3 a7a6 d1g4 g8h6 f1e2 h8g8 c2c3 f7f5 g4h5 g7g6 f2f4 c7c6
1623,g1h3 e7e5 d2d4 d8g5 c1f4 c7c6 d1d3 a7a5 h1g1 a8a7 f4e3 g8e7
1624,a2a3 g8f6 d2d4 c7c6 c1h6 d8b6 e2e3 f6d5 d1g4 a7a6 c2c3 a8a7
1625,f2f4 g8h6 c2c3 d7d5 b2b3 e7e5 c1b2 c8e6 a2a4 d8g5 a4a5 f8b4
1626,g2g4 f7f6 c2c3 b8a6 b1a3 h7h6 a3b5 c7c6 d1c2 h8h7 h2h3 f6f5
1627,f2f3 d7d5 h2h3 g7g5 f3f4 e7e6 a2a3 d8f6 e1f2 c7c6 b2b4 b7b5
1628,a2a3 a7a5 c2c3 a8a7 f2f4 a7a8 g2g4 h7h6 d1a4 c7c6 h2h3 h6h5
1629,c2c3 b8a6 f2f3 c7c6 h2h3 h7h6 d2d3 a6b4 e1f2 a7a5 e2e4 b7b6
1630,e2e4 g8f6 b2b3 a7a5 c2c3 f6e4 g2g4 e7e5 e1e2 f7f5 c3c4 e4f6
1631,e2e4 e7e6 b1a3 c7c6 d1g4 g7g5 c2c3 f8a3 h2h3 d7d6 h1h2 d8c7
1632,b2b3 a7a5 b3b4 g8f6 d2d4 f6d5 e1d2 g7g5 e2e4 h8g8 c2c3 e7e5
1633,g2g3 g8f6 e2e3 b7b6 f2f3 g7g5 e1e2 e7e5 f1g2 d7d5 b1c3 b8a6
1634,g2g4 b7b5 b2b3 e7e6 f1h3 f7f5 h3f1 d8f6 g4f5 e6e5 e2e4 h7h6
1635,e2e4 a7a5 a2a3 c7c6 a3a4 h7h6 b2b4 h6h5 g2g4 h8h6 c1b2 d7d6
1636,g2g4 g7g5 b2b4 a7a5 f2f4 b7b5 c2c4 e7e5 f1h3 d7d5 b4a5 e8e7
1637,e2e3 b8a6 d2d4 a6b4 d1g4 b7b5 g1h3 e7e6 h3g1 d8g5 c2c3 f7f5
1638,e2e3 g7g6 d1g4 c7c6 f2f4 b7b5 g4d7 d8d7 b2b4 e7e6 b1a3 c6c5
1639,e2e4 b8a6 d1g4 e7e6 a2a3 c7c5 d2d4 e6e5 c2c4 e5d4 a1a2 a8b8
1640,c2c3 b8a6 e2e3 e7e6 d1g4 d8e7 a2a4 g7g6 f2f3 b7b5 d2d4 c7c5
1641,e2e4 h7h6 d1f3 g7g5 b1a3 c7c6 f3f7 e8f7 a3b5 d8e8 d2d4 g5g4
1642,g1f3 b7b5 b1c3 b8c6 e2e3 c6b8 h1g1 b8a6 f1d3 e7e6 g2g4 g8e7
1643,e2e3 e7e6 d1g4 c7c6 d2d4 d7d5 b2b4 a7a5 e1e2 d8g5 h2h3 f7f5
1644,g1f3 e7e6 c2c4 d8g5 e2e4 f7f6 h2h3 e8e7 a2a3 c7c6 a1a2 a7a5
1645,e2e3 e7e6 f2f3 b7b5 f1b5 c7c6 d2d4 d7d5 b2b3 d8h4 g2g3 h4f4
1646,e2e3 e7e6 c2c3 d8e7 d1g4 f7f5 d2d4 d7d5 f2f4 e7g5 b1a3 g5f6
1647,g2g4 a7a5 e2e4 e7e6 c2c3 d8g5 d1e2 a5a4 h2h3 e8e7 e2e3 g5f5
1648,f2f3 e7e6 e2e3 d8f6 d2d4 d7d5 f1d3 f6g5 d1d2 f7f5 d2e2 b8a6
1649,e2e4 c7c6 d1g4 e7e5 f2f3 d8g5 c2c3 f8a3 d2d4 e8e7 f1e2 d7d5
1650,c2c4 g7g6 g1h3 f7f6 g2g4 h7h5 b1a3 d7d5 c4c5 b7b6 e2e4 c7c6
1651,a2a3 b8a6 c2c3 a6b4 d1c2 g7g5 a1a2 b7b5 h2h4 e7e5 c2h7 f8c5
1652,c2c3 a7a6 e2e3 e7e6 d1g4 f8a3 d2d4 a3b4 f2f4 b4a3 g1e2 d8g5
1653,g1h3 e7e6 a2a3 d8g5 g2g3 f8b4 f2f3 g5e7 h3f2 b4a3 d2d4 c7c6
1654,e2e3 a7a5 d1h5 g7g6 a2a3 b7b6 c2c3 c7c6 h5h7 b6b5 f2f3 d8c7
1655,e2e4 b8a6 d1g4 e7e6 d2d4 d8g5 h2h3 h7h5 f1a6 g8e7 a2a3 d7d5
1656,g2g4 f7f6 a2a3 a7a6 c2c4 g8h6 e2e4 h8g8 d1c2 d7d5 b1c3 d8d6
1657,g2g3 d7d5 f2f4 e7e5 b1a3 d8e7 e2e3 e7d7 d2d4 f8a3 b2b3 b8a6
1658,h2h4 a7a5 d2d4 e7e6 c2c3 d7d5 h1h3 f7f5 f2f4 d8g5 g2g4 f8c5
1659,f2f4 d7d5 c2c4 e7e5 b1a3 c7c6 c4d5 b8a6 g1f3 d8e7 d5d6 b7b6
1660,h2h3 b8c6 f2f3 h7h6 e2e4 h6h5 c2c3 c6a5 b2b3 d7d5 f1d3 e7e6
1661,e2e4 b8a6 f2f3 e7e6 e1f2 d8g5 c2c3 e8e7 d1a4 c7c6 d2d3 a6c7
1662,c2c3 g7g5 a2a4 b7b6 b1a3 g8h6 a3b5 b8c6 e2e3 f7f5 e1e2 d7d5
1663,c2c4 a7a5 e2e3 g8h6 d1g4 b8c6 g4g7 c6b4 a2a3 h8g8 f2f3 f7f6
1664,e2e4 c7c6 d1f3 f7f6 f3f6 e7e5 f6f8 e8f8 f1b5 d8g5 g2g3 d7d5
1665,c2c4 g7g5 a2a3 b8c6 a1a2 b7b6 c4c5 f7f5 e2e4 e7e5 f1b5 e8f7
1666,g2g3 h7h5 b1a3 a7a6 d2d4 g7g5 e2e4 f7f6 b2b3 f8h6 d1d3 e8f7
