game,moves
46,e2e4 f7f6 d2d3 e7e6 c2c3 f8e7 f2f3 h7h6 c1d2 e7d6 d2h6 a7a6
47,d2d4 f7f6 e2e4 b8a6 d1h5 g7g6 h2h4 d7d6 h5b5 d8d7 f2f3 d6d5
48,b2b3 f7f5 a2a4 b7b5 d2d3 c7c5 g1h3 d7d5 h3g5 g7g6 g5h7 b8a6
49,g1f3 b8c6 c2c3 f7f6 e2e4 b7b5 b1a3 e7e5 b2b3 c8b7 f1c4 d8c8
50,d2d3 f7f6 f2f3 b7b6 e2e3 d7d6 h2h3 h7h6 b1a3 c7c6 h1h2 e8d7
51,d2d3 f7f6 e2e3 g7g5 f2f4 d7d5 c2c3 f6f5 g1h3 c8e6 c3c4 a7a6
52,d2d3 d7d6 f2f3 c8e6 c1e3 f7f6 b1a3 d6d5 d3d4 b7b6 f3f4 e6d7
53,d2d3 a7a5 c2c3 d7d5 f2f3 b8c6 h2h3 b7b5 b1a3 f7f6 d1b3 g8h6
54,d2d3 d7d5 f2f3 b7b6 h2h4 b8a6 c1e3 c8e6 e3d2 g8h6 f3f4 g7g6
55,h2h4 b7b5 d2d3 f7f5 f2f3 d7d5 g2g4 a7a6 c2c3 c8b7 c1g5 d5d4
56,d2d4 d7d5 c2c3 e7e5 e2e3 e8e7 h2h3 b8a6 d1f3 b7b6 b1a3 c8b7
57,d2d3 d7d5 c1e3 f7f6 c2c3 b8c6 e3f4 g7g6 b1a3 c8d7 g1f3 b7b5
58,e2e3 d7d5 d2d3 b8a6 f2f3 b7b5 c2c3 c8b7 f1e2 f7f6 f3f4 h7h5
59,c2c4 f7f6 c4c5 d7d6 e2e3 b7b6 d2d3 a7a6 f2f4 d6d5 b1a3 c8b7
60,e2e4 d7d5 d2d3 g8f6 f2f3 f6h5 b1a3 c8d7 c2c3 d7f5 a3b5 h7h6
61,e2e4 g8f6 a2a3 d7d5 f2f3 f6g8 f1c4 c8d7 h2h4 e7e6 c4d3 d8h4
62,e2e4 f7f6 f2f4 d7d5 b1c3 c8f5 b2b3 b8c6 a2a4 c6a5 h2h3 e7e6
63,e2e3 f7f6 f2f3 h7h6 d2d3 d7d5 c1d2 c8d7 c2c3 h8h7 f3f4 b7b6
64,b2b4 f7f6 f2f3 d7d5 a2a4 b7b5 d2d4 c8b7 c2c3 h7h6 c1d2 g7g5
65,h2h4 f7f6 d2d3 e7e6 e2e3 b8c6 h1h2 h7h6 c2c3 a7a5 d1d2 b7b5
66,h2h4 g7g6 d2d4 g8f6 b1a3 h8g8 b2b3 d7d6 a3b5 c7c6
67,c2c3 f7f5 e2e3 e7e6 d2d3 a7a6 d1a4 b8c6 f2f4 h7h6 a2a3 d7d5
68,d2d3 d7d5 a2a4 f7f6 e2e3 c8h3 e1e2 a7a6 c2c3 d5d4 f2f3 h7h6
69,d2d3 d7d5 g1h3 g8f6 b1a3 g7g5 a3b5 g5g4 b2b3 c8d7 c1d2 e7e5
70,f2f3 d7d5 b2b4 f7f6 b1a3 h7h6 d2d3 b8c6 g2g3 e7e6 e1d2 b7b5
71,e2e4 f7f6 f2f4 e7e6 g1h3 g7g6 e1e2 b7b5 b1a3 c8a6 g2g3 g8e7
72,c2c3 b7b6 h2h3 g8h6 d2d3 d7d5 e2e3 c7c5 d1g4 f7f6 h3h4 b8c6
73,e2e4 d7d5 d2d3 c8f5 c1g5 f7f6 f2f3 h7h6 b1a3 e7e6 c2c3 h8h7
74,e2e4 f7f5 g2g3 h7h5 c2c3 c7c6 d1h5 g7g6 f2f3 c6c5 f1b5 b7b6
75,b2b3 d7d5 e2e3 f7f6 d2d4 e7e6 d1f3 g7g6 f3f4 e8d7 g2g3 h7h6
76,a2a3 d7d5 b1c3 c8e6 f2f3 f7f6 d2d3 b8d7 c3b1 c7c6 h2h3 d8c7
77,d2d4 d7d5 d1d2 b7b6 b2b3 f7f6 f2f3 c8d7 e2e4 c7c6 e4e5 g7g6
78,d2d4 f7f6 b2b3 b7b6 e2e3 h7h6 d4d5 b8c6 d1f3 b6b5 g1e2 c8b7
79,e2e4 b8c6 c2c3 f7f6 g1h3 a8b8 h3f4 d7d5 d1f3 e7e6 d2d4 g7g5
80,d2d4 f7f6 f2f3 d7d5 c2c3 c8h3 c1d2 b8a6 f3f4 e7e6 e2e3 h3f5
81,c2c3 d7d5 d2d4 a7a6 f2f3 h7h6 h2h3 b7b6 g2g3 f7f5 e1d2 h8h7
82,d2d4 c7c6 c2c3 b8a6 h2h3 d7d5 f2f4 b7b5 d1c2 a8b8 c1e3 h7h6
83,g1h3 f7f6 d2d3 d7d5 e2e3 b8c6 h1g1 e8d7 c2c4 b7b5 a2a3 h7h6
84,d2d3 d7d6 g1h3 d6d5 e2e3 c8f5 d1h5 b8c6 h5f5 b7b5 f2f4 h7h6
85,d2d3 d7d5 g1f3 f7f6 f3e5 b8c6 c1g5 b7b5 e2e3 c8b7 f1e2 g8h6
86,f2f4 c7c5 g1h3 b7b6 d2d3 g8f6 c1d2 c8b7 h3g5 b8a6 c2c3 f6e4
87,g2g4 d7d5 f2f3 b7b6 c2c3 h7h6 f1g2 b8c6 d2d3 c8b7 c1h6 g8h6
88,c2c3 d7d5 d2d4 b8c6 b1a3 b7b6 f2f3 c8d7 h2h3 f7f5 g2g3 g7g6
89,f2f3 d7d5 f3f4 e7e6 d2d3 f7f6 h2h3 c8d7 h3h4 b8c6 e2e3 e6e5
90,e2e4 f7f5 d2d4 d7d5 c2c3 f5e4 c1g5 b8c6 f2f4 e8f7 d1e2 b7b5
91,d2d4 b7b5 e2e4 h7h6 d1h5 b8c6 h5g5 a7a5 f2f4 h8h7 c2c3 a8b8
92,b2b4 d7d5 d2d4 h7h6 c2c3 b8a6 e2e3 b7b5 b1a3 c8b7 g1e2 c7c6
93,d2d4 h7h5 c2c3 d7d5 d1a4 b8c6 g2g3 g7g5 f2f3 b7b6 a4c6 d8d7
94,e2e4 f7f6 b2b3 e7e6 d2d4 b8c6 c1a3 g8e7 c2c3 b7b6 f1e2 g7g6
95,e2e4 d7d5 f1a6 b8c6 d2d4 b7b6 f2f3 g7g6 f3f4 c8f5 g1e2 f7f6
96,e2e4 d7d5 d1g4 h7h6 e4d5 b8c6 d2d3 c8e6 a2a3 b7b6 g4g6
97,h2h3 f7f6 d2d3 b7b6 g2g3 e7e5 g1f3 b8a6 e2e3 h7h6 c2c3 d7d6
98,a2a4 e7e5 b2b3 d7d6 e2e3 c8f5 f2f3 b8c6 h2h4 d6d5 f1a6 d8e7
99,e2e4 e7e5 d2d3 h7h6 g1f3 b8c6 f3e5 b7b6 b1d2 h6h5 e5c4 f7f6
100,b2b3 b8c6 c1a3 d7d5 c2c3 b7b6 a3c1 e7e6 f2f4 f7f6 h2h4 g7g6
101,f2f3 b8a6 b2b3 f7f6 h2h4 b7b6 d2d4 c7c6 d1d3 c6c5 c1g5 f6g5
102,b1c3 d7d5 b2b3 c8h3 d2d3 b8a6 g2h3 g7g6 f2f4 h7h6 h3h4 f7f6
103,h2h4 b7b5 c2c3 e7e5 e2e3 b8c6 f1c4 c8b7 h1h2 h7h6 e3e4 f7f6
104,f2f3 f7f6 d2d4 c7c5 e2e3 g7g5 c2c3 e7e6 d1d2 b8c6 b1a3 b7b5
105,d2d3 g8h6 f2f3 b7b6 b2b3 b8c6 c2c3 d7d5 c1g5 f7f6 b1a3 e7e6
106,b2b3 d7d5 d2d4 b8c6 e2e3 b7b5 f2f3 c8b7 g1e2 f7f6 g2g3 e7e6
107,h2h4 f7f6 g2g4 b7b6 g1f3 h7h6 d2d3 b6b5 f3d4 g7g6 e2e3 b5b4
108,b2b3 d7d5 d2d3 b8c6 c1g5 b7b6 f2f4 h7h6 h2h3 g8f6 b1a3 a8b8
109,b2b3 c7c5 f2f3 f7f6 g2g4 b8c6 g1h3 h7h6 e2e3 c6d4 a2a3 h6h5
110,b2b4 b7b6 d2d4 b8c6 f2f3 g8h6 c1f4 c8b7 a2a3 f7f6 f4c7 h6f5
111,e2e3 b8c6 h2h4 d7d5 d2d3 f7f6 g1e2 c8d7 h1h3 g7g5 f2f3 a8b8
112,e2e3 b8c6 d2d3 b7b6 g1e2 e7e5 b1d2 c8b7 c2c3 g7g6 a1b1 f7f5
113,d2d3 d7d5 g1h3 b8a6 b1a3 c8f5 b2b3 a8c8 c1g5 h7h6 e2e3 c7c6
114,d2d3 h7h5 g1h3 g7g5 b1a3 f7f6 c2c3 b7b5 e2e3 b8c6 d1c2 d7d5
115,b2b3 d7d5 d2d4 c7c6 f2f3 f7f6 g2g4 f6f5 c2c3 e8d7 b1a3 g8f6
116,b1a3 f7f6 d2d3 b7b6 c1g5 g8h6 f2f3 d7d5 e2e3 b8a6 f3f4 e8d7
117,d2d3 e7e5 h2h3 f7f6 e2e3 b7b6 h1h2 h7h6 b1a3 g7g6 g1e2 f8g7
118,f2f3 d7d6 d2d3 h7h5 e2e3 b8c6 g1e2 b7b6 b1a3 c6d4 c2c3 g8f6
119,d2d3 b8c6 b1a3 b7b6 e2e3 d7d5 c2c3 f7f6 f2f3 c6e5 a3b5 c8f5
120,e2e3 b8c6 d1g4 b7b5 d2d3 c8a6 c2c4 h7h6 b1a3 f7f6 f2f3 g7g6
121,d2d3 f7f5 e2e3 b8a6 b1a3 b7b5 h2h3 c8b7 f2f3 h7h6 h3h4 f5f4
122,d2d4 f7f6 c1d2 b8c6 d2e3 b7b6 h2h4 g7g5 h1h2 c8b7 d1d3 a8b8
123,h2h4 b8c6 d2d4 d7d5 c1g5 c8e6 f2f4 b7b6 h1h2 h7h6 e2e3 f7f6
124,h2h4 b8c6 d2d4 h7h5 c1g5 d7d5 b1a3 c8f5 e2e4 e7e6 c2c3 f7f6
125,f2f3 f7f6 h2h4 b8c6 d2d4 g7g6 c1g5 h7h6 e2e4 h8h7 c2c3 a8b8
126,h2h4 b8c6 e2e4 b7b5 f2f3 d7d5 h1h2 c8d7 d2d3 d5d4 g1h3 f7f6
127,e2e3 d7d5 d2d3 b8c6 c2c3 b7b6 d1e2 a8b8 h2h3 d5d4 h1h2 h7h6
128,e2e4 b8c6 h2h3 g8h6 d2d4 c6e5 h3h4 b7b6 c1d2 e5c6 f2f3 d7d5
129,h2h3 b8a6 a2a3 d7d5 a3a4 g7g5 a1a2 c8f5 a2a1 e7e6 g2g3 h7h6
130,e2e3 b8c6 b1a3 d7d6 d2d3 b7b6 c1d2 c8h3 g1h3 d6d5 d1c1 h7h6
131,b2b3 b8c6 d2d3 h7h6 e2e3 b7b5 g1h3 g7g5 h1g1 c8b7 c1d2 h6h5
132,h2h4 e7e5 e2e3 f8c5 d2d3 h7h6 c2c3 b8c6 g1h3 f7f5 h1h2 b7b5
133,g2g4 g8f6 f2f3 f6h5 b2b4 d7d5 a2a4 c8g4 d2d3 g4c8 e2e3 f7f6
134,d2d3 d7d5 e2e3 g8h6 c2c3 b8c6 g1h3 f7f6 b1a3 g7g6 h1g1 d8d7
135,d2d3 h7h6 c2c3 h8h7 f2f3 b8c6 h2h3 c6b4 e2e3 f7f6 f3f4 b4c6
136,b2b3 b8c6 d2d3 b7b5 b1a3 d7d5 e2e3 h7h6 c1d2 c8f5 f1e2 d8d7
137,e2e4 e7e5 d2d4 f7f6 f2f3 a7a5 c2c3 b7b6 e1e2 f8e7 d1c2 b8c6
138,e2e4 d7d5 d2d3 g8f6 c2c3 c8e6 b1a3 f6h5 g1e2 b8c6 c1g5 e8d7
139,g1h3 b8c6 h1g1 d7d6 e2e3 b7b5 d2d3 c8f5 d1h5 g7g6 e1d2 h7h6
140,f2f4 f7f6 d2d3 e7e6 h2h4 g7g6 c1e3 b8c6 e3c1 g8e7 h1h3 d7d5
141,e2e4 h7h5 h2h4 f7f6 h1h3 d7d5 f2f3 b8c6 b2b3 c8h3 a2a4 g7g6
142,e2e3 b8c6 d2d3 b7b6 e1e2 d7d5 c2c3 c8b7 f2f4 f7f6 e2e1 g7g5
143,d2d3 d7d6 g1h3 c8f5 a2a3 d6d5 c1g5 b8c6 c2c4 e7e6 b2b3 b7b5
144,g1h3 e7e6 e2e3 b8a6 d2d3 d8g5 c1d2 b7b6 g2g3 c8b7 f1e2 f7f6
145,f2f4 b8c6 h2h4 f7f6 h1h2 g7g6 d2d3 a8b8 e2e3 h7h6 g1e2 b7b5
146,e2e3 b8c6 d2d3 a7a6 f2f3 a6a5 e1d2 b7b5 f3f4 d7d5 h2h3 f7f6
147,b2b3 c7c6 h2h4 d7d5 e2e3 h7h6 f2f3 c8d7 d2d3 b7b6 e1f2 g7g6
148,e2e4 f7f6 f2f3 e7e6 b2b4 b8a6 a2a4 d7d5 h2h4 c7c6 c1b2 c8d7
149,e2e3 h7h5 h2h3 b8a6 c2c3 b7b5 h1h2 d7d5 d2d3 c8f5 f2f3 h8h7
150,e2e4 f7f6 d2d3 h7h6 c2c3 d7d5 c3c4 b8a6 b1a3 a6b8 c1d2 a7a6
151,b1c3 d7d5 d2d3 b8a6 c1g5 b7b6 g1f3 h7h5 a2a4 c8d7 e2e3 f7f6
152,b1c3 b8c6 g1f3 d7d6 d2d3 f7f6 e2e3 g7g6 f3d4 d6d5 d4f3 c8d7
153,b2b3 d7d5 h2h4 c8e6 f2f4 c7c6 c2c3 f7f6 c3c4 e8d7 g2g3 d7e8
154,f2f4 b8c6 a2a3 b7b6 h2h4 f7f6 d2d3 g7g6 c2c4 h7h6 e2e3 c8b7
155,h2h4 h7h5 f2f3 e7e5 a2a3 b8a6 h1h3 g7g6 e2e4 h8h7 d2d4 f7f6
156,b2b4 b8c6 a2a4 d7d5 e2e3 e7e5 f2f3 g8e7 e1f2 b7b5 c1a3 c8a6
157,e2e4 e7e5 f2f3 d7d5 h2h4 f7f6 d2d3 b8c6 h1h2 g7g6 c1d2 a8b8
158,e2e4 d7d5 f2f3 d5d4 d2d3 c8h3 c1g5 h3g4 h2h3 b8c6 d1d2 f7f6
159,h2h4 b7b6 d2d3 g7g5 b1a3 e7e5 e2e3 f7f6 h1h2 f8h6 f2f4 e8f7
160,e2e3 g8f6 d2d3 f6g4 c2c3 h8g8 g1f3 f7f6 h1g1 b8c6 g2g3 e7e6
161,b1a3 e7e5 f2f3 h7h6 h2h4 b8c6 d2d3 g8f6 h1h2 g7g6 c1d2 a8b8
162,h2h4 e7e5 h1h2 b8c6 c2c4 b7b6 d2d3 c8b7 d1c2 g7g6 h2h3 d7d5
163,h2h4 f7f5 d2d3 f5f4 b1a3 e7e5 c1f4 h7h6 h1h2 b8c6 e2e3 h8h7
164,b2b3 b8c6 f2f3 f7f6 d2d3 h7h6 c1f4 b7b5 e1d2 e8f7 d2c1 h8h7
165,e2e4 d7d5 d2d3 b8c6 e1e2 h7h6 c2c3 d8d7 h2h4 f7f6 f2f3 e8d8
166,d2d3 a7a6 f2f3 d7d6 b1a3 h7h6 h2h3 c7c6 h3h4 d6d5 a3b5 c8g4
167,h2h4 f7f6 b1a3 d7d5 g1f3 a7a5 b2b3 b8c6 h1h2 a8a7 f3d4 h7h6
168,a2a4 b8c6 e2e3 b7b5 f1e2 c8b7 d2d3 g7g6 f2f4 f7f6 b1a3 d7d5
169,d2d3 d7d5 c1f4 b8c6 e2e3 h7h6 f2f3 h8h7 e1f2 f7f6 d1e1 c8d7
170,f2f3 f7f6 b2b3 b8c6 c2c3 h7h6 f3f4 a7a6 d2d3 h8h7 c1d2 a8a7
171,h2h4 b7b5 d2d3 e7e5 h1h3 d8h4 h3h4 b8c6 f2f3
172,e2e3 b8c6 d2d3 e7e6 e1e2 g7g5 c2c3 b7b6 b1a3 f8c5 d1c2 d7d6
173,d2d3 f7f6 e2e3 h7h5 d1d2 b8c6 d2e2 g7g6 e1d2 a8b8 g2g4 d7d5
174,b1c3 b7b5 c3d5 e7e5 d2d4 b8c6 e2e4 f7f5 d1e2 h7h6 e2d1 g7g6
175,d2d3 f7f6 g1h3 d7d5 e2e3 h7h6 c1d2 e7e6 d2b4 g7g6 a2a3 a7a6
176,e2e4 d7d5 a2a4 b8a6 f2f3 c8e6 h2h4 d5d4 g1e2 f7f6 h1g1 e6c4
177,g2g4 d7d6 d2d3 c8f5 f2f3 g7g6 b1a3 d6d5 c1g5 f8g7 e2e3 b8c6
178,d2d3 d7d5 f2f3 b8c6 c2c3 g7g6 e1d2 g8h6 f3f4 e8d7 d1b3 f7f6
179,e2e4 e7e5 a2a4 f7f6 h2h4 f8c5 b2b3 b7b5 h1h3 b5a4 f2f3 b8a6
180,d2d4 b8c6 e1d2 h7h6 d2e3 d7d5 c1d2 h6h5 b2b3 c8e6 h2h4 g7g6
181,b2b3 b8c6 e2e4 h7h6 f2f3 f7f6 h2h4 g7g6 g1e2 a8b8 c1b2 b7b6
182,e2e3 d7d5 c2c3 b8d7 d2d3 c7c5 f2f3 b7b6 e1e2 h7h5 f3f4 f7f6
183,b2b3 e7e5 h2h4 b8c6 c1a3 b7b6 d2d4 c8b7 h1h2 f7f6 f2f3 h7h6
184,d2d4 d7d5 f2f3 b8c6 e2e3 b7b5 d1d2 c8f5 d2d3 d8d6 e1d2 f7f6
185,e2e4 b8c6 f2f3 e7e5 h2h4 g8f6 g2g4 h8g8 a2a4 b7b5 g4g5 b5b4
186,b2b3 b8c6 b1a3 e7e5 d2d3 f7f5 c1b2 b7b6 a1c1 c8b7 h2h3 d8c8
187,h2h4 d7d6 e2e4 e7e6 d2d3 f7f6 f2f3 d6d5 e1e2 b8c6 c2c3 g8e7
188,d2d3 b8c6 c1g5 h7h5 e2e3 b7b5 h2h4 e7e5 e1e2 f8e7 f2f3 c8b7
189,b2b3 b8c6 h2h4 e7e6 g1f3 e6e5 h1g1 f7f6 d2d3 a8b8 e2e3 h7h6
190,a2a4 d7d5 a1a3 b8c6 d2d3 b7b5 h2h4 c8f5 h1h2 e7e5 a3c3 d8c8
191,d2d3 d7d5 h2h4 d8d6 g1h3 d6g3 c2c3 d5d4 d1d2 b8a6 e2e3 c8f5
192,h2h4 d7d5 d2d3 c8f5 f2f3 d8c8 c1g5 f7f6 e2e3 c8e6 e3e4 a7a6
193,e2e4 e7e5 a2a4 b8c6 a4a5 f7f6 d2d4 h7h6 b2b4 f8e7 d4e5 e7f8
194,d2d3 d7d5 h2h3 b8c6 b1c3 f7f6 f2f3 h7h6 h3h4 e7e5 c1g5 b7b5
195,d2d3 b8c6 h2h4 a7a6 b2b3 e7e5 e2e3 f8b4 e1e2 a8a7 g1f3 d7d5
196,b2b4 e7e5 d2d3 g8e7 c1d2 a7a5 a2a4 c7c6 e2e4 h8g8 g1f3 b7b5
197,c2c3 b7b6 e2e4 e7e5 e1e2 g8e7 f2f4 c8a6 d2d3 c7c5 d1c2 f7f6
198,f2f3 e7e5 b2b3 f8c5 a2a4 b8c6 d2d3 f7f5 e1d2 e8f8 d2e1 f8e7
199,d2d3 e7e5 e2e3 d8e7 c2c3 b8a6 e1e2 a8b8 d1c2 e7c5 a2a4 f8e7
200,b2b4 b8c6 c1b2 d7d5 d2d3 c8h3 f2f3 f7f6 b1a3 b7b6 g2g3 d8d6
201,g1h3 f7f6 e2e3 a7a6 d2d4 h7h5 f2f3 h8h7 e1d2 d7d6 e3e4 b7b6
202,e2e4 f7f6 g1f3 e7e6 f3g5 d7d5 g5e6 b8c6 h1g1 c6b4 h2h4 b7b6
203,b1c3 d7d5 e2e4 b8a6 f2f3 c8e6 h2h4 f7f6 f1c4 b7b6 h1h2 h7h6
204,e2e3 f7f6 d2d3 e7e6 f2f3 b8c6 b1d2 g8e7 e1f2 b7b6 f3f4 c8b7
205,b2b3 d7d5 g1h3 h7h5 b1a3 f7f6 h3f4 d8d6 c2c4 g7g6 d2d3 b8c6
206,h2h4 a7a5 g1f3 d7d5 b2b4 f7f6 e2e3 c8f5 h1h3 e8d7 d1e2 d7d6
207,f2f3 b7b5 e2e3 b8c6 d2d3 h7h6 e1e2 f7f5 g2g3 a8b8 c2c3 h8h7
208,e2e3 h7h5 d2d3 b8c6 b2b4 e7e5 c2c3 a8b8 e1e2 f7f6 c1b2 f8c5
209,e2e4 d7d6 f2f3 f7f6 d2d3 b7b6 c1d2 a7a5 f3f4 e7e6 h2h3 d8d7
210,d2d3 f7f5 h2h3 e7e5 b2b3 d7d6 f2f3 e5e4 b1a3 h7h6 c1d2 g7g5
211,d2d3 a7a6 h2h4 b7b6 e2e3 f7f6 b1a3 e7e6 g1e2 d7d5 a3b5 b8c6
212,d2d3 e7e5 c1f4 c7c6 f4c1 d7d5 f2f3 b8a6 b1a3 h7h6 f3f4 b7b5
213,b2b4 h7h6 d2d3 b8c6 c1g5 e7e5 e2e3 b7b5 d1e2 f8e7 e1d2 a8b8
214,d2d3 d7d6 b1d2 c8f5 d2b1 d6d5 b2b3 d8d7 c1g5 e7e6 e2e3 f5g4
215,d2d3 e7e5 e1d2 d7d5 e2e3 f7f6 f2f3 b8c6 h2h3 b7b5 f3f4 h7h6
216,d2d3 g8f6 c2c3 b8a6 b1a3 h8g8 e1d2 a8b8 f2f3 h7h5 d1e1 f6g4
217,b2b3 e7e5 d2d3 d8e7 a2a4 h7h6 e1d2 e7f6 c2c3 b7b5 g1f3 b8c6
218,e2e4 g8h6 b1a3 e7e5 f1e2 b8c6 b2b3 h8g8 c1b2 f7f5 b3b4 g7g6
219,b2b3 d7d5 h2h4 e8d7 d2d3 f7f6 f2f3 c7c6 c1d2 g8h6 c2c3 g7g6
220,f2f4 g8h6 d2d4 b8c6 e1f2 h6g4 f2g3 g4e5 c2c3 f7f6 d1c2 e7e6
221,d2d3 d7d5 b2b3 f7f6 c1d2 c8f5 f2f3 b8c6 h2h3 e7e6 e1f2 a8c8
222,e2e3 b7b6 d2d3 e7e6 e1d2 h7h6 g1f3 f7f5 b1c3 e8e7 d1e1 d7d6
223,e2e4 d7d5 f2f3 c8f5 g1h3 e7e6 h3f4 g7g5 e1e2 f7f6 d2d3 f8c5
224,e2e4 e7e5 d2d3 d7d5 e1d2 b8a6 f2f3 f7f6 c2c3 e8e7 f3f4 e7e6
225,d2d3 e7e5 e1d2 f7f6 e2e3 e8e7 d1f3 b7b5 e3e4 d7d5 f3f4 h7h5
226,e2e4 b8c6 b1a3 f7f6 d2d4 e7e6 e1d2 c6d4 d2e3 g8e7 c2c3 c7c6
