game,moves
18,e2e3 g7g6 h2h3 e7e6 f2f3 e8e7 b2b3 b8c6 b1a3 g8h6 g1e2 g6g5
19,e2e3 a7a5 f1d3 f7f6 d3b5 e7e6 g2g3 c7c6 g1e2 g8h6 e1g1 g7g6
20,h2h4 h7h5 a2a3 e7e5 e2e4 a7a5 f2f3 b8c6 g2g3 f8c5 f1b5 c5g1
21,b1a3 a7a5 c2c3 b7b5 f2f3 a8a6 f3f4 c7c5 e1f2 a6c6 a3b5 h7h5
22,f2f3 g7g6 e2e3 g8h6 e3e4 h8g8 g1e2 g8g7 b1a3 g6g5 b2b4 g7g8
23,h2h4 b7b6 b2b4 a7a5 a2a4 e7e5 c1b2 a5b4 h1h2 d7d6 g2g4 d8e7
24,e2e3 g7g5 h2h3 e7e6 g2g4 b8c6 a2a4 c6b4 f1e2 b4a6 a4a5 f8g7
25,e2e3 g7g6 a2a4 b7b5 a4a5 b5b4 b2b3 g8h6 e3e4 h8g8 e4e5 d7d5
26,h2h4 b7b6 b2b3 c7c5 f2f4 e7e5 c2c4 a7a5 h4h5 a8a6 a2a3 d8h4
27,f2f4 b8a6 b2b4 b7b5 c2c4 e7e5 g1f3 h7h6 f3e5 f8d6 b1a3 c7c6
28,e2e3 a7a5 g1f3 e7e6 f1a6 a8a6 h1g1 e6e5 h2h3 f8e7 g2g3 e5e4
29,e2e3 g7g5 h2h3 h7h5 f2f4 c7c5 d2d4 h8h7 e1d2 a7a5 h1h2 f7f5
30,g1f3 h7h5 b2b3 b7b6 b3b4 c7c6 d2d3 a7a5 b1a3 a5b4 c2c4 b4c3
31,b1a3 h7h6 a1b1 d7d5 f2f4 a7a6 a3b5 d5d4 d2d3 h6h5 b5a3 c8e6
32,h2h4 b7b6 f2f4 d7d6 g2g4 g8h6 c2c4 h6g4 f1g2 g4e3 f4f5 b8d7
33,b1a3 h7h6 a1b1 e7e5 g2g4 d7d5 a3b5 e8e7 g1f3 c7c6 e2e3 c8g4
34,e2e3 a7a5 g2g3 a5a4 f1b5 g7g5 b1c3 c7c6 h2h3 h7h5 c3e2 a4a3
35,g1f3 h7h5 f3e5 a7a5 b2b3 a5a4 e5c6 a4b3 f2f3 b8c6 c2c4 g7g5
36,h2h4 b7b6 b2b3 c7c6 c1b2 c8a6 a2a4 a6b7 a4a5 g8h6 c2c4 f7f6
37,e2e3 g7g6 f2f4 b8a6 e1e2 b7b6 b1c3 e7e5 a2a4 a6b8 f4e5 g6g5
38,b1a3 g8f6 b2b4 b7b5 a3b5 a7a5 g1f3 a5b4 c2c3 b8a6 c3b4 c7c5
39,h2h4 b7b6 b2b3 c7c6 g2g4 a7a6 c2c4 c6c5 d2d4 c5d4 d1d4 a6a5
40,h2h4 b7b6 b2b3 c7c6 g2g4 h7h5 c2c4 g7g6 f2f4 b8a6 c1b2 d8c7
41,a2a3 g8f6 e2e4 c7c6 g1e2 h7h5 d2d4 d8c7 e1d2 g7g5 f2f3 b8a6
42,b1a3 a7a5 g1f3 c7c6 d2d4 f7f6 e2e4 e8f7 f1d3 c6c5 e4e5 a5a4
43,e2e3 g7g6 a2a4 b7b6 e1e2 g6g5 a4a5 a7a6 b1c3 b6b5 g1f3 h7h5
44,h2h4 b7b6 b2b3 c7c6 g2g4 b8a6 e2e3 e7e5 f1g2 a6b4 e1e2 c8b7
45,d2d4 g8f6 d1d3 a7a5 e1d2 g7g5 h2h3 f6g4 h3g4 f7f5 g4f5 d7d6
46,a2a3 g8f6 h2h4 c7c6 a3a4 f6e4 b2b4 f7f6 h4h5 c6c5 f2f4 d8c7
47,h2h4 b7b6 b2b3 c7c6 g2g4 h7h5 c2c4 b6b5 f1g2 a7a5 b1c3 c6c5
48,g1h3 c7c5 d2d4 h7h5 e1d2 f7f6 a2a4 a7a5 f2f3 c5d4 c2c4 e8f7
49,c2c4 d7d5 h2h4 h7h5 d1a4 c8d7 c4c5 d7a4 f2f4 b7b5 c5b6 e7e5
50,e2e3 g7g6 a2a4 b7b6 e1e2 e7e5 b1c3 a7a6 c3d5 c8b7 a4a5 g6g5
51,h2h4 b7b6 b2b3 c7c6 c2c3 b6b5 g2g3 h7h6 c1b2 f7f6 h1h2 d8b6
52,g1f3 b7b5 c2c4 f7f5 e2e4 c7c5 a2a4 b5a4 f3g1 h7h5 d2d4 g8h6
53,b1a3 a7a5 f2f3 c7c6 e2e4 a5a4 b2b3 a4b3 a2b3 f7f6 e1e2 c6c5
54,h2h4 b7b6 b2b3 c7c6 c2c3 c8b7 c3c4 c6c5 d2d4 a7a5 d4c5 b7a6
55,e2e3 g7g5 g2g3 b7b6 b1a3 e7e5 h2h3 a7a6 g1f3 d7d5 f1a6 b8a6
56,h2h4 h7h5 a2a3 a7a6 e2e4 d7d6 d2d3 g7g6 b2b3 b7b6 c1g5 c8g4
57,h2h4 b7b6 b2b3 c7c6 g2g4 h7h5 c2c4 f7f5 a2a3 g8f6 g4g5 d8c7
58,b2b3 c7c6 c2c3 f7f6 f2f3 e8f7 b3b4 b7b5 e1f2 d8c7 d2d4 g8h6
59,g1h3 b8c6 g2g4 g8h6 a2a4 a7a5 c2c3 h8g8 c3c4 a8b8 h3g1 d7d5
60,e2e3 g7g5 f1e2 b8c6 b2b4 a7a5 h2h4 c6a7 e1f1 b7b6 b4b5 e7e6
61,h2h4 b7b6 b2b3 c7c6 g2g4 b8a6 c2c3 h7h5 f1g2 c6c5 g2a8 a6b8
62,g1f3 b7b5 c2c4 a7a5 a2a4 f7f5 e2e4 a8a7 a4b5 g8h6 g2g3 c7c5
63,e2e3 g7g5 f2f4 h7h6 g2g4 g5f4 e3f4 e7e5 g1f3 e5f4 e1f2 f7f5
64,a2a4 c7c6 b2b4 f7f6 c2c3 e7e5 h2h4 g8e7 a1a3 c6c5 b4c5 b7b6
65,a2a4 c7c6 h2h4 f7f6 b2b4 c6c5 b4c5 g8h6 h4h5 d7d5 c5d6 c8d7
66,h2h4 e7e5 h4h5 b7b6 b2b4 d7d6 c2c3 c8g4 c1a3 g7g5 h5h6 a7a6
67,e2e3 a7a5 f1b5 a5a4 g2g3 c7c6 h2h3 d7d6 b1a3 a8a7 d1f3 c8g4
68,e2e4 b8c6 g2g4 g8h6 a2a4 f7f6 f2f3 g7g5 b2b4 h8g8 b4b5 a7a5
69,e2e3 g7g5 a2a4 d7d5 b2b3 b7b6 a4a5 b8a6 c1a3 b6a5 b1c3 e7e6
70,c2c3 h7h5 b2b4 b7b5 f2f4 b8a6 f4f5 a6b4 g1h3 a7a5 c3b4 e7e6
71,e2e3 d7d5 f2f4 d8d7 d2d3 e7e5 d3d4 g8e7 b2b3 e7g8 f1e2 d7d8
72,e2e3 g7g5 g1h3 e7e6 e1e2 b7b6 f2f4 g5f4 a2a4 b8a6 b2b3 f8e7
73,a2a3 g8f6 a3a4 a7a6 a4a5 d7d5 g1f3 c8h3 e2e3 e7e5 b2b3 c7c5
74,e2e4 b8c6 g2g4 g8h6 a2a4 g7g6 f2f3 a7a5 f1e2 c6d4 a1a3 a8b8
75,h2h4 e7e5 h1h2 b7b6 g2g3 g7g5 c2c4 d7d5 b2b3 b8d7 c4d5 f7f6
76,e2e4 b8c6 g2g4 g8h6 a2a4 g7g6 g1h3 h8g8 b2b3 c6d4 d2d3 e7e6
77,e2e4 a7a5 d2d3 f7f6 b2b3 b8c6 a2a4 b7b6 f2f4 a8b8 b1a3 c6d4
78,d2d3 g7g6 g2g4 f7f6 b1d2 f8h6 f2f3 a7a6 e2e4 a6a5 c2c3 b8a6
79,f2f3 a7a6 e2e4 h7h5 g2g4 h8h7 b1a3 c7c5 h2h4 e7e5 d2d4 e8e7
80,h2h4 h7h5 e2e4 e7e5 b2b4 d7d6 b1a3 b7b5 d2d3 b8d7 d1e2 d8e7
81,h2h4 e7e5 c2c4 h7h5 h1h2 d7d5 b1a3 h8h7 a3b5 e8e7 c4d5 b8d7
82,b1a3 b8a6 b2b4 b7b5 f2f4 c7c5 d2d4 c5b4 c2c4 d7d6 a1b1 b5c4
83,a2a4 h7h5 a4a5 h5h4 d2d3 c7c6 b1d2 e7e5 c2c4 g7g6 a5a6 g6g5
84,b2b3 e7e6 e2e4 f8c5 f2f3 f7f5 b1a3 g8f6 g1e2 f5f4 a3b5 f6g8
85,h2h4 h7h5 e2e4 e7e5 f1c4 b7b5 e1e2 c8a6 b2b3 d8e7 d2d3 d7d5
86,g1h3 d7d6 h1g1 h7h5 b2b3 e7e6 a2a4 f8e7 d2d3 g8f6 h3f4 b8a6
87,h2h4 h7h5 c2c4 e7e5 a2a3 a7a5 b2b3 d7d5 e2e4 b8d7 g2g4 g8h6
88,h2h4 b7b6 b2b3 h7h5 c1a3 e7e5 c2c4 b8a6 g2g4 g7g5 a3f8 e8f8
89,e2e3 b8c6 f2f3 c6b4 a2a4 e7e6 e3e4 c7c6 a4a5 e8e7 e1e2 f7f5
90,f2f4 b8a6 c2c4 d7d6 f4f5 a8b8 b1a3 g7g5 a3b5 a6b4 d1b3 e7e5
91,g1h3 b7b5 a2a4 b8a6 c2c3 h7h6 h3f4 g7g5 d2d3 d7d6 b1d2 c8g4
92,g1h3 e7e6 g2g3 e6e5 e2e4 b7b6 f1d3 a7a6 h3g5 d7d6 f2f4 f7f6
93,h2h4 b7b6 b2b3 c7c6 c2c3 b8a6 a2a3 h7h5 c3c4 d7d6 g2g3 c8d7
94,h2h4 e7e5 h4h5 b7b6 d2d4 g8e7 d4e5 f7f6 e5f6 g7f6 c1d2 d7d6
95,e2e3 a7a5 d1h5 g8f6 h5h4 b7b5 g2g3 c8a6 f1b5 a6b5 f2f3 c7c5
96,b1a3 g8f6 d2d3 d7d5 a1b1 a7a6 f2f3 e8d7 e2e4 d7e6 c2c3 h7h5
97,g1h3 g8f6 a2a4 a7a5 c2c4 b8c6 f2f3 f6g4 f3g4 f7f5 e1f2 f5g4
98,d2d3 b7b5 b1a3 a7a6 e2e4 f7f6 g2g3 d7d6 a1b1 c7c6 g3g4 e7e5
99,h2h4 e7e5 c2c4 h7h5 c4c5 d7d5 e2e4 d8e7 b2b3 c8g4 f2f4 b8d7
100,g1h3 c7c5 d2d4 b7b5 g2g3 f7f6 c2c3 e8f7 h3g5 f6g5 h2h4 h7h5
101,h2h4 e7e5 g1f3 b7b6 b2b3 c7c6 c2c4 a7a6 c1a3 f8a3 b1a3 c6c5
102,b1c3 h7h5 b2b3 b7b6 g1h3 c7c6 c1b2 f7f5 d2d3 a7a5 a2a4 d7d6
103,e2e3 a7a5 f1b5 a5a4 h2h3 a8a6 d1f3 e7e5 g2g3 e5e4 f3h5 g7g6
104,a2a4 d7d6 a1a3 g8f6 a3c3 a7a6 h2h4 d6d5 d2d4 e7e5 c1d2 e5d4
105,e2e3 a7a5 f1b5 a5a4 c2c3 c7c6 g2g3 d7d6 h2h3 c6b5 d1f3 b8d7
106,d2d3 a7a6 e2e4 b7b6 a2a3 f7f5 b2b3 b8c6 c2c4 c8b7 f2f3 h7h5
107,e2e3 g7g6 f2f4 b8a6 g1h3 g8f6 e1e2 b7b6 b1a3 f6d5 d2d3 d5e3
108,b1a3 a7a5 f2f3 a5a4 b2b4 e7e5 g1h3 a8a6 b4b5 a6e6 b5b6 g8e7
109,g1h3 c7c5 d2d4 h7h5 e1d2 d7d6 f2f3 a7a6 h3f2 c5d4 c2c4 d4c3
110,g1h3 e7e6 g2g4 h7h6 h3g5 f8b4 g5h3 d8h4 g4g5 b4f8 a2a4 b8a6
111,e2e3 a7a5 f1b5 a5a4 e1e2 c7c6 c2c3 d7d6 b1a3 c8h3 g2g3 c6b5
112,e2e4 c7c5 g1e2 h7h5 d2d4 c5d4 f2f3 f7f6 f3f4 f6f5 d1d3 a7a5
113,d2d3 b7b6 b1a3 d7d6 a1b1 a7a5 f2f3 e8d7 e1d2 f7f5 e2e4 g8h6
114,b1a3 f7f6 b2b4 c7c5 b4b5 a7a5 c2c4 f6f5 f2f3 d7d5 c4d5 e7e6
115,d2d3 b7b6 g2g4 d7d6 b1d2 g8h6 e2e4 a7a5 f2f3 a5a4 f1g2 h6g8
116,b2b3 b7b6 c2c3 c7c6 b1a3 f7f6 f2f3 b6b5 a3c4 e8f7 e2e4 d7d5
117,d2d3 b7b6 b1a3 d7d6 a1b1 f7f6 a3b5 c7c5 g2g3 a7a6 b2b3 g7g5
118,e2e4 b8c6 b2b3 a7a5 c2c3 c6d4 g1e2 c7c5 c3d4 a8a7 b1a3 a5a4
119,h2h4 b7b6 c2c3 e7e6 g2g3 d7d6 b2b3 g7g5 g1h3 b8d7 h3g5 c7c5
120,f2f3 a7a6 e2e4 h7h5 g2g3 h8h6 d2d3 c7c5 f3f4 h6d6 b1d2 d6d3
121,e2e3 f7f5 b1c3 f5f4 e3f4 c7c6 g1e2 d8c7 c3a4 d7d5 d2d3 e7e5
122,e2e4 b8c6 g2g4 g8h6 a2a4 b7b6 b1c3 h6g4 c3d5 h7h5 h2h3 f7f5
123,d2d3 h7h6 b2b3 b7b6 e2e4 c7c6 d1e2 e7e5 c1f4 e5f4 c2c4 g8f6
124,e2e3 g7g6 g1h3 b7b6 f2f3 e7e5 h3g5 b8a6 b1c3 f7f6 e3e4 f6g5
125,d2d3 a7a6 b2b3 b7b5 c2c3 f7f6 f2f3 c7c5 e2e4 d8c7 e1e2 e8f7
126,e2e3 a7a5 e1e2 g8h6 h2h4 b7b5 b1c3 d7d5 f2f3 h6g4 g2g3 c8b7
127,e2e4 f7f6 b1a3 c7c5 d2d4 g8h6 g1e2 c5d4 d1d4 a7a5 a3b5 b8c6
128,g2g4 d7d6 c2c4 b7b6 f2f3 g7g5 e2e4 e7e5 f1h3 d6d5 e4d5 d8d6
129,d2d3 c7c5 a2a4 f7f6 c2c3 h7h6 a4a5 a7a6 f2f4 b7b6 e2e4 g7g6
130,d2d3 a7a6 c2c3 g7g6 d1c2 c7c6 c1g5 h7h5 a2a4 d8b6 b1a3 d7d5
131,h2h4 b7b6 b2b3 h7h5 c1b2 e7e5 a2a4 d8e7 a1a2 d7d5 b1c3 g7g5
132,d2d3 a7a6 c2c3 d7d6 a2a4 c7c5 f2f3 f7f6 a4a5 b7b6 d1c2 d6d5
133,d2d3 a7a6 b2b3 b7b6 a2a3 d7d6 f2f3 c7c5 e2e3 c8b7 g1e2 g7g6
134,e2e4 b8c6 g2g4 g8h6 b1c3 h6g4 a2a4 g4f2 g1e2 f2d1 c3d5 d1e3
135,e2e3 a7a5 f1b5 a5a4 h2h3 e7e5 g2g3 b7b6 b2b3 e5e4 b1c3 d8h4
136,h2h4 b7b6 b2b3 g8h6 f2f4 d7d6 c2c3 c8f5 e1f2 b8c6 g1f3 h6g4
137,e2e3 g7g5 h2h3 b8a6 e1e2 g8f6 f2f3 b7b5 c2c3 d7d5 a2a4 c8f5
138,e2e4 a7a6 g2g4 e7e5 f1c4 f7f6 f2f3 g7g6 d2d4 a8a7 d4d5 a6a5
139,b1a3 h7h5 a1b1 a7a6 e2e4 c7c5 d2d3 d7d5 h2h3 d5e4 b2b3 e7e5
140,d2d3 a7a6 c2c3 h7h6 f2f3 h6h5 c1d2 h8h6 f3f4 b7b6 g1h3 c7c5
141,e2e4 b8c6 g2g4 g8h6 a2a4 h6g4 f2f3 g4f2 e1f2 c6d4 h2h4 b7b6
142,h2h4 b7b6 d2d4 f7f6 a2a3 b6b5 g2g4 b5b4 e2e4 g8h6 c1h6 c8b7
143,a2a4 h7h5 h2h4 d7d5 e2e4 d5e4 e1e2 c8d7 b2b3 e4e3 f2e3 d7c8
144,g1f3 h7h5 b1a3 a7a5 c2c3 c7c6 d1c2 d7d5 a3b5 f7f5 d2d3 g8h6
145,b2b4 a7a5 b1a3 a5a4 d2d4 a8a6 g1f3 g7g5 c1d2 b7b6 b4b5 e7e6
146,b1a3 g8f6 b2b4 d7d5 f2f3 a7a6 b4b5 d5d4 a1b1 f6e4 b1b2 c7c6
147,d2d3 a7a6 a2a3 g7g6 c2c4 d7d5 h2h4 f7f6 c4d5 c8g4 c1d2 e7e5
148,b1a3 c7c5 h2h3 h7h6 c2c4 d7d5 a3c2 f7f6 a1b1 b8d7 g2g4 d8a5
149,b1a3 a7a5 f2f3 b7b5 e2e4 h7h5 d2d3 b5b4 f3f4 b4a3 f1e2 d7d6
150,a2a3 g8f6 h2h4 b8a6 d2d4 a6b4 e2e4 f6e4 a3b4 f7f6 c1d2 d7d6
151,c2c3 g7g5 b2b4 g8h6 g2g4 a7a5 f2f3 h8g8 c3c4 a5b4 h2h4 f7f6
152,b1a3 c7c5 b2b3 d7d6 d2d3 f7f6 f2f3 b8d7 e1d2 e7e5 a1b1 g7g5
153,b1a3 a7a5 f2f3 b7b5 e2e4 h7h5 d2d3 b5b4 f3f4 b4a3 a1b1 b8a6
154,b1a3 b7b5 c2c4 f7f6 b2b4 g8h6 h2h3 a7a5 a3b5 f6f5 b4a5 b8c6
155,b1a3 a7a5 f2f3 b7b5 e2e4 h7h5 g1e2 g7g5 f3f4 c7c5 a3c4 f7f5
156,g1h3 c7c5 d2d4 h7h5 e1d2 d7d6 f2f3 a7a6 d4c5 d6c5 d2c3 d8d2
157,g1h3 b7b5 b1c3 a7a5 b2b3 c8a6 h3f4 b5b4 c3d5 c7c6 c2c4 c6d5
158,e2e3 a7a5 b2b3 a5a4 f1b5 e7e5 g2g3 b8a6 d1f3 a4b3 f3g2 g7g5
159,b1a3 d7d6 b2b4 c7c6 d2d4 b8d7 g2g4 g7g5 e2e3 h7h5 f1e2 h5g4
160,e2e3 a7a5 d1h5 g8f6 e1e2 f6h5 h2h4 b8c6 d2d3 c6d4 e2d2 b7b5
161,b1a3 c7c5 d2d4 a7a5 e2e4 a8a7 c1d2 c5c4 e4e5 d7d6 g2g4 c8g4
162,h2h4 b7b6 b2b3 h7h5 g2g4 e7e5 e2e4 d8e7 a2a3 d7d6 d2d4 c8g4
163,d2d3 h7h6 b2b3 b7b6 a2a4 b8c6 c1g5 c6d4 g1h3 d7d6 f2f3 e7e6
164,a2a3 g8f6 b2b4 g7g6 a3a4 h7h6 b1c3 c7c6 e2e3 e7e6 c3b5 f8b4
165,e2e3 d7d5 f2f4 d8d6 e3e4 g7g6 d2d3 c7c6 f4f5 e7e5 e4d5 c8f5
166,e2e3 a7a5 b1a3 e7e6 b2b3 f8a3 e3e4 a3e7 g2g3 b8c6 c1b2 h7h6
167,d2d3 b7b6 b1a3 c7c5 e2e3 a7a6 c2c4 h7h5 d1e2 g7g5 g2g4 h8h6
168,d2d4 g8f6 d1d3 a7a5 e2e4 g7g5 g2g4 e7e5 d3e2 a5a4 b2b3 e5d4
169,g1f3 b7b5 c2c4 f7f6 e2e4 c7c6 f3d4 a7a6 g2g3 g7g6 c4b5 e8f7
170,d2d3 b7b6 b1a3 c7c5 e2e4 a7a6 a1b1 d7d6 f2f4 f7f6 e1d2 e7e5
171,e2e3 g7g6 a2a4 b7b6 b1c3 e7e5 c3d5 g6g5 g2g3 f8a3 b2b3 a3d6
172,e2e3 a7a5 d1h5 e7e6 e3e4 b8c6 g2g4 g8h6 d2d4 d8h4 a2a3 h4h5
173,e2e4 e7e5 f2f3 b7b6 f1c4 g7g6 e1e2 a7a6 c2c3 g6g5 d1c2 d7d6
174,e2e4 b8c6 g2g4 g8h6 a2a4 h6g8 b1c3 a8b8 c3d5 c6d4 a4a5 g8h6
175,b1a3 a7a5 f2f3 b7b5 a1b1 b5b4 e2e4 h7h5 d2d3 b4a3 c1g5 b8c6
176,c2c4 a7a5 h2h3 e7e5 g2g4 a5a4 b1c3 d7d5 c3d5 f8c5 h1h2 b7b6
177,e2e3 b8a6 f1a6 g7g6 a6e2 c7c6 g1f3 d7d5 e2b5 g6g5 b1a3 f7f6
178,d2d3 b7b6 b1a3 c7c5 e2e4 a7a5 e1e2 f7f6 f2f4 a5a4 c2c3 g8h6
179,e2e3 a7a5 g2g3 h7h5 f2f3 a5a4 b2b3 h5h4 f1b5 c7c5 e1f1 a4b3
180,e2e4 e7e5 f1c4 f8c5 b1a3 e8e7 e1f1 c5b6 f2f3 b6g1 g2g4 g8f6
181,e2e4 b8c6 g2g4 g8h6 a2a4 b7b5 g1h3 e7e5 b1c3 h6g4 a4b5 a7a5
182,b1a3 a7a5 b2b3 a5a4 b3b4 d7d6 f2f3 c7c6 d2d3 e8d7 b4b5 f7f6
183,a2a3 c7c6 b2b4 b8a6 a3a4 f7f6 h2h4 c6c5 b4c5 g8h6 f2f3 e7e5
184,e2e4 d7d6 e1e2 e7e5 f2f3 b8a6 d2d3 b7b5 b2b3 a8b8 h2h4 b8b6
185,b1a3 h7h5 b2b4 g7g5 f2f3 f7f6 a1b1 c7c5 a3c4 e8f7 c4b6 f7e6
186,h2h4 h7h5 a2a3 e7e5 e2e4 b7b6 b2b3 d7d6 d2d3 g7g5 h1h3 b8d7
187,b1a3 a7a5 b2b3 a5a4 b3b4 b7b6 f2f3 c7c5 g1h3 e7e6 b4b5 e6e5
188,e2e3 a7a5 f1b5 h7h5 g2g3 c7c5 d1h5 h8h5 f2f4 g8h6 e3e4 h5h2
189,d2d3 b7b6 b1a3 c7c5 e2e4 d7d6 f2f4 f7f6 e1d2 a7a6 a3b5 g7g6
190,a2a3 g8f6 h2h4 b8a6 a3a4 f6g4 f2f3 f7f5 c2c3 b7b5 e2e3 g4e3
191,e2e3 a7a5 e3e4 b7b6 e1e2 g8h6 d2d3 e7e5 f2f3 h6g4 f3g4 d8h4
192,h2h4 e7e5 c2c4 h7h5 f2f4 b7b6 g2g4 d7d5 d2d3 d8d7 g4h5 f8e7
193,b1a3 a7a5 b2b3 g8h6 e2e3 f7f6 f2f3 a5a4 e1e2 e8f7 g2g3 b7b6
194,b2b3 b8a6 d2d3 b7b6 b3b4 c7c5 c2c4 a6b4 a2a3 g7g6 b1c3 a8b8
195,b2b3 e7e6 g2g3 f7f5 e2e3 f8c5 g1f3 e6e5 b1c3 f5f4 f3e5 g8f6
196,e2e3 g7g6 h2h3 g8h6 f1d3 f7f5 d3b5 f5f4 e3f4 c7c6 d2d4 d7d5
197,h2h4 b7b6 b2b3 b8a6 c2c3 e7e5 h4h5 c7c5 e2e4 f8e7 f1a6 c8a6
198,e2e4 f7f6 b2b3 d7d6 e1e2 e7e5 f2f3 g8e7 d1e1 b8d7 d2d3 g7g6
199,h2h4 b7b6 b2b3 h7h5 g2g4 a7a5 c2c4 e7e5 g4h5 a5a4 b1c3 e8e7
200,h2h4 b7b5 b2b4 g7g6 a2a4 f7f6 b1c3 d7d5 a4b5 c7c6 f2f3 e8d7
201,h2h4 b7b6 b2b3 h7h5 c1b2 b8c6 d1c1 f7f5 b1c3 b6b5 d2d3 g7g5
202,e2e3 a7a5 d1h5 g8f6 h5h4 a8a7 f2f3 f6g4 f1a6 a5a4 h2h3 d7d6
203,h2h4 b7b6 b2b3 c7c6 b3b4 f7f6 a2a4 g8h6 g1h3 c6c5 f2f4 b8a6
204,h2h4 b7b6 b1a3 a7a5 f2f4 d7d6 c2c4 f7f6 b2b4 d6d5 c4d5 c7c5
205,b1a3 c7c6 e2e3 f7f6 f1e2 e7e5 e1f1 e8e7 g2g3 d7d5 b2b3 a7a5
206,a2a3 g8f6 a3a4 d7d5 a4a5 a7a6 g1f3 e7e5 f3e5 c8f5 g2g4 f5g4
207,b2b3 b7b6 c2c3 c7c6 e2e3 b8a6 f2f3 f7f6 e3e4 h7h6 e1e2 f6f5
208,a2a4 e7e6 g2g3 b8a6 b1c3 d7d6 e2e4 c7c6 d2d4 d8c7 f1b5 c8d7
209,g1f3 b7b5 c2c4 f7f6 e2e4 c7c5 b1c3 e8f7 c4b5 d8e8 d2d4 g7g6
210,h2h4 e7e5 c2c4 h7h5 h1h2 a7a6 a2a4 g7g6 a4a5 f8g7 c4c5 e8f8
211,d2d3 b7b6 g2g4 d7d6 b1d2 e7e5 b2b3 c7c5 h2h4 d8e7 f1g2 c8g4
212,e2e3 a7a5 f1b5 h7h5 g2g3 c7c5 f2f3 a8a7 g1e2 h5h4 e1g1 d8c7
213,b1a3 a7a5 f2f3 b7b5 e2e4 d7d6 g2g3 h7h5 f1b5 d8d7 b5d7 e8d8
214,a2a3 c7c6 h2h4 c6c5 c2c4 b8c6 d2d4 c5d4 h4h5 f7f6 a1a2 g8h6
215,e2e3 a7a5 b1a3 f7f6 d1h5 g7g6 g2g3 g6h5 b2b3 b7b6 a3b1 b8c6
216,e2e3 a7a5 f1b5 h7h5 g2g3 c7c6 d1h5 h8h5 b5e2 h5c5 e3e4 b8a6
217,e2e4 b8c6 a2a4 g7g5 g2g4 c6b4 b1c3 g8h6 h2h4 c7c5 h4g5 b4c2
218,e2e3 a7a5 e1e2 b7b5 g2g3 h7h5 h2h3 c7c5 f2f4 h5h4 g3h4 f7f5
219,f2f4 a7a5 e2e4 f7f6 f1c4 c7c6 h2h3 a5a4 e1f1 d7d6 b2b4 h7h6
220,a2a3 c7c6 d2d3 h7h5 c1g5 g7g6 b2b3 c6c5 g1h3 f7f5 g5e7 f8e7
221,h2h4 b7b6 b2b3 h7h5 c1b2 c7c6 a2a3 c8a6 e2e4 d8c8 f1a6 b8a6
222,f2f3 b7b5 c2c4 d7d5 g1h3 g8f6 b2b4 f6g8 d2d4 a7a5 h1g1 e7e5
223,h2h4 c7c6 g2g4 c6c5 c2c4 f7f6 f2f4 a7a5 h1h2 e8f7 f1g2 d7d5
224,e2e3 a7a5 f1b5 a5a4 b1c3 c7c6 c3d5 d7d6 g2g3 c6b5 h2h3 b8a6
225,b1a3 d7d5 g1f3 d8d6 g2g4 g8h6 f3e5 h6g4 e5f3 e8d7 b2b3 b7b5
226,e2e3 a7a5 d1h5 e7e6 a2a4 b7b6 b2b3 e6e5 g2g3 d7d6 c1b2 c8g4
